WITTCASE NUMBER: HB001772
SAMPLE NUMBER:   16
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  LFA     	  LFA'		  RV     	  RV'		
 39.63   	 -40.69		  5.70   	  25.43		
 39.47   	 -20.35		  5.80   	  50.86		
 39.39   	 -10.17		  6.00   	  66.12		
 39.35   	 -20.35		  6.27   	  61.04		
 39.27   	 -40.69		  6.51   	  45.78		
 39.10   	 -40.69		  6.69   	  35.61		
 38.94   	 -35.61		  6.84   	  25.43		
 38.80   	 -35.61		  6.94   	  15.26		
 38.66   	 -25.43		  7.00   	  25.43		
 38.56   	 -25.43		  7.10   	  50.86		
 38.45   	 -35.61		  7.30   	  45.78		
 38.31   	 -35.61		  7.49   	  45.78		
 38.17   	 -35.61		  7.67   	  55.95		
 38.03   	 -25.43		  7.89   	  45.78		
 37.92   	 -25.43		  8.08   	  55.95		
 37.82   	 -45.78		  8.30   	  35.61		
 37.64   	 -45.78		  8.44(E)	  25.43		
 37.46   	 -35.61		  8.55   	  30.52		
 37.31   	 -35.61		  8.67   	  30.52		
 37.17   	 -30.52		  8.79   	  35.61		
 37.05   	 -30.52		  8.93   	  35.61		
 36.93   	 -30.52		  9.07   	  25.43		
 36.81   	 -40.69		  9.18   	  15.26		
 36.64   	 -40.69		  9.24   	  25.43		
 36.48   	 -30.52		  9.34   	  40.69		
 36.36   	 -25.43		  9.50   	  61.04		
 36.26   	 -25.43		  9.75   	  76.30		
 36.15   	 -30.52		 10.05   	  81.38		
 36.03   	 -20.35		 10.38   	  91.56		
 35.95   	 -20.35		 10.74   	  96.64		
 35.87   	 -20.35		 11.13   	 122.07		
 35.79   	 -20.35		 11.62   	 188.20		
 35.71   	 -25.43		 12.37   	 264.50		
 35.61   	 -35.61		 13.43   	 310.27		
 35.46   	 -35.61		 14.67   	 315.36		
 35.32   	 -30.52		 15.93   	 305.19		
 35.20   	 -35.61		 17.15   	 310.27		
 35.06   	 -40.69		 18.39   	 310.27		
 34.89   	 -25.43		 19.63   	 330.62		
 34.79   	 -30.52		 20.96   	 330.62		
 34.67   	 -25.43		 22.28   	 325.53		
 34.57   	 -25.43		 23.58   	 340.79		
 34.47   	 -30.52		 24.94   	 345.88		
 34.34   	 -30.52		 26.33   	 325.53		
 34.22   	 -30.52		 27.63   	 320.45		
 34.10   	 -20.35		 28.91   	 325.53		
 34.02   	 -10.17		 30.21   	 356.05		
 33.98(D)	   0.00		 31.64   	 350.97		
 33.98   	  10.17		 33.04   	 315.36		
 34.02   	  35.61		 34.30   	 295.01		
 34.16   	  71.21		 35.48   	 269.58		
 34.45   	 111.90		 36.56   	 259.41		
 34.89   	 147.51		 37.60   	 264.50		
 35.48   	 178.03		 38.66   	 269.58		
 36.20   	 198.37		 39.74   	 269.58		
 36.99   	 228.89		 40.81   	 269.58		
 37.90   	 239.06		 41.89   	 269.58		
 38.86   	 233.98		 42.97   	 274.67		
 39.80   	 223.80		 44.07   	 269.58		
 40.69   	 223.80		 45.15   	 228.89		
 41.59   	 223.80		 46.06   	 183.11		
 42.48   	 239.06		 46.80   	 157.68		
 43.44   	 254.32		 47.43   	 147.51		
 44.46   	 274.67		 48.02   	 137.33		
 45.55   	 300.10		 48.57   	 152.59		
 46.75   	 325.53		 49.18   	 157.68		
 48.06   	 350.97		 49.81   	 157.68		
 49.46   	 361.14		 50.44   	 157.68		
 50.91   	 366.22		 51.07   	 132.25		
 52.37   	 371.31		 51.60   	 106.82		
 53.86   	 366.22		 52.02   	  86.47		
 55.32   	 356.05		 52.37   	  76.30		
 56.74   	 366.22		 52.68   	  66.12		
 58.21   	 350.97		 52.94   	  76.30		
 59.61   	 335.71		 53.24   	  76.30		
 60.96   	 330.62		 53.55   	  71.21		
 62.28   	 310.27		 53.83   	  50.86		
 63.52   	 295.01		 54.04   	  35.61		
 64.70   	 284.84		 54.18   	  15.26		
 65.84   	 239.06		 54.24   	  15.26		
 66.80   	 198.37		 54.30   	   0.00		
 67.59   	 172.94		 54.30   	  -5.09		
 68.28   	 142.42		 54.28   	  10.17		
 68.85   	 127.16		 54.32   	  15.26		
 69.36   	 101.73		 54.38(S)	   0.00		
 69.77   	  55.95		 54.38   	 -15.26		
 69.99   	  30.52		 54.32   	 -45.78		
 70.11   	  20.35		 54.14   	 -55.95		
 70.19(S)	  -5.09		 53.92   	 -66.12		
 70.17   	 -25.43		 53.65   	 -71.21		
 70.07   	 -25.43		 53.37   	 -55.95		
 69.97   	 -40.69		 53.14   	 -61.04		
 69.81   	 -45.78		 52.90   	 -66.12		
 69.62   	 -50.86		 52.63   	 -76.30		
 69.42   	 -61.04		 52.33   	 -91.56		
 69.18   	 -81.38		 51.96   	-101.73		
 68.85   	-101.73		 51.56   	-127.16		
 68.44   	-106.82		 51.05   	-147.51		
 68.02   	-111.90		 50.46   	-167.85		
 67.57   	-111.90		 49.79   	-183.11		
 67.12   	-116.99		 49.05   	-223.80		
 66.65   	-142.42		 48.16   	-279.75		
 66.08   	-167.85		 47.04   	-330.62		
 65.41   	-162.77		 45.72   	-396.74		
 64.76   	-152.59		 44.13   	-442.52		
 64.15   	-132.25		 42.36   	-437.43		
 63.62   	-132.25		 40.61   	-447.61		
 63.09   	-147.51		 38.82   	-478.13		
 62.50   	-147.51		 36.91   	-483.21		
 61.91   	-147.51		 34.97   	-493.39		
 61.32   	-162.77		 33.00   	-539.16		
 60.67   	-188.20		 30.84   	-554.42		
 59.92   	-198.37		 28.63   	-534.08		
 59.12   	-198.37		 26.49   	-498.47		
 58.33   	-193.29		 24.50   	-473.04		
 57.56   	-193.29		 22.60   	-447.61		
 56.79   	-178.03		 20.81   	-417.09		
 56.07   	-162.77		 19.15   	-391.66		
 55.42   	-137.33		 17.58   	-366.22		
 54.87   	-132.25		 16.11   	-345.88		
 54.34   	-127.16		 14.73   	-320.45		
 53.83   	-122.07		 13.45   	-300.10		
 53.35   	-122.07		 12.25   	-274.67		
 52.86   	-127.16		 11.15   	-274.67		
 52.35   	-137.33		 10.05   	-274.67		
 51.80   	-137.33		  8.95   	-264.50		
 51.25   	-127.16		  7.89   	-228.89		
 50.74   	-122.07		  6.98   	-178.03		
 50.25   	-106.82		  6.27   	-122.07		
 49.83   	 -96.64		  5.78   	 -71.21		
 49.44   	 -96.64		  5.49   	 -25.43		
 49.05   	 -86.47		  5.39   	   0.00		
 48.71   	 -86.47		  5.39   	  10.17		
 48.36   	 -91.56		  5.43   	   5.09		
 48.00   	 -91.56		  5.45   	  -5.09		
 47.63   	 -91.56		  5.43   	 -20.35		
 47.26   	 -91.56		  5.35   	 -40.69		
 46.90   	 -76.30		  5.19   	 -35.61		
 46.59   	 -50.86		  5.05   	 -40.69		
 46.39   	 -50.86		  4.88   	 -35.61		
 46.18   	 -61.04		  4.74   	 -30.52		
 45.94   	 -71.21		  4.62   	 -35.61		
 45.66   	 -71.21		  4.48   	 -30.52		
 45.37   	 -61.04		  4.35   	 -25.43		
 45.13   	 -71.21		  4.25   	 -15.26		
 44.84   	 -61.04		  4.19   	   5.09		
 44.60   	 -50.86		  4.21   	   5.09		
 44.39   	 -50.86		  4.23   	  -5.09		
 44.19   	 -55.95		  4.21   	  -5.09		
 43.97   	 -61.04		  4.19   	 -10.17		
 43.72   	 -55.95		  4.15   	 -10.17		
 43.50   	 -50.86		  4.11   	  -5.09		
 43.30   	 -45.78		  4.09(D)	   5.09		
 43.11   	 -45.78		  4.11   	   5.09		
 42.93   	 -40.69		  4.13   	  15.26		
 42.77   	 -35.61		  4.19   	  20.35		
 42.62   	 -35.61		  4.27   	  15.26		
 42.48   	 -45.78		  4.33   	   5.09		
 42.30   	 -55.95		  4.35   	   5.09		
 42.08   	 -55.95		  4.37   	   5.09		
 41.85   	 -45.78		  4.39   	   5.09		
 41.67   	 -45.78		  4.42   	  15.26		
 41.49   	 -35.61		  4.48   	  25.43		
 41.34   	 -35.61		  4.58   	  25.43		
 41.20   	 -30.52		  4.68   	  25.43		
 41.08   	 -40.69		  4.78   	  15.26		
 40.92   	 -45.78		  4.84   	   5.09		
 40.73   	 -50.86		  4.86   	   0.00		
 40.53   	 -45.78		  4.86   	  10.17		
 40.35   	 -30.52		  4.90   	  20.35		
 40.22   	 -45.78		  4.98   	  30.52		
 40.04   	 -45.78		  5.11   	  25.43		
 39.86   	 -35.61		  5.21   	  45.78		
 39.72   	 -35.61		  5.39   	  40.69		
 39.57   	 -25.43		  5.55   	  40.69		
 39.47   	 -35.61		  5.72   	  35.61		
 39.33   	 -30.52		  5.86   	  25.43		
 39.21   	 -30.52		  5.96   	  20.35		
 39.08   	 -25.43		  6.04   	  25.43		
 38.98   	 -35.61		  6.14   	  30.52		
 38.84   	 -40.69		  6.27   	  40.69		
 38.68   	 -45.78		  6.43   	  50.86		
 38.49   	 -35.61		  6.63   	  40.69		
 38.35   	 -50.86		  6.80   	  50.86		
 38.15   	 -40.69		  7.00(E)	  30.52		
 37.99   	 -45.78		  7.12   	  25.43		
 37.80   	 -40.69		  7.22   	  25.43		
 37.64   	 -40.69		  7.32   	  30.52		
 37.48   	 -30.52		  7.45   	  30.52		
 37.35   	 -45.78		  7.57   	  20.35		
 37.17   	 -40.69		  7.65   	  25.43		
 37.01   	 -35.61		  7.75   	  40.69		
 36.87   	 -30.52		  7.91   	  45.78		
 36.74   	 -25.43		  8.10   	  50.86		
 36.64   	 -25.43		  8.30   	  55.95		
 36.54   	 -25.43		  8.52   	  61.04		
 36.44   	 -35.61		  8.77   	  76.30		
 36.30   	 -45.78		  9.07   	  91.56		
 36.11   	 -40.69		  9.44   	 116.99		
 35.95   	 -35.61		  9.91   	 162.77		
 35.81   	 -20.35		 10.56   	 254.32		
 35.73   	 -20.35		 11.58   	 330.62		
 35.65   	 -25.43		 12.90   	 330.62		
 35.54   	 -30.52		 14.22   	 305.19		
 35.42   	 -40.69		 15.44   	 310.27		
 35.26   	 -35.61		 16.68   	 320.45		
 35.12   	 -35.61		 17.97   	 330.62		
 34.97   	 -35.61		 19.29   	 330.62		
 34.83   	 -35.61		 20.61   	 330.62		
 34.69   	 -35.61		 21.93   	 345.88		
 34.55   	 -25.43		 23.32   	 350.97		
 34.45   	 -30.52		 24.72   	 356.05		
 34.32   	 -25.43		 26.14   	 350.97		
 34.22   	 -30.52		 27.55   	 335.71		
 34.10   	 -25.43		 28.89   	 330.62		
 34.00   	  -5.09		 30.21   	 315.36		
 33.98   	  -5.09		 31.47   	 300.10		
 33.96(D)	   5.09		 32.68   	 300.10		
 33.98   	  35.61		 33.88   	 284.84		
 34.12   	  71.21		 35.02   	 269.58		
 34.40   	 111.90		 36.09   	 269.58		
 34.85   	 147.51		 37.17   	 269.58		
 35.44   	 167.85		 38.25   	 269.58		
 36.11   	 188.20		 39.33   	 244.15		
 36.87   	 193.29		 40.31   	 233.98		
 37.64   	 213.63		 41.24   	 218.72		
 38.49   	 228.89		 42.12   	 213.63		
 39.41   	 228.89		 42.97   	 213.63		
 40.33   	 223.80		 43.82   	 213.63		
 41.22   	 233.98		 44.68   	 203.46		
 42.16   	 254.32		 45.49   	 188.20		
 43.17   	 259.41		 46.25   	 167.85		
 44.21   	 259.41		 46.92   	 137.33		
 45.25   	 274.67		 47.47   	 132.25		
 46.35   	 295.01		 48.00   	 127.16		
 47.53   	 320.45		 48.50   	 127.16		
 48.81   	 345.88		 49.01   	 132.25		
 50.19   	 356.05		 49.54   	 111.90		
 51.62   	 345.88		 49.99   	  96.64		
 53.00   	 350.97		 50.38   	  91.56		
 54.40   	 345.88		 50.74   	  76.30		
 55.79   	 330.62		 51.05   	  55.95		
 57.11   	 300.10		 51.27   	  40.69		
 58.31   	 289.93		 51.43   	  55.95		
 59.47   	 289.93		 51.66   	  61.04		
 60.63   	 274.67		 51.90   	  55.95		
 61.73   	 233.98		 52.13   	  30.52		
 62.67   	 223.80		 52.25   	  10.17		
 63.56   	 213.63		 52.29(S)	 -10.17		
 64.41   	 193.29		 52.25   	  -5.09		
 65.19   	 172.94		 52.23   	   0.00		
 65.88   	 152.59		 52.23   	  -5.09		
 66.49   	 122.07		 52.21   	 -15.26		
 66.98   	 101.73		 52.15   	 -25.43		
 67.39   	  86.47		 52.04   	 -30.52		
 67.73   	  66.12		 51.92   	 -40.69		
 68.00   	  50.86		 51.76   	 -45.78		
 68.20(S)	   0.00		 51.58   	 -55.95		
 68.20   	 -40.69		 51.35   	 -71.21		
 68.04   	 -55.95		 51.07   	 -91.56		
 67.81   	 -61.04		 50.70   	-101.73		
 67.57   	 -61.04		 50.29   	 -91.56		
 67.32   	 -50.86		 49.93   	 -76.30		
 67.12   	 -55.95		 49.62   	 -86.47		
 66.90   	 -81.38		 49.28   	 -96.64		
 66.57   	-101.73		 48.89   	-137.33		
 66.16   	-122.07		 48.34   	-183.11		
 65.68   	-127.16		 47.61   	-228.89		
 65.17   	-122.07		 46.69   	-254.32		
 64.68   	-116.99		 45.68   	-269.58		
 64.21   	-116.99		 44.60   	-310.27		
 63.74   	-127.16		 43.36   	-366.22		
 63.23   	-142.42		 41.89   	-427.26		
 62.67   	-142.42		 40.18   	-447.61		
 62.10   	-147.51		 38.39   	-437.43		
 61.51   	-142.42		 36.64   	-447.61		
 60.94   	-152.59		 34.85   	-452.69		
 60.33   	-167.85		 33.04   	-467.95		
 59.65   	-162.77		 31.17   	-503.56		
 59.00   	-167.85		 29.16   	-539.16		
 58.33   	-172.94		 27.00   	-539.16		
 57.64   	-183.11		 24.84   	-508.65		
 56.91   	-188.20		 22.81   	-483.21		
 56.15   	-172.94		 20.87   	-447.61		
 55.46   	-172.94		 19.08   	-412.00		
 54.77   	-152.59		 17.44   	-381.48		
 54.16   	-147.51		 15.91   	-350.97		
 53.57   	-137.33		 14.51   	-325.53		
 53.02   	-132.25		 13.20   	-310.27		
 52.49   	-122.07		 11.96   	-284.84		
 52.00   	-127.16		 10.82   	-279.75		
 51.50   	-122.07		  9.70   	-279.75		
 51.01   	-132.25		  8.59   	-274.67		
 50.48   	-132.25		  7.49   	-254.32		
 49.95   	-127.16		  6.47   	-203.46		
 49.44   	-122.07		  5.66   	-147.51		
 48.95   	-122.07		  5.07   	 -91.56		
 48.46   	-101.73		  4.70   	 -30.52		
 48.06   	 -86.47		  4.58   	   5.09		
 47.71   	 -86.47		  4.60   	  15.26		
 47.37   	 -96.64		  4.66   	 -10.17		
 46.98   	 -91.56		  4.62   	 -35.61		
 46.61   	 -86.47		  4.48   	 -66.12		
 46.27   	 -76.30		  4.21   	 -91.56		
 45.96   	 -66.12		  3.85   	 -81.38		
 45.70   	 -66.12		  3.52   	 -35.61		
 45.43   	 -76.30		  3.38   	 -10.17		
 45.13   	 -81.38		  3.34   	 -20.35		
 44.80   	 -71.21		  3.26   	 -10.17		
 44.52   	 -71.21		  3.21   	 -10.17		
 44.23   	 -61.04		  3.17   	 -15.26		
 43.99   	 -50.86		  3.11   	 -20.35		
 43.78   	 -55.95		  3.03   	 -20.35		
 43.56   	 -45.78		  2.95   	 -10.17		
 43.38   	 -45.78		  2.91   	  -5.09		
 43.19   	 -55.95		  2.89   	   5.09		
 42.97   	 -61.04		  2.91   	   5.09		
 42.73   	 -66.12		  2.93   	   0.00		
 42.46   	 -61.04		  2.93   	 -10.17		
 42.22   	 -55.95		  2.89   	 -10.17		
 41.99   	 -45.78		  2.85(D)	   5.09		
 41.81   	 -30.52		  2.87   	  20.35		
 41.69   	 -35.61		  2.95   	  20.35		
 41.55   	 -45.78		  3.03   	  25.43		
 41.36   	 -35.61		  3.13   	  20.35		
 41.22   	 -35.61		  3.21   	  25.43		
 41.08   	 -30.52		  3.32   	  15.26		
 40.96   	 -35.61		  3.38   	  25.43		
 40.81   	 -50.86		  3.48   	  20.35		
 40.61   	 -55.95		  3.56   	  10.17		
 40.39   	 -50.86		  3.60   	  10.17		
 40.18   	 -30.52		  3.64   	  25.43		
 40.06   	 -40.69		  3.74   	  30.52		
 39.90   	 -30.52		  3.87   	  30.52		
 39.78   	 -25.43		  3.99   	  25.43		
 39.67   	 -25.43		  4.09   	  25.43		
 39.57   	 -35.61		  4.19   	  20.35		
 39.43   	 -35.61		  4.27   	  10.17		
 39.29   	 -35.61		  4.31   	  20.35		
 39.15   	 -40.69		  4.39   	  30.52		
 38.98   	 -40.69		  4.52   	  30.52		
 38.82   	 -40.69		  4.64   	  40.69		
 38.66   	 -45.78		  4.80   	  35.61		
 38.47   	 -35.61		  4.94   	  35.61		
 38.33   	 -30.52		  5.09   	  45.78		
 38.21   	 -30.52		  5.27   	  35.61		
 38.09   	 -35.61		  5.41   	  40.69		
 37.94   	 -35.61		  5.57   	  50.86		
 37.80   	 -30.52		  5.78   	  40.69		
 37.68   	 -30.52		  5.94   	  40.69		
 37.56   	 -35.61		  6.10   	  45.78		
 37.42   	 -40.69		  6.29   	  45.78		
 37.25   	 -45.78		  6.47   	  50.86		
 37.07   	 -40.69		  6.67(E)	  55.95		
 36.91   	 -20.35		  6.90   	  61.04		
 36.83   	 -25.43		  7.14   	  50.86		
 36.72   	 -30.52		  7.34   	  30.52		
 36.60   	 -35.61		  7.47   	  20.35		
 36.46   	 -30.52		  7.55   	  20.35		
 36.34   	 -30.52		  7.63   	  25.43		
 36.22   	 -35.61		  7.73   	  30.52		
 36.07   	 -45.78		  7.85   	  45.78		
 35.89   	 -50.86		  8.04   	  55.95		
 35.69   	 -40.69		  8.26   	  61.04		
 35.52   	 -25.43		  8.50   	  66.12		
 35.42   	 -25.43		  8.77   	  81.38		
 35.32   	 -25.43		  9.09   	 101.73		
 35.22   	 -20.35		  9.50   	 127.16		
 35.14   	 -35.61		 10.01   	 172.94		
 34.99   	 -45.78		 10.70   	 259.41		
 34.81   	 -40.69		 11.74   	 325.53		
 34.65   	 -35.61		 13.04   	 330.62		
 34.51   	 -25.43		 14.36   	 310.27		
 34.40   	 -20.35		 15.61   	 320.45		
 34.32   	 -30.52		 16.89   	 340.79		
 34.20   	 -30.52		 18.25   	 330.62		
 34.08   	 -25.43		 19.57   	 325.53		
 33.98   	 -20.35		 20.87   	 350.97		
 33.90   	 -25.43		 22.28   	 366.22		
 33.79   	 -25.43		 23.74   	 366.22		
 33.69   	 -25.43		 25.21   	 356.05		
 33.59   	 -30.52		 26.63   	 350.97		
 33.47   	 -20.35		 28.04   	 335.71		
 33.39   	 -25.43		 29.38   	 325.53		
 33.29   	 -30.52		 30.68   	 300.10		
 33.16   	 -15.26		 31.88   	 279.75		
 33.10(D)	  15.26		 33.00   	 279.75		
 33.16   	  35.61		 34.12   	 274.67		
 33.31   	  71.21		 35.22   	 274.67		
 33.59   	 116.99		 36.32   	 279.75		
 34.06   	 157.68		 37.44   	 284.84		
 34.69   	 193.29		 38.58   	 274.67		
 35.46   	 198.37		 39.67   	 259.41		
 36.26   	 198.37		 40.71   	 254.32		
 37.05   	 198.37		 41.73   	 239.06		
 37.84   	 203.46		 42.69   	 203.46		
 38.66   	 218.72		 43.50   	 193.29		
 39.53   	 244.15		 44.27   	 203.46		
 40.51   	 259.41		 45.09   	 208.54		
 41.55   	 269.58		 45.92   	 188.20		
 42.62   	 269.58		 46.67   	 167.85		
 43.70   	 274.67		 47.34   	 152.59		
 44.80   	 279.75		 47.96   	 132.25		
 45.92   	 300.10		 48.48   	 127.16		
 47.12   	 315.36		 48.99   	 137.33		
 48.38   	 325.53		 49.54   	 132.25		
 49.68   	 330.62		 50.07   	 116.99		
 51.01   	 340.79		 50.54   	 101.73		
 52.37   	 330.62		 50.95   	  86.47		
 53.69   	 320.45		 51.29   	  86.47		
 54.97   	 315.36		 51.64   	  76.30		
 56.24   	 289.93		 51.94   	  66.12		
 57.40   	 264.50		 52.21   	  55.95		
 58.45   	 249.24		 52.43   	  50.86		
 59.45   	 244.15		 52.63   	  35.61		
 60.43   	 239.06		 52.78   	  25.43		
 61.38   	 233.98		 52.88   	  30.52		
 62.32   	 218.72		 53.00   	  15.26		
 63.19   	 198.37		 53.06(S)	   0.00		
 63.99   	 188.20		 53.06   	   0.00		
 64.74   	 157.68		 53.06   	  -5.09		
 65.37   	 132.25		 53.04   	 -15.26		
 65.90   	  96.64		 52.98   	 -35.61		
 66.29   	  66.12		 52.84   	 -35.61		
 66.55   	  40.69		 52.70   	 -35.61		
 66.71   	  20.35		 52.55   	 -55.95		
 66.80(S)	  -5.09		 52.33   	 -61.04		
 66.77   	 -15.26		 52.09   	 -55.95		
 66.71   	 -20.35		 51.86   	 -55.95		
 66.63   	 -35.61		 51.64   	 -81.38		
 66.49   	 -66.12		 51.31   	 -96.64		
 66.23   	 -76.30		 50.93   	-101.73		
 65.92   	 -71.21		 50.52   	-116.99		
 65.64   	 -66.12		 50.05   	-122.07		
 65.37   	 -86.47		 49.56   	-132.25		
 65.03   	 -86.47		 49.03   	-157.68		
 64.68   	-101.73		 48.40   	-203.46		
 64.27   	-106.82		 47.59   	-254.32		
 63.85   	-122.07		 46.57   	-295.01		
 63.36   	-127.16		 45.39   	-335.71		
 62.85   	-122.07		 44.05   	-381.48		
 62.36   	-122.07		 42.52   	-412.00		
 61.87   	-127.16		 40.87   	-412.00		
 61.36   	-137.33		 39.23   	-427.26		
 60.81   	-147.51		 37.52   	-442.52		
 60.22   	-137.33		 35.75   	-442.52		
 59.67   	-142.42		 33.98   	-457.78		
 59.10   	-157.68		 32.15   	-493.39		
 58.47   	-167.85		 30.17   	-534.08		
 57.80   	-183.11		 28.04   	-549.34		
 57.07   	-193.29		 25.84   	-554.42		
 56.30   	-198.37		 23.62   	-523.90		
 55.50   	-172.94		 21.53   	-483.21		
 54.81   	-152.59		 19.59   	-432.35		
 54.20   	-142.42		 17.86   	-386.57		
 53.63   	-137.33		 16.32   	-345.88		
 53.08   	-137.33		 14.93   	-325.53		
 52.53   	-127.16		 13.63   	-300.10		
 52.02   	-122.07		 12.43   	-274.67		
 51.54   	-127.16		 11.33   	-264.50		
 51.03   	-137.33		 10.27   	-274.67		
 50.48   	-137.33		  9.18   	-289.93		
 49.93   	-122.07		  8.02   	-279.75		
 49.44   	-111.90		  6.90   	-259.41		
 48.99   	-116.99		  5.86   	-208.54		
 48.52   	-116.99		  5.03   	-137.33		
 48.06   	-116.99		  4.48   	 -66.12		
 47.59   	-122.07		  4.21   	 -20.35		
 47.10   	-106.82		  4.13   	   5.09		
 46.67   	 -86.47		  4.15   	   0.00		
 46.33   	 -66.12		  4.15   	 -15.26		
 46.06   	 -61.04		  4.09   	 -30.52		
 45.82   	 -66.12		  3.97   	 -55.95		
 45.55   	 -71.21		  3.74   	 -66.12		
 45.27   	 -76.30		  3.48   	 -76.30		
 44.96   	 -86.47		  3.17   	 -61.04		
 44.62   	 -81.38		  2.93   	 -45.78		
 44.29   	 -66.12		  2.75(D)	   0.00		
 44.03   	 -55.95		  2.75   	  20.35		
 43.80   	 -50.86		  2.83   	  20.35		
 43.60   	 -45.78		  2.91   	  15.26		
 43.42   	 -50.86		  2.97   	  10.17		
 43.21   	 -55.95		  3.01   	 -10.17		
 42.99   	 -55.95		  2.97   	 -20.35		
 42.77   	 -55.95		  2.89   	 -10.17		
 42.54   	 -61.04		  2.85   	  10.17		
 42.30   	 -55.95		  2.89   	   0.00		
 42.08   	 -50.86		  2.89   	   5.09		
 41.87   	 -55.95		  2.91   	  20.35		
 41.65   	 -40.69		  2.99   	  25.43		
 41.49   	 -35.61		  3.09   	  25.43		
 41.34   	 -35.61		  3.19   	  25.43		
 41.20   	 -35.61		  3.30   	  15.26		
 41.06   	 -50.86		  3.36   	  10.17		
 40.85   	 -45.78		  3.40   	   5.09		
 40.67   	 -30.52		  3.42   	  15.26		
 40.55   	 -30.52		  3.48   	  35.61		
 40.43   	 -35.61		  3.62   	  55.95		
 40.28   	 -25.43		  3.85   	  50.86		
 40.18   	 -30.52		  4.05   	  25.43		
 40.06   	 -35.61		  4.15   	  15.26		
 39.92   	 -30.52		  4.21   	  20.35		
 39.80   	 -30.52		  4.29   	  25.43		
 39.67   	 -45.78		  4.39   	  25.43		
 39.49   	 -45.78		  4.50   	  30.52		
 39.31   	 -35.61		  4.62   	  35.61		
 39.17   	 -30.52		  4.76   	  40.69		
 39.04   	 -35.61		  4.92   	  40.69		
 38.90   	 -40.69		  5.09   	  40.69		
 38.74   	 -35.61		  5.25   	  40.69		
 38.60   	 -35.61		  5.41   	  50.86		
 38.45   	 -35.61		  5.62   	  50.86		
 38.31   	 -30.52		  5.82   	  45.78		
 38.19   	 -30.52		  6.00   	  35.61		
 38.07   	 -25.43		  6.14   	  40.69		
 37.97   	 -20.35		  6.31   	  55.95		
 37.88   	 -15.26		  6.53   	  55.95		
 37.82   	 -25.43		  6.75   	  66.12		
 37.72   	 -40.69		  7.02   	  55.95		
 37.56   	 -45.78		  7.24   	  45.78		
 37.38   	 -35.61		  7.43   	  45.78		
 37.23   	 -40.69		  7.61(E)	  50.86		
 37.07   	 -30.52		  7.81   	  40.69		
 36.95   	 -40.69		  7.98   	  35.61		
 36.79   	 -30.52		  8.12   	  25.43		
 36.66   	 -30.52		  8.22   	  25.43		
 36.54   	 -25.43		  8.32   	  30.52		
 36.44   	 -30.52		  8.44   	  30.52		
 36.32   	 -40.69		  8.57   	  25.43		
 36.15   	 -40.69		  8.67   	  40.69		
 35.99   	 -30.52		  8.83   	  50.86		
 35.87   	 -35.61		  9.03   	  55.95		
 35.73   	 -35.61		  9.26   	  76.30		
 35.58   	 -35.61		  9.56   	  91.56		
 35.44   	 -30.52		  9.93   	  86.47		
 35.32   	 -25.43		 10.27   	 101.73		
 35.22   	 -30.52		 10.68   	 142.42		
 35.10   	 -25.43		 11.25   	 228.89		
 34.99   	 -25.43		 12.17   	 310.27		
 34.89   	 -25.43		 13.41   	 356.05		
 34.79   	 -15.26		 14.83   	 330.62		
 34.73   	 -20.35		 16.15   	 320.45		
 34.65   	 -15.26		 17.44   	 335.71		
 34.59   	 -20.35		 18.78   	 345.88		
 34.51   	 -30.52		 20.16   	 345.88		
 34.38   	 -25.43		 21.55   	 340.79		
 34.28   	 -30.52		 22.91   	 335.71		
 34.16   	 -35.61		 24.25   	 320.45		
 34.02   	 -35.61		 25.53   	 315.36		
 33.88   	 -35.61		 26.80   	 340.79		
 33.73   	 -25.43		 28.16   	 366.22		
 33.63   	 -25.43		 29.62   	 371.31		
 33.53   	 -20.35		 31.11   	 361.14		
 33.45(D)	   5.09		 32.55   	 330.62		
 33.47   	  15.26		 33.88   	 300.10		
 33.53   	  35.61		 35.08   	 274.67		
 33.67   	  71.21		 36.17   	 274.67		
 33.96   	 111.90		 37.27   	 269.58		
 34.40   	 142.42		 38.35   	 269.58		
 34.97   	 172.94		 39.43   	 274.67		
 35.67   	 213.63		 40.53   	 284.84		
 36.52   	 233.98		 41.67   	 295.01		
 37.46   	 233.98		 42.85   	 274.67		
 38.39   	 228.89		 43.95   	 239.06		
 39.31   	 228.89		 44.90   	 208.54		
 40.22   	 228.89		 45.74   	 172.94		
 41.14   	 244.15		 46.43   	 152.59		
 42.12   	 244.15		 47.04   	 162.77		
 43.09   	 259.41		 47.69   	 198.37		
 44.13   	 284.84		 48.48   	 213.63		
 45.27   	 305.19		 49.34   	 193.29		
 46.49   	 300.10		 50.11   	 167.85		
 47.69   	 315.36		 50.78   	 127.16		
 48.95   	 340.79		 51.29   	 111.90		
 50.32   	 361.14		 51.74   	  96.64		
 51.76   	 356.05		 52.13   	  91.56		
 53.18   	 361.14		 52.49   	  96.64		
 54.63   	 366.22		 52.88   	 101.73		
 56.09   	 340.79		 53.29   	  96.64		
 57.46   	 310.27		 53.67   	  86.47		
 58.70   	 284.84		 54.02   	  66.12		
 59.84   	 274.67		 54.28   	  61.04		
