WITTCASE NUMBER: HA003085
SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  LFA     	  LFA'		  RV     	  RV'		
 77.76   	 223.80		 30.09   	-132.25		
 78.66   	 178.03		 29.56   	-137.33		
 79.37   	 152.59		 29.01   	-127.16		
 79.98   	 132.25		 28.50   	-127.16		
 80.51   	 111.90		 28.00   	-116.99		
 80.96   	  91.56		 27.53   	-122.07		
 81.32   	  71.21		 27.04   	-111.90		
 81.61   	  55.95		 26.59   	-111.90		
 81.83   	  25.43		 26.14   	-111.90		
 81.93   	  20.35		 25.70   	-101.73		
 82.01   	  10.17		 25.29   	-106.82		
 82.05(S)	  -5.09		 24.86   	 -96.64		
 82.03   	 -30.52		 24.48   	-101.73		
 81.91   	 -45.78		 24.07   	 -96.64		
 81.73   	 -61.04		 23.68   	 -96.64		
 81.48   	 -66.12		 23.30   	 -91.56		
 81.22   	 -86.47		 22.93   	 -91.56		
 80.87   	 -91.56		 22.56   	 -96.64		
 80.51   	 -96.64		 22.18   	-101.73		
 80.12   	-116.99		 21.77   	-106.82		
 79.65   	-127.16		 21.34   	-111.90		
 79.15   	-127.16		 20.90   	-111.90		
 78.64   	-137.33		 20.45   	-127.16		
 78.09   	-147.51		 19.94   	-137.33		
 77.50   	-142.42		 19.39   	-152.59		
 76.93   	-142.42		 18.78   	-157.68		
 76.36   	-152.59		 18.15   	-167.85		
 75.75   	-157.68		 17.48   	-178.03		
 75.12   	-152.59		 16.76   	-188.20		
 74.51   	-152.59		 16.01   	-198.37		
 73.90   	-157.68		 15.22   	-208.54		
 73.27   	-162.77		 14.38   	-213.63		
 72.61   	-167.85		 13.53   	-218.72		
 71.94   	-162.77		 12.66   	-223.80		
 71.29   	-167.85		 11.76   	-218.72		
 70.62   	-172.94		 10.89   	-223.80		
 69.93   	-178.03		  9.99   	-223.80		
 69.22   	-178.03		  9.09   	-223.80		
 68.50   	-172.94		  8.20   	-218.72		
 67.81   	-172.94		  7.32   	-213.63		
 67.12   	-167.85		  6.47   	-203.46		
 66.45   	-162.77		  5.66   	-198.37		
 65.80   	-157.68		  4.86   	-183.11		
 65.17   	-162.77		  4.13   	-172.94		
 64.52   	-147.51		  3.44   	-157.68		
 63.93   	-132.25		  2.81   	-142.42		
 63.40   	-127.16		  2.24   	-127.16		
 62.89   	-132.25		  1.73   	-106.82		
 62.36   	-116.99		  1.30   	 -91.56		
 61.89   	-101.73		  0.94   	 -76.30		
 61.49   	-106.82		  0.63   	 -55.95		
 61.06   	 -96.64		  0.41   	 -40.69		
 60.67   	 -81.38		  0.24   	 -20.35		
 60.35   	 -76.30		  0.16   	  -5.09		
 60.04   	 -76.30		  0.14(D)	  15.26		
 59.74   	 -71.21		  0.20   	  25.43		
 59.45   	 -66.12		  0.31   	  45.78		
 59.19   	 -50.86		  0.49   	  55.95		
 58.98   	 -50.86		  0.71   	  71.21		
 58.78   	 -50.86		  1.00   	  76.30		
 58.58   	 -45.78		  1.30   	  91.56		
 58.39   	 -40.69		  1.67   	  91.56		
 58.23   	 -40.69		  2.03   	  96.64		
 58.07   	 -40.69		  2.42   	 101.73		
 57.90   	 -45.78		  2.83   	 101.73		
 57.72   	 -40.69		  3.23   	 106.82		
 57.56   	 -40.69		  3.66   	 101.73		
 57.40   	 -40.69		  4.07   	 101.73		
 57.23   	 -45.78		  4.48   	  96.64		
 57.05   	 -45.78		  4.86   	  96.64		
 56.87   	 -40.69		  5.25   	  91.56		
 56.70   	 -45.78		  5.62   	  81.38		
 56.52   	 -50.86		  5.94   	  81.38		
 56.32   	 -50.86		  6.27   	  71.21		
 56.11   	 -50.86		  6.55   	  66.12		
 55.91   	 -45.78		  6.82   	  55.95		
 55.73   	 -45.78		  7.04   	  45.78		
 55.54   	 -55.95		  7.22   	  45.78		
 55.32   	 -55.95		  7.41   	  30.52		
 55.10   	 -50.86		  7.53   	  30.52		
 54.89   	 -45.78		  7.65   	  20.35		
 54.71   	 -55.95		  7.73   	  10.17		
 54.49   	 -55.95		  7.77   	  10.17		
 54.26   	 -55.95		  7.81   	   5.09		
 54.04   	 -45.78		  7.83   	   5.09		
 53.86   	 -50.86		  7.85   	  -5.09		
 53.65   	 -45.78		  7.83   	  -5.09		
 53.47   	 -50.86		  7.81   	  -5.09		
 53.27   	 -50.86		  7.79   	 -10.17		
 53.06   	 -45.78		  7.75   	  -5.09		
 52.88   	 -40.69		  7.73   	  -5.09		
 52.72   	 -45.78		  7.71   	   0.00		
 52.53   	 -45.78		  7.71   	   0.00		
 52.35   	 -40.69		  7.71(E)	  10.17		
 52.19   	 -35.61		  7.75   	  10.17		
 52.04   	 -40.69		  7.79   	  15.26		
 51.88   	 -35.61		  7.85   	  20.35		
 51.74   	 -35.61		  7.93   	  20.35		
 51.60   	 -40.69		  8.02   	  25.43		
 51.43   	 -40.69		  8.12   	  40.69		
 51.27   	 -35.61		  8.28   	  40.69		
 51.13   	 -45.78		  8.44   	  45.78		
 50.95   	 -40.69		  8.63   	  45.78		
 50.78   	 -40.69		  8.81   	  45.78		
 50.62   	 -40.69		  8.99   	  45.78		
 50.46   	 -45.78		  9.18   	  40.69		
 50.27   	 -40.69		  9.34   	  45.78		
 50.11   	 -30.52		  9.52   	  45.78		
 49.99   	 -35.61		  9.70   	  45.78		
 49.85   	 -45.78		  9.89   	  40.69		
 49.66   	 -40.69		 10.05   	  45.78		
 49.50   	 -40.69		 10.23   	  40.69		
 49.34   	 -30.52		 10.40   	  45.78		
 49.22   	 -35.61		 10.58   	  45.78		
 49.07   	 -35.61		 10.76   	  50.86		
 48.93   	 -35.61		 10.97   	  50.86		
 48.79   	 -35.61		 11.17   	  50.86		
 48.65   	 -40.69		 11.37   	  61.04		
 48.48   	 -30.52		 11.62   	  71.21		
 48.36   	 -35.61		 11.90   	  86.47		
 48.22   	 -30.52		 12.25   	 111.90		
 48.10   	 -35.61		 12.70   	 127.16		
 47.96   	 -35.61		 13.20   	 152.59		
 47.81   	 -40.69		 13.81   	 162.77		
 47.65   	 -30.52		 14.47   	 203.46		
 47.53   	 -35.61		 15.28   	 193.29		
 47.39   	 -40.69		 16.05   	 193.29		
 47.22   	 -40.69		 16.83   	 198.37		
 47.06   	 -35.61		 17.62   	 213.63		
 46.92   	 -35.61		 18.47   	 223.80		
 46.77   	 -35.61		 19.37   	 239.06		
 46.63   	 -35.61		 20.33   	 249.24		
 46.49   	 -30.52		 21.32   	 254.32		
 46.37   	 -35.61		 22.34   	 259.41		
 46.23   	 -30.52		 23.38   	 249.24		
 46.10   	 -25.43		 24.37   	 249.24		
 46.00   	 -35.61		 25.37   	 249.24		
 45.86   	 -35.61		 26.37   	 244.15		
 45.72   	 -20.35		 27.34   	 239.06		
 45.64   	 -25.43		 28.30   	 228.89		
 45.53   	 -25.43		 29.22   	 223.80		
 45.43   	 -10.17		 30.11   	 208.54		
 45.39   	  -5.09		 30.95   	 198.37		
 45.37(D)	  10.17		 31.74   	 178.03		
 45.41   	  35.61		 32.45   	 167.85		
 45.55   	  50.86		 33.12   	 152.59		
 45.76   	  76.30		 33.73   	 132.25		
 46.06   	  96.64		 34.26   	 116.99		
 46.45   	 132.25		 34.73   	 101.73		
 46.98   	 152.59		 35.14   	  81.38		
 47.59   	 183.11		 35.46   	  66.12		
 48.32   	 213.63		 35.73   	  45.78		
 49.18   	 249.24		 35.91   	  30.52		
 50.17   	 269.58		 36.03   	  10.17		
 51.25   	 295.01		 36.07(S)	   0.00		
 52.43   	 325.53		 36.07   	 -10.17		
 53.73   	 345.88		 36.03   	 -30.52		
 55.12   	 361.14		 35.91   	 -45.78		
 56.56   	 381.48		 35.73   	 -55.95		
 58.09   	 396.74		 35.50   	 -66.12		
 59.67   	 396.74		 35.24   	 -76.30		
 61.26   	 401.83		 34.93   	 -91.56		
 62.87   	 412.00		 34.57   	 -96.64		
 64.52   	 396.74		 34.18   	-106.82		
 66.10   	 381.48		 33.75   	-111.90		
 67.63   	 376.40		 33.31   	-116.99		
 69.14   	 356.05		 32.84   	-122.07		
 70.56   	 330.62		 32.35   	-122.07		
 71.88   	 310.27		 31.86   	-132.25		
 73.12   	 289.93		 31.33   	-127.16		
 74.28   	 259.41		 30.82   	-132.25		
 75.32   	 239.06		 30.29   	-132.25		
 76.28   	 208.54		 29.77   	-127.16		
 77.11   	 188.20		 29.26   	-122.07		
 77.86   	 157.68		 28.77   	-116.99		
 78.49   	 132.25		 28.30   	-116.99		
 79.02   	 122.07		 27.83   	-116.99		
 79.51   	  96.64		 27.37   	-111.90		
 79.90   	  76.30		 26.92   	-106.82		
 80.20   	  61.04		 26.49   	-106.82		
 80.45   	  50.86		 26.06   	-101.73		
 80.65   	  25.43		 25.66   	-101.73		
 80.75   	  15.26		 25.25   	-101.73		
 80.81   	   5.09		 24.84   	 -91.56		
 80.83(S)	  -5.09		 24.48   	 -96.64		
 80.81   	 -25.43		 24.09   	 -91.56		
 80.71   	 -35.61		 23.72   	 -96.64		
 80.57   	 -50.86		 23.34   	 -86.47		
 80.37   	 -71.21		 22.99   	 -91.56		
 80.08   	 -76.30		 22.62   	 -91.56		
 79.78   	 -91.56		 22.26   	-101.73		
 79.41   	-101.73		 21.85   	-101.73		
 79.00   	-111.90		 21.44   	-111.90		
 78.56   	-127.16		 21.00   	-116.99		
 78.05   	-132.25		 20.53   	-127.16		
 77.52   	-137.33		 20.02   	-137.33		
 76.97   	-147.51		 19.47   	-147.51		
 76.38   	-157.68		 18.88   	-162.77		
 75.75   	-152.59		 18.23   	-167.85		
 75.14   	-152.59		 17.56   	-183.11		
 74.53   	-147.51		 16.83   	-193.29		
 73.94   	-162.77		 16.05   	-203.46		
 73.29   	-167.85		 15.24   	-208.54		
 72.61   	-167.85		 14.40   	-213.63		
 71.94   	-167.85		 13.55   	-223.80		
 71.27   	-167.85		 12.66   	-223.80		
 70.60   	-172.94		 11.76   	-228.89		
 69.91   	-178.03		 10.84   	-233.98		
 69.20   	-172.94		  9.91   	-233.98		
 68.50   	-172.94		  8.97   	-239.06		
 67.81   	-178.03		  8.02   	-233.98		
 67.10   	-178.03		  7.08   	-228.89		
 66.39   	-162.77		  6.16   	-218.72		
 65.74   	-162.77		  5.29   	-208.54		
 65.09   	-172.94		  4.46   	-198.37		
 64.39   	-152.59		  3.66   	-183.11		
 63.78   	-142.42		  2.93   	-167.85		
 63.21   	-142.42		  2.26   	-152.59		
 62.64   	-142.42		  1.65   	-132.25		
 62.08   	-116.99		  1.12   	-116.99		
 61.61   	-106.82		  0.65   	 -96.64		
 61.18   	-106.82		  0.26   	 -81.38		
 60.75   	-101.73		 -0.06   	 -55.95		
 60.35   	 -91.56		 -0.28   	 -40.69		
 59.98   	 -86.47		 -0.45   	 -20.35		
 59.63   	 -76.30		 -0.53(D)	   0.00		
 59.33   	 -71.21		 -0.53   	  15.26		
 59.04   	 -55.95		 -0.47   	  30.52		
 58.82   	 -61.04		 -0.35   	  45.78		
 58.58   	 -61.04		 -0.16   	  61.04		
 58.33   	 -61.04		  0.08   	  71.21		
 58.09   	 -45.78		  0.37   	  76.30		
 57.90   	 -45.78		  0.67   	  91.56		
 57.72   	 -45.78		  1.04   	  91.56		
 57.54   	 -45.78		  1.40   	 101.73		
 57.35   	 -40.69		  1.81   	 106.82		
 57.19   	 -40.69		  2.24   	 111.90		
 57.03   	 -35.61		  2.69   	 106.82		
 56.89   	 -40.69		  3.11   	 106.82		
 56.72   	 -40.69		  3.54   	 101.73		
 56.56   	 -45.78		  3.95   	 101.73		
 56.38   	 -40.69		  4.35   	  96.64		
 56.22   	 -35.61		  4.74   	  91.56		
 56.07   	 -35.61		  5.11   	  91.56		
 55.93   	 -50.86		  5.47   	  81.38		
 55.73   	 -55.95		  5.80   	  76.30		
 55.50   	 -45.78		  6.10   	  66.12		
 55.32   	 -40.69		  6.37   	  61.04		
 55.16   	 -50.86		  6.61   	  50.86		
 54.95   	 -55.95		  6.82   	  45.78		
 54.73   	 -55.95		  7.00   	  35.61		
 54.51   	 -40.69		  7.14   	  30.52		
 54.34   	 -50.86		  7.26   	  25.43		
 54.14   	 -55.95		  7.37   	  20.35		
 53.92   	 -50.86		  7.45   	  15.26		
 53.71   	 -40.69		  7.51   	  10.17		
 53.55   	 -40.69		  7.55   	   5.09		
 53.39   	 -50.86		  7.57   	   5.09		
 53.18   	 -45.78		  7.59   	   5.09		
 53.00   	 -40.69		  7.61   	   0.00		
 52.84   	 -45.78		  7.61   	   0.00		
 52.65   	 -45.78		  7.61   	   0.00		
 52.47   	 -45.78		  7.61(E)	   5.09		
 52.29   	 -40.69		  7.63   	   5.09		
 52.13   	 -35.61		  7.65   	  10.17		
 51.98   	 -45.78		  7.69   	  15.26		
 51.80   	 -40.69		  7.75   	  15.26		
 51.64   	 -40.69		  7.81   	  25.43		
 51.47   	 -40.69		  7.91   	  30.52		
 51.31   	 -40.69		  8.04   	  30.52		
 51.15   	 -30.52		  8.16   	  35.61		
 51.03   	 -45.78		  8.30   	  40.69		
 50.84   	 -45.78		  8.46   	  40.69		
 50.66   	 -35.61		  8.63   	  45.78		
 50.52   	 -40.69		  8.81   	  45.78		
 50.36   	 -40.69		  8.99   	  45.78		
 50.19   	 -40.69		  9.18   	  45.78		
 50.03   	 -35.61		  9.36   	  40.69		
 49.89   	 -45.78		  9.52   	  45.78		
 49.70   	 -35.61		  9.70   	  40.69		
 49.56   	 -35.61		  9.87   	  40.69		
 49.42   	 -40.69		 10.03   	  40.69		
 49.26   	 -35.61		 10.19   	  40.69		
 49.11   	 -35.61		 10.36   	  40.69		
 48.97   	 -40.69		 10.52   	  40.69		
 48.81   	 -35.61		 10.68   	  40.69		
 48.67   	 -30.52		 10.84   	  45.78		
 48.55   	 -40.69		 11.03   	  50.86		
 48.38   	 -40.69		 11.23   	  50.86		
 48.22   	 -25.43		 11.43   	  55.95		
 48.12   	 -35.61		 11.66   	  71.21		
 47.98   	 -35.61		 11.94   	  91.56		
 47.83   	 -30.52		 12.31   	 111.90		
 47.71   	 -35.61		 12.76   	 132.25		
 47.57   	 -30.52		 13.29   	 142.42		
 47.45   	 -30.52		 13.86   	 162.77		
 47.32   	 -35.61		 14.51   	 193.29		
 47.18   	 -35.61		 15.28   	 193.29		
 47.04   	 -40.69		 16.05   	 193.29		
 46.88   	 -35.61		 16.83   	 198.37		
 46.73   	 -30.52		 17.62   	 218.72		
 46.61   	 -40.69		 18.49   	 228.89		
 46.45   	 -35.61		 19.41   	 239.06		
 46.31   	 -35.61		 20.37   	 249.24		
 46.16   	 -35.61		 21.36   	 254.32		
 46.02   	 -35.61		 22.38   	 254.32		
 45.88   	 -30.52		 23.40   	 254.32		
 45.76   	 -30.52		 24.41   	 249.24		
 45.64   	 -30.52		 25.41   	 249.24		
 45.51   	 -25.43		 26.41   	 249.24		
 45.41   	 -30.52		 27.41   	 239.06		
 45.29   	 -20.35		 28.36   	 228.89		
 45.21   	 -15.26		 29.28   	 223.80		
 45.15   	 -10.17		 30.17   	 208.54		
 45.11(D)	   0.00		 31.01   	 193.29		
 45.11   	  20.35		 31.78   	 183.11		
 45.19   	  40.69		 32.51   	 162.77		
 45.35   	  55.95		 33.16   	 152.59		
 45.57   	  81.38		 33.77   	 132.25		
 45.90   	 106.82		 34.30   	 111.90		
 46.33   	 132.25		 34.75   	 101.73		
 46.86   	 167.85		 35.16   	  76.30		
 47.53   	 198.37		 35.46   	  61.04		
 48.32   	 218.72		 35.71   	  45.78		
 49.20   	 244.15		 35.89   	  25.43		
 50.17   	 284.84		 35.99   	  10.17		
 51.31   	 305.19		 36.03(S)	  -5.09		
 52.53   	 320.45		 36.01   	 -15.26		
 53.81   	 350.97		 35.95   	 -35.61		
 55.22   	 376.40		 35.81   	 -40.69		
 56.72   	 376.40		 35.65   	 -61.04		
 58.23   	 391.66		 35.40   	 -66.12		
 59.80   	 406.92		 35.14   	 -81.38		
 61.42   	 406.92		 34.81   	 -86.47		
 63.05   	 396.74		 34.47   	 -96.64		
 64.64   	 396.74		 34.08   	-101.73		
 66.23   	 391.66		 33.67   	-111.90		
 67.79   	 371.31		 33.22   	-116.99		
 69.28   	 350.97		 32.76   	-116.99		
 70.68   	 330.62		 32.29   	-122.07		
 72.00   	 305.19		 31.80   	-122.07		
 73.22   	 284.84		 31.31   	-122.07		
 74.36   	 264.50		 30.82   	-122.07		
 75.42   	 244.15		 30.34   	-122.07		
 76.40   	 208.54		 29.85   	-122.07		
 77.23   	 183.11		 29.36   	-116.99		
 77.97   	 152.59		 28.89   	-116.99		
 78.58   	 137.33		 28.42   	-111.90		
 79.12   	 116.99		 27.98   	-111.90		
 79.59   	  96.64		 27.53   	-106.82		
 79.98   	  76.30		 27.10   	-106.82		
 80.28   	  55.95		 26.67   	-101.73		
 80.51   	  40.69		 26.27   	-101.73		
 80.67   	  25.43		 25.86   	-101.73		
 80.77   	  10.17		 25.45   	 -96.64		
 80.81(S)	 -10.17		 25.07   	 -96.64		
 80.77   	 -20.35		 24.68   	 -91.56		
 80.69   	 -25.43		 24.31   	 -96.64		
 80.59   	 -45.78		 23.93   	 -91.56		
 80.41   	 -61.04		 23.56   	 -96.64		
 80.16   	 -71.21		 23.17   	 -91.56		
 79.88   	 -76.30		 22.81   	 -91.56		
 79.57   	 -96.64		 22.44   	-101.73		
 79.19   	-106.82		 22.03   	-106.82		
 78.76   	-116.99		 21.61   	-111.90		
 78.29   	-116.99		 21.16   	-122.07		
 77.82   	-122.07		 20.67   	-127.16		
 77.33   	-132.25		 20.16   	-142.42		
 76.81   	-142.42		 19.59   	-152.59		
 76.24   	-142.42		 18.98   	-162.77		
 75.67   	-147.51		 18.33   	-172.94		
 75.08   	-152.59		 17.64   	-183.11		
 74.47   	-152.59		 16.91   	-193.29		
 73.86   	-157.68		 16.13   	-208.54		
 73.22   	-152.59		 15.30   	-213.63		
 72.61   	-162.77		 14.45   	-223.80		
 71.96   	-162.77		 13.55   	-233.98		
 71.31   	-157.68		 12.61   	-233.98		
 70.68   	-172.94		 11.68   	-239.06		
 69.99   	-167.85		 10.72   	-239.06		
 69.32   	-172.94		  9.77   	-239.06		
 68.63   	-172.94		  8.81   	-239.06		
 67.93   	-183.11		  7.85   	-233.98		
 67.20   	-167.85		  6.92   	-228.89		
 66.53   	-167.85		  6.00   	-223.80		
 65.86   	-167.85		  5.11   	-213.63		
 65.19   	-172.94		  4.25   	-198.37		
 64.50   	-152.59		  3.46   	-183.11		
 63.89   	-142.42		  2.73   	-172.94		
 63.32   	-147.51		  2.03   	-152.59		
 62.73   	-137.33		  1.42   	-132.25		
 62.18   	-127.16		  0.90   	-116.99		
 61.67   	-111.90		  0.43   	 -96.64		
 61.22   	-106.82		  0.04   	 -76.30		
 60.79   	 -96.64		 -0.26   	 -50.86		
 60.41   	-101.73		 -0.47   	 -35.61		
 60.00   	 -91.56		 -0.61   	 -20.35		
 59.63   	 -76.30		 -0.69(D)	   5.09		
 59.33   	 -81.38		 -0.67   	  15.26		
 59.00   	 -71.21		 -0.61   	  35.61		
 58.72   	 -61.04		 -0.47   	  45.78		
 58.47   	 -55.95		 -0.28   	  61.04		
 58.25   	 -61.04		 -0.04   	  76.30		
 58.01   	 -50.86		  0.26   	  81.38		
 57.80   	 -40.69		  0.59   	  91.56		
 57.64   	 -40.69		  0.96   	  96.64		
 57.48   	 -45.78		  1.34   	 106.82		
 57.29   	 -40.69		  1.77   	 106.82		
 57.13   	 -35.61		  2.20   	 106.82		
 56.99   	 -35.61		  2.62   	 111.90		
 56.85   	 -35.61		  3.07   	 111.90		
 56.70   	 -40.69		  3.52   	 111.90		
 56.54   	 -40.69		  3.97   	 111.90		
 56.38   	 -35.61		  4.42   	 101.73		
 56.24   	 -40.69		  4.82   	 101.73		
 56.07   	 -50.86		  5.23   	  96.64		
 55.87   	 -45.78		  5.62   	  91.56		
 55.69   	 -40.69		  5.98   	  76.30		
 55.52   	 -45.78		  6.29   	  76.30		
 55.34   	 -55.95		  6.59   	  66.12		
 55.12   	 -45.78		  6.86   	  61.04		
 54.93   	 -45.78		  7.10   	  50.86		
 54.75   	 -55.95		  7.30   	  45.78		
 54.53   	 -45.78		  7.49   	  40.69		
 54.34   	 -40.69		  7.65   	  30.52		
 54.18   	 -45.78		  7.77   	  25.43		
 54.00   	 -50.86		  7.87   	  20.35		
 53.79   	 -40.69		  7.96   	  10.17		
 53.63   	 -35.61		  8.00   	  10.17		
 53.49   	 -45.78		  8.04   	  10.17		
 53.31   	 -50.86		  8.08   	   5.09		
 53.10   	 -40.69		  8.10   	   0.00		
 52.94   	 -40.69		  8.10   	   0.00		
 52.78   	 -40.69		  8.10   	   0.00		
 52.61   	 -45.78		  8.10(E)	   5.09		
 52.43   	 -45.78		  8.12   	   0.00		
 52.25   	 -40.69		  8.12   	  10.17		
 52.09   	 -35.61		  8.16   	  10.17		
 51.94   	 -40.69		  8.20   	  20.35		
 51.78   	 -40.69		  8.28   	  20.35		
 51.62   	 -40.69		  8.36   	  30.52		
 51.45   	 -30.52		  8.48   	  30.52		
 51.33   	 -35.61		  8.61   	  40.69		
 51.19   	 -40.69		  8.77   	  35.61		
 51.03   	 -40.69		  8.91   	  50.86		
 50.86   	 -35.61		  9.11   	  55.95		
 50.72   	 -40.69		  9.34   	  55.95		
 50.56   	 -45.78		  9.56   	  50.86		
 50.38   	 -40.69		  9.77   	  55.95		
 50.21   	 -40.69		  9.99   	  55.95		
 50.05   	 -45.78		 10.21   	  50.86		
 49.87   	 -35.61		 10.42   	  50.86		
 49.73   	 -30.52		 10.62   	  45.78		
 49.60   	 -35.61		 10.80   	  45.78		
 49.46   	 -40.69		 10.99   	  50.86		
 49.30   	 -40.69		 11.19   	  45.78		
 49.14   	 -25.43		 11.37   	  45.78		
 49.03   	 -30.52		 11.56   	  45.78		
 48.91   	 -45.78		 11.74   	  45.78		
 48.73   	 -35.61		 11.92   	  50.86		
 48.59   	 -25.43		 12.13   	  55.95		
 48.48   	 -35.61		 12.35   	  55.95		
 48.34   	 -30.52		 12.57   	  66.12		
 48.22   	 -35.61		 12.84   	  81.38		
 48.08   	 -35.61		 13.16   	 101.73		
 47.93   	 -40.69		 13.57   	 122.07		
 47.77   	 -25.43		 14.06   	 147.51		
 47.67   	 -25.43		 14.65   	 167.85		
 47.57   	 -40.69		 15.32   	 167.85		
 47.41   	 -30.52		 15.99   	 198.37		
 47.28   	 -35.61		 16.79   	 193.29		
 47.14   	 -35.61		 17.56   	 198.37		
 47.00   	 -30.52		 18.35   	 208.54		
 46.88   	 -35.61		 19.19   	 228.89		
 46.73   	 -30.52		 20.10   	 239.06		
 46.61   	 -35.61		 21.06   	 254.32		
 46.47   	 -35.61		 22.08   	 259.41		
 46.33   	 -35.61		 23.11   	 264.50		
 46.18   	 -25.43		 24.17   	 259.41		
 46.08   	 -30.52		 25.21   	 264.50		
 45.96   	 -30.52		 26.27   	 254.32		
 45.84   	 -35.61		 27.28   	 259.41		
 45.70   	 -20.35		 28.32   	 249.24		
 45.62   	 -15.26		 29.32   	 239.06		
 45.55   	 -20.35		 30.27   	 239.06		
 45.47   	 -10.17		 31.23   	 223.80		
 45.43(D)	  10.17		 32.13   	 208.54		
 45.47   	  30.52		 32.96   	 193.29		
 45.59   	  35.61		 33.73   	 183.11		
 45.74   	  55.95		 34.47   	 167.85		
 45.96   	  91.56		 35.14   	 147.51		
 46.33   	 122.07		 35.73   	 132.25		
 46.82   	 137.33		 36.26   	 111.90		
 47.37   	 167.85		 36.70   	 101.73		
 48.04   	 193.29		 37.11   	  76.30		
 48.81   	 233.98		 37.42   	  61.04		
 49.75   	 269.58		 37.66   	  40.69		
 50.82   	 289.93		 37.82   	  25.43		
 51.98   	 315.36		 37.92   	  10.17		
 53.24   	 330.62		 37.97(S)	  -5.09		
 54.57   	 361.14		 37.94   	 -25.43		
 56.01   	 381.48		 37.84   	 -35.61		
 57.54   	 401.83		 37.70   	 -50.86		
 59.15   	 401.83		 37.50   	 -61.04		
 60.75   	 406.92		 37.25   	 -71.21		
 62.38   	 417.09		 36.97   	 -81.38		
 64.05   	 417.09		 36.64   	 -91.56		
 65.72   	 412.00		 36.28   	-101.73		
 67.36   	 391.66		 35.87   	-106.82		
 68.93   	 376.40		 35.44   	-111.90		
 70.44   	 366.22		 34.99   	-116.99		
 71.90   	 345.88		 34.53   	-127.16		
 73.29   	 325.53		 34.02   	-122.07		
 74.59   	 300.10		 33.53   	-132.25		
 75.79   	 269.58		 33.00   	-127.16		
 76.87   	 244.15		 32.49   	-132.25		
 77.84   	 223.80		 31.96   	-127.16		
 78.74   	 193.29		 31.45   	-132.25		
 79.51   	 167.85		 30.93   	-122.07		
 80.18   	 147.51		 30.44   	-127.16		
 80.77   	 127.16		 29.93   	-116.99		
 81.28   	 106.82		 29.46   	-111.90		
 81.71   	  91.56		 29.01   	-111.90		
 82.07   	  66.12		 28.57   	-106.82		
 82.34   	  50.86		 28.14   	-101.73		
 82.54   	  30.52		 27.73   	 -96.64		
 82.66   	  20.35		 27.34   	 -96.64		
 82.75(S)	  -5.09		 26.96   	 -96.64		
 82.73   	 -20.35		 26.57   	 -91.56		
 82.64   	 -35.61		 26.21   	 -86.47		
 82.50   	 -61.04		 25.86   	 -91.56		
 82.26   	 -76.30		 25.49   	 -86.47		
 81.95   	 -96.64		 25.15   	 -86.47		
 81.57   	-106.82		 24.80   	 -91.56		
 81.14   	-122.07		 24.44   	 -91.56		
 80.65   	-137.33		 24.07   	 -96.64		
 80.10   	-137.33		 23.68   	-106.82		
 79.55   	-157.68		 23.26   	-106.82		
 78.92   	-152.59		 22.83   	-116.99		
 78.31   	-147.51		 22.36   	-132.25		
 77.72   	-157.68		 21.83   	-142.42		
 77.09   	-152.59		 21.26   	-152.59		
 76.48   	-157.68		 20.65   	-162.77		
 75.85   	-152.59		 20.00   	-178.03		
 75.24   	-147.51		 19.29   	-183.11		
 74.65   	-147.51		 18.56   	-198.37		
 74.06   	-152.59		 17.76   	-203.46		
 73.45   	-147.51		 16.95   	-213.63		
 72.86   	-147.51		 16.09   	-218.72		
 72.27   	-152.59		 15.22   	-228.89		
 71.66   	-162.77		 14.30   	-233.98		
 71.01   	-157.68		 13.37   	-233.98		
 70.38   	-162.77		 12.43   	-233.98		
 69.73   	-167.85		 11.50   	-233.98		
 69.05   	-157.68		 10.56   	-233.98		
 68.42   	-162.77		  9.62   	-228.89		
 67.77   	-167.85		  8.71   	-223.80		
 67.10   	-167.85		  7.81   	-213.63		
 66.43   	-147.51		  6.96   	-198.37		
 65.84   	-152.59		  6.16   	-193.29		
 65.23   	-152.59		  5.39   	-172.94		
 64.62   	-147.51		  4.70   	-162.77		
 64.03   	-132.25		  4.05   	-147.51		
 63.50   	-127.16		  3.46   	-127.16		
 62.99   	-127.16		  2.95   	-111.90		
 62.48   	-111.90		  2.50   	 -91.56		
 62.03   	-106.82		  2.14   	 -71.21		
 61.61   	-101.73		  1.85   	 -50.86		
 61.20   	 -81.38		  1.65   	 -35.61		
 60.87   	 -81.38		  1.51   	 -15.26		
 60.55   	 -81.38		  1.44(D)	   0.00		
 60.22   	 -71.21		  1.44   	  20.35		
 59.94   	 -61.04		  1.53   	  30.52		
 59.69   	 -55.95		  1.65   	  45.78		
 59.47   	 -50.86		  1.83   	  61.04		
 59.27   	 -50.86		  2.08   	  76.30		
 59.06   	 -50.86		  2.38   	  76.30		
 58.86   	 -45.78		  2.69   	  91.56		
 58.68   	 -40.69		  3.05   	  91.56		
 58.51   	 -40.69		  3.42   	 101.73		
 58.35   	 -40.69		  3.83   	 101.73		
 58.19   	 -45.78		  4.23   	 106.82		
