WITTCASE NUMBER: HB002011
SAMPLE NUMBER:   24
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 95.40   	  50.86		 38.37   	-223.80		
 95.60   	  30.52		 37.48   	-254.32		
 95.73(S)	   0.00		 36.46   	-295.01		
 95.73   	 -25.43		 35.28   	-330.62		
 95.63   	 -45.78		 33.96   	-381.48		
 95.44   	 -61.04		 32.43   	-417.09		
 95.20   	 -76.30		 30.76   	-432.35		
 94.89   	 -91.56		 29.03   	-427.26		
 94.53   	 -96.64		 27.32   	-427.26		
 94.14   	-106.82		 25.62   	-417.09		
 93.71   	-111.90		 23.95   	-386.57		
 93.27   	-111.90		 22.40   	-361.14		
 92.82   	-111.90		 20.96   	-330.62		
 92.37   	-116.99		 19.63   	-305.19		
 91.90   	-122.07		 18.41   	-279.75		
 91.41   	-132.25		 17.29   	-254.32		
 90.88   	-147.51		 16.28   	-244.15		
 90.29   	-157.68		 15.30   	-233.98		
 89.66   	-178.03		 14.36   	-228.89		
 88.95   	-193.29		 13.45   	-223.80		
 88.18   	-203.46		 12.55   	-208.54		
 87.36   	-208.54		 11.72   	-183.11		
 86.53   	-213.63		 10.99   	-167.85		
 85.68   	-203.46		 10.32   	-137.33		
 84.86   	-203.46		  9.77   	-116.99		
 84.05   	-188.20		  9.30   	-106.82		
 83.30   	-183.11		  8.87   	-106.82		
 82.56   	-178.03		  8.44   	-101.73		
 81.85   	-167.85		  8.04   	 -91.56		
 81.18   	-162.77		  7.67   	 -86.47		
 80.53   	-162.77		  7.32   	 -81.38		
 79.88   	-162.77		  7.00   	 -71.21		
 79.23   	-167.85		  6.71   	 -45.78		
 78.56   	-167.85		  6.53   	 -30.52		
 77.88   	-172.94		  6.41   	 -10.17		
 77.19   	-167.85		  6.37(D)	   5.09		
 76.52   	-167.85		  6.39   	  15.26		
 75.85   	-178.03		  6.45   	  10.17		
 75.14   	-172.94		  6.49   	   5.09		
 74.45   	-162.77		  6.51   	   0.00		
 73.79   	-157.68		  6.51   	 -10.17		
 73.16   	-157.68		  6.47   	 -10.17		
 72.53   	-152.59		  6.43   	  -5.09		
 71.92   	-152.59		  6.41   	  10.17		
 71.31   	-142.42		  6.45   	  35.61		
 70.74   	-137.33		  6.59   	  55.95		
 70.19   	-127.16		  6.82   	  61.04		
 69.68   	-127.16		  7.06   	  55.95		
 69.18   	-122.07		  7.28   	  55.95		
 68.69   	-127.16		  7.51   	  50.86		
 68.18   	-127.16		  7.71   	  50.86		
 67.67   	-122.07		  7.91   	  50.86		
 67.18   	-116.99		  8.12   	  55.95		
 66.71   	-111.90		  8.34   	  66.12		
 66.27   	-111.90		  8.61   	  55.95		
 65.82   	-106.82		  8.83   	  50.86		
 65.39   	-106.82		  9.03   	  30.52		
 64.96   	-101.73		  9.16   	  25.43		
 64.56   	-106.82		  9.26   	  20.35		
 64.13   	 -96.64		  9.34   	  25.43		
 63.74   	 -96.64		  9.44   	  35.61		
 63.36   	 -91.56		  9.58   	  35.61		
 62.99   	 -96.64		  9.73   	  35.61		
 62.60   	 -86.47		  9.87   	  30.52		
 62.26   	 -81.38		  9.99   	  25.43		
 61.93   	 -86.47		 10.09   	  15.26		
 61.59   	 -91.56		 10.15   	 -15.26		
 61.22   	 -91.56		 10.09   	 -10.17		
 60.85   	 -91.56		 10.05   	   5.09		
 60.49   	 -86.47		 10.07   	  10.17		
 60.14   	 -71.21		 10.11   	  10.17		
 59.86   	 -66.12		 10.15   	   5.09		
 59.59   	 -66.12		 10.17   	  15.26		
 59.33   	 -66.12		 10.23   	  25.43		
 59.06   	 -71.21		 10.34   	  15.26		
 58.78   	 -66.12		 10.40   	   5.09		
 58.51   	 -71.21		 10.42   	  10.17		
 58.23   	 -71.21		 10.46   	  20.35		
 57.94   	 -66.12		 10.54   	  30.52		
 57.68   	 -55.95		 10.66   	  15.26		
 57.46   	 -55.95		 10.72   	   0.00		
 57.23   	 -50.86		 10.72   	   5.09		
 57.03   	 -50.86		 10.74(E)	  15.26		
 56.83   	 -50.86		 10.80   	  25.43		
 56.62   	 -45.78		 10.91   	  40.69		
 56.44   	 -45.78		 11.07   	  50.86		
 56.26   	 -45.78		 11.27   	  66.12		
 56.07   	 -50.86		 11.54   	  86.47		
 55.87   	 -61.04		 11.88   	 137.33		
 55.63   	 -55.95		 12.43   	 172.94		
 55.40   	 -55.95		 13.12   	 244.15		
 55.18   	 -50.86		 14.10   	 335.71		
 54.97   	 -50.86		 15.44   	 422.18		
 54.77   	 -40.69		 17.13   	 447.61		
 54.61   	 -45.78		 18.92   	 417.09		
 54.43   	 -40.69		 20.59   	 386.57		
 54.26   	 -50.86		 22.14   	 396.74		
 54.06   	 -40.69		 23.72   	 396.74		
 53.90   	 -45.78		 25.31   	 376.40		
 53.71   	 -40.69		 26.82   	 356.05		
 53.55   	 -40.69		 28.24   	 361.14		
 53.39   	 -30.52		 29.68   	 361.14		
 53.27   	 -25.43		 31.13   	 376.40		
 53.16   	 -30.52		 32.63   	 381.48		
 53.04   	 -30.52		 34.16   	 386.57		
 52.92   	 -30.52		 35.71   	 386.57		
 52.80   	 -30.52		 37.25   	 391.66		
 52.68   	 -35.61		 38.82   	 381.48		
 52.53   	 -30.52		 40.35   	 361.14		
 52.41   	 -35.61		 41.79   	 335.71		
 52.27   	 -35.61		 43.13   	 310.27		
 52.13   	 -40.69		 44.37   	 269.58		
 51.96   	 -45.78		 45.45   	 244.15		
 51.78   	 -45.78		 46.43   	 203.46		
 51.60   	 -40.69		 47.24   	 183.11		
 51.43   	 -25.43		 47.98   	 162.77		
 51.33(D)	   0.00		 48.63   	 137.33		
 51.33   	  30.52		 49.18   	 127.16		
 51.45   	  76.30		 49.68   	 122.07		
 51.76   	 132.25		 50.17   	 106.82		
 52.29   	 198.37		 50.60   	  96.64		
 53.08   	 264.50		 50.99   	  86.47		
 54.14   	 320.45		 51.33   	  71.21		
 55.42   	 371.31		 51.62   	  61.04		
 56.91   	 412.00		 51.86   	  45.78		
 58.56   	 432.35		 52.04   	  35.61		
 60.28   	 427.26		 52.19   	  15.26		
 61.99   	 417.09		 52.25   	  10.17		
 63.66   	 391.66		 52.29(S)	   0.00		
 65.23   	 366.22		 52.29   	 -10.17		
 66.69   	 350.97		 52.25   	 -25.43		
 68.10   	 340.79		 52.15   	 -40.69		
 69.46   	 345.88		 51.98   	 -55.95		
 70.84   	 356.05		 51.76   	 -66.12		
 72.27   	 361.14		 51.50   	 -76.30		
 73.71   	 376.40		 51.19   	 -91.56		
 75.22   	 381.48		 50.82   	-101.73		
 76.74   	 391.66		 50.42   	-106.82		
 78.31   	 422.18		 49.99   	-127.16		
 80.00   	 412.00		 49.48   	-152.59		
 81.65   	 391.66		 48.87   	-152.59		
 83.21   	 361.14		 48.26   	-147.51		
 84.66   	 325.53		 47.67   	-152.59		
 85.96   	 320.45		 47.06   	-152.59		
 87.24   	 325.53		 46.45   	-152.59		
 88.54   	 315.36		 45.84   	-152.59		
 89.81   	 279.75		 45.23   	-157.68		
 90.93   	 239.06		 44.60   	-157.68		
 91.88   	 203.46		 43.97   	-157.68		
 92.70   	 183.11		 43.34   	-157.68		
 93.43   	 157.68		 42.71   	-157.68		
 94.06   	 137.33		 42.08   	-162.77		
 94.61   	 116.99		 41.42   	-167.85		
 95.08   	  96.64		 40.75   	-167.85		
 95.46   	  86.47		 40.08   	-178.03		
 95.81   	  81.38		 39.37   	-188.20		
 96.13   	  71.21		 38.62   	-203.46		
 96.42   	  45.78		 37.80   	-223.80		
 96.60   	  10.17		 36.91   	-244.15		
 96.64(S)	  -5.09		 35.93   	-279.75		
 96.62   	 -30.52		 34.81   	-320.45		
 96.50   	 -55.95		 33.53   	-366.22		
 96.28   	 -76.30		 32.06   	-401.83		
 95.97   	 -81.38		 30.46   	-447.61		
 95.65   	 -91.56		 28.67   	-503.56		
 95.28   	 -91.56		 26.65   	-483.21		
 94.91   	 -96.64		 24.72   	-452.69		
 94.53   	-106.82		 22.91   	-401.83		
 94.10   	-111.90		 21.30   	-350.97		
 93.65   	-127.16		 19.90   	-315.36		
 93.14   	-132.25		 18.64   	-284.84		
 92.61   	-147.51		 17.50   	-254.32		
 92.02   	-157.68		 16.48   	-228.89		
 91.39   	-167.85		 15.56   	-223.80		
 90.72   	-167.85		 14.67   	-218.72		
 90.05   	-178.03		 13.79   	-213.63		
 89.34   	-188.20		 12.94   	-203.46		
 88.59   	-193.29		 12.13   	-188.20		
 87.81   	-198.37		 11.37   	-178.03		
 87.02   	-208.54		 10.66   	-162.77		
 86.18   	-198.37		 10.01   	-157.68		
 85.39   	-198.37		  9.38   	-147.51		
 84.60   	-193.29		  8.79   	-122.07		
 83.82   	-178.03		  8.30   	-106.82		
 83.11   	-172.94		  7.87   	 -91.56		
 82.42   	-167.85		  7.51   	 -71.21		
 81.75   	-167.85		  7.22   	 -45.78		
 81.08   	-172.94		  7.04   	 -30.52		
 80.39   	-178.03		  6.92   	 -20.35		
 79.67   	-198.37		  6.84   	  -5.09		
 78.88   	-203.46		  6.82   	   5.09		
 78.07   	-203.46		  6.84   	   0.00		
 77.25   	-188.20		  6.84   	 -10.17		
 76.50   	-188.20		  6.80   	 -15.26		
 75.75   	-178.03		  6.73   	 -20.35		
 75.04   	-172.94		  6.65   	 -15.26		
 74.34   	-167.85		  6.59   	  -5.09		
 73.67   	-167.85		  6.57(D)	   0.00		
 73.00   	-157.68		  6.57   	  15.26		
 72.37   	-147.51		  6.63   	  30.52		
 71.78   	-142.42		  6.75   	  40.69		
 71.21   	-157.68		  6.92   	  55.95		
 70.58   	-147.51		  7.14   	  55.95		
 69.99   	-142.42		  7.37   	  55.95		
 69.42   	-137.33		  7.59   	  45.78		
 68.87   	-127.16		  7.77   	  40.69		
 68.36   	-132.25		  7.93   	  45.78		
 67.83   	-122.07		  8.12   	  50.86		
 67.34   	-122.07		  8.32   	  66.12		
 66.86   	-111.90		  8.59   	  66.12		
 66.41   	-111.90		  8.85   	  61.04		
 65.96   	-106.82		  9.09   	  55.95		
 65.53   	-106.82		  9.32   	  66.12		
 65.11   	-106.82		  9.58   	  71.21		
 64.68   	 -96.64		  9.87   	  61.04		
 64.29   	-106.82		 10.11   	  40.69		
 63.87   	-101.73		 10.27   	  25.43		
 63.46   	-101.73		 10.38   	   0.00		
 63.05   	-101.73		 10.38   	 -10.17		
 62.64   	 -91.56		 10.34   	 -10.17		
 62.28   	 -91.56		 10.29   	 -30.52		
 61.91   	 -86.47		 10.17   	 -50.86		
 61.57   	 -81.38		  9.97   	 -45.78		
 61.24   	 -81.38		  9.79   	 -20.35		
 60.92   	 -71.21		  9.70   	  20.35		
 60.63   	 -71.21		  9.79   	  30.52		
 60.35   	 -76.30		  9.91   	  40.69		
 60.04   	 -66.12		 10.07   	  40.69		
 59.78   	 -66.12		 10.23   	  55.95		
 59.51   	 -66.12		 10.46   	  55.95		
 59.25   	 -66.12		 10.68   	  50.86		
 58.98   	 -61.04		 10.89   	  35.61		
 58.74   	 -66.12		 11.03   	  15.26		
 58.47   	 -66.12		 11.09   	   5.09		
 58.21   	 -61.04		 11.11   	   5.09		
 57.97   	 -61.04		 11.13   	  -5.09		
 57.72   	 -61.04		 11.11   	  -5.09		
 57.48   	 -61.04		 11.09(E)	   0.00		
 57.23   	 -50.86		 11.09   	  20.35		
 57.03   	 -50.86		 11.17   	  40.69		
 56.83   	 -45.78		 11.33   	  61.04		
 56.64   	 -50.86		 11.58   	  61.04		
 56.44   	 -55.95		 11.82   	  66.12		
 56.22   	 -50.86		 12.09   	  86.47		
 56.01   	 -50.86		 12.43   	  96.64		
 55.81   	 -40.69		 12.82   	 116.99		
 55.65   	 -40.69		 13.29   	 167.85		
 55.48   	 -40.69		 13.96   	 244.15		
 55.32   	 -45.78		 14.93   	 340.79		
 55.14   	 -40.69		 16.30   	 422.18		
 54.97   	 -40.69		 17.99   	 437.43		
 54.81   	 -40.69		 19.74   	 412.00		
 54.65   	 -40.69		 21.38   	 396.74		
 54.49   	 -40.69		 22.97   	 406.92		
 54.32   	 -40.69		 24.60   	 406.92		
 54.16   	 -35.61		 26.23   	 386.57		
 54.02   	 -35.61		 27.77   	 371.31		
 53.88   	 -30.52		 29.26   	 422.18		
 53.75   	 -35.61		 30.95   	 412.00		
 53.61   	 -35.61		 32.59   	 401.83		
 53.47   	 -35.61		 34.20   	 391.66		
 53.33   	 -40.69		 35.77   	 396.74		
 53.16   	 -35.61		 37.35   	 386.57		
 53.02   	 -40.69		 38.90   	 371.31		
 52.86   	 -35.61		 40.39   	 345.88		
 52.72   	 -40.69		 41.77   	 320.45		
 52.55   	 -45.78		 43.05   	 295.01		
 52.37   	 -40.69		 44.23   	 269.58		
 52.21   	 -40.69		 45.31   	 239.06		
 52.04   	 -35.61		 46.27   	 208.54		
 51.90   	 -35.61		 47.10   	 183.11		
 51.76   	 -25.43		 47.83   	 167.85		
 51.66   	  -5.09		 48.50   	 147.51		
 51.64(D)	  10.17		 49.09   	 137.33		
 51.68   	  45.78		 49.64   	 122.07		
 51.86   	  96.64		 50.13   	 106.82		
 52.25   	 157.68		 50.56   	  96.64		
 52.88   	 223.80		 50.95   	  86.47		
 53.77   	 284.84		 51.29   	  66.12		
 54.91   	 340.79		 51.56   	  55.95		
 56.28   	 386.57		 51.78   	  45.78		
 57.82   	 412.00		 51.96   	  35.61		
 59.47   	 467.95		 52.11   	  15.26		
 61.34   	 452.69		 52.17   	   5.09		
 63.15   	 422.18		 52.19(S)	 -10.17		
 64.84   	 386.57		 52.15   	 -20.35		
 66.39   	 366.22		 52.06   	 -40.69		
 67.85   	 361.14		 51.90   	 -50.86		
 69.30   	 366.22		 51.70   	 -61.04		
 70.76   	 381.48		 51.45   	 -76.30		
 72.29   	 391.66		 51.15   	 -91.56		
 73.86   	 412.00		 50.78   	-101.73		
 75.50   	 422.18		 50.38   	-106.82		
 77.19   	 417.09		 49.95   	-116.99		
 78.86   	 396.74		 49.48   	-116.99		
 80.45   	 366.22		 49.01   	-122.07		
 81.91   	 330.62		 48.52   	-127.16		
 83.23   	 300.10		 48.02   	-122.07		
 84.44   	 284.84		 47.53   	-132.25		
 85.57   	 269.58		 47.00   	-132.25		
 86.65   	 249.24		 46.47   	-147.51		
 87.65   	 228.89		 45.88   	-147.51		
 88.57   	 239.06		 45.29   	-147.51		
 89.52   	 244.15		 44.70   	-157.68		
 90.50   	 233.98		 44.07   	-152.59		
 91.43   	 223.80		 43.46   	-162.77		
 92.33   	 213.63		 42.81   	-157.68		
 93.18   	 193.29		 42.18   	-183.11		
 93.96   	 162.77		 41.44   	-178.03		
 94.61   	 132.25		 40.73   	-178.03		
 95.14   	  96.64		 40.02   	-183.11		
 95.52   	  61.04		 39.29   	-193.29		
 95.77   	  30.52		 38.51   	-198.37		
 95.89   	  15.26		 37.72   	-223.80		
 95.95   	   5.09		 36.83   	-239.06		
 95.97(S)	  -5.09		 35.87   	-274.67		
 95.95   	 -20.35		 34.77   	-320.45		
 95.87   	 -40.69		 33.49   	-361.14		
 95.71   	 -55.95		 32.04   	-412.00		
 95.48   	 -81.38		 30.40   	-442.52		
 95.16   	 -81.38		 28.63   	-442.52		
 94.83   	 -86.47		 26.86   	-442.52		
 94.49   	 -96.64		 25.09   	-437.43		
 94.10   	-101.73		 23.34   	-412.00		
 93.69   	 -96.64		 21.69   	-371.31		
 93.31   	-106.82		 20.20   	-325.53		
 92.88   	-127.16		 18.90   	-284.84		
 92.37   	-132.25		 17.76   	-259.41		
 91.84   	-137.33		 16.72   	-233.98		
 91.29   	-142.42		 15.79   	-218.72		
 90.72   	-152.59		 14.91   	-213.63		
 90.11   	-162.77		 14.06   	-213.63		
 89.46   	-167.85		 13.20   	-208.54		
 88.79   	-183.11		 12.37   	-198.37		
 88.06   	-193.29		 11.58   	-183.11		
 87.28   	-203.46		 10.84   	-172.94		
 86.47   	-208.54		 10.15   	-162.77		
 85.64   	-208.54		  9.50   	-137.33		
 84.80   	-198.37		  8.95   	-127.16		
 84.01   	-183.11		  8.44   	-116.99		
 83.28   	-178.03		  7.98   	-101.73		
 82.56   	-167.85		  7.57   	 -76.30		
 81.89   	-172.94		  7.26   	 -76.30		
 81.20   	-172.94		  6.96   	 -61.04		
 80.51   	-167.85		  6.71   	 -45.78		
 79.84   	-167.85		  6.53   	 -35.61		
 79.17   	-167.85		  6.39   	 -20.35		
 78.49   	-167.85		  6.31   	 -15.26		
 77.82   	-167.85		  6.25   	 -10.17		
 77.15   	-162.77		  6.21   	   0.00		
 76.50   	-157.68		  6.21   	   0.00		
 75.87   	-162.77		  6.21   	  -5.09		
 75.22   	-157.68		  6.19   	 -10.17		
 74.59   	-152.59		  6.14   	 -15.26		
 73.98   	-147.51		  6.08   	 -15.26		
 73.39   	-147.51		  6.02   	 -10.17		
 72.80   	-147.51		  5.98(D)	   5.09		
 72.21   	-147.51		  6.00   	  15.26		
 71.62   	-137.33		  6.06   	  30.52		
 71.07   	-137.33		  6.19   	  40.69		
 70.52   	-132.25		  6.35   	  50.86		
 69.99   	-122.07		  6.55   	  55.95		
 69.50   	-116.99		  6.78   	  61.04		
 69.03   	-122.07		  7.02   	  50.86		
 68.55   	-116.99		  7.22   	  40.69		
 68.08   	-116.99		  7.39   	  30.52		
 67.61   	-116.99		  7.51   	  25.43		
 67.14   	-111.90		  7.61   	  25.43		
 66.69   	-106.82		  7.71   	  30.52		
 66.27   	-111.90		  7.83   	  40.69		
 65.82   	-101.73		  8.00   	  45.78		
 65.41   	-106.82		  8.18   	  55.95		
 64.98   	-101.73		  8.40   	  50.86		
 64.58   	 -96.64		  8.61   	  40.69		
 64.19   	 -96.64		  8.77   	  20.35		
 63.80   	 -96.64		  8.85   	  25.43		
 63.42   	 -96.64		  8.95   	  30.52		
 63.03   	 -91.56		  9.07   	  35.61		
 62.67   	 -86.47		  9.22   	  30.52		
 62.32   	 -81.38		  9.34   	  25.43		
 61.99   	 -81.38		  9.44   	  15.26		
 61.67   	 -81.38		  9.50   	  15.26		
 61.34   	 -81.38		  9.56   	  10.17		
 61.02   	 -76.30		  9.60   	  -5.09		
 60.71   	 -76.30		  9.58   	 -10.17		
 60.41   	 -76.30		  9.54   	  -5.09		
 60.10   	 -71.21		  9.52   	   0.00		
 59.82   	 -61.04		  9.52   	  10.17		
 59.57   	 -66.12		  9.56   	  15.26		
 59.31   	 -71.21		  9.62   	  25.43		
 59.02   	 -66.12		  9.73   	  25.43		
 58.76   	 -76.30		  9.83   	  25.43		
 58.45   	 -66.12		  9.93   	  15.26		
 58.19   	 -61.04		  9.99   	   5.09		
 57.94   	 -61.04		 10.01   	   0.00		
 57.70   	 -61.04		 10.01   	   0.00		
 57.46   	 -55.95		 10.01(E)	   5.09		
 57.23   	 -50.86		 10.03   	  15.26		
 57.03   	 -55.95		 10.09   	  20.35		
 56.81   	 -50.86		 10.17   	  30.52		
 56.60   	 -50.86		 10.29   	  55.95		
 56.40   	 -50.86		 10.52   	  86.47		
 56.20   	 -50.86		 10.86   	 111.90		
 55.99   	 -45.78		 11.31   	 106.82		
 55.81   	 -50.86		 11.74   	  96.64		
 55.61   	 -50.86		 12.13   	 122.07		
 55.40   	 -50.86		 12.61   	 188.20		
 55.20   	 -40.69		 13.37   	 228.89		
 55.04   	 -40.69		 14.28   	 249.24		
 54.87   	 -45.78		 15.28   	 274.67		
 54.69   	 -45.78		 16.38   	 335.71		
 54.51   	 -40.69		 17.72   	 457.78		
 54.34   	 -45.78		 19.55   	 610.37		
 54.16   	 -40.69		 21.99   	 671.41		
 54.00   	 -35.61		 24.68   	 584.94		
 53.86   	 -30.52		 27.02   	 462.87		
 53.73   	 -30.52		 28.87   	 437.43		
 53.61   	 -30.52		 30.62   	 396.74		
 53.49   	 -35.61		 32.21   	 345.88		
 53.35   	 -35.61		 33.59   	 310.27		
 53.20   	 -35.61		 34.83   	 284.84		
 53.06   	 -45.78		 35.97   	 279.75		
 52.88   	 -45.78		 37.09   	 300.10		
 52.70   	 -40.69		 38.29   	 315.36		
 52.53   	 -45.78		 39.55   	 325.53		
 52.35   	 -40.69		 40.85   	 325.53		
 52.19   	 -35.61		 42.16   	 310.27		
 52.04   	 -30.52		 43.40   	 295.01		
 51.92   	 -40.69		 44.58   	 264.50		
 51.76   	 -40.69		 45.64   	 233.98		
 51.60   	 -40.69		 46.57   	 203.46		
 51.43   	 -35.61		 47.39   	 167.85		
 51.29   	 -15.26		 48.06   	 142.42		
 51.23(D)	   5.09		 48.63   	 116.99		
 51.25   	  30.52		 49.09   	  96.64		
 51.37   	  76.30		 49.48   	  81.38		
 51.68   	 127.16		 49.81   	  71.21		
 52.19   	 188.20		 50.09   	  55.95		
 52.94   	 254.32		 50.32   	  45.78		
 53.96   	 305.19		 50.50   	  40.69		
 55.18   	 361.14		 50.66   	  25.43		
 56.62   	 467.95		 50.76   	  25.43		
 58.49   	 452.69		 50.86   	  20.35		
 60.30   	 432.35		 50.95   	   5.09		
 62.03   	 406.92		 50.97(S)	  -5.09		
 63.66   	 376.40		 50.95   	 -25.43		
 65.17   	 345.88		 50.84   	 -40.69		
 66.55   	 340.79		 50.68   	 -61.04		
 67.91   	 335.71		 50.44   	 -71.21		
 69.26   	 350.97		 50.15   	 -81.38		
 70.66   	 366.22		 49.83   	 -91.56		
 72.13   	 376.40		 49.46   	 -96.64		
 73.63   	 386.57		 49.07   	-101.73		
 75.18   	 381.48		 48.67   	-106.82		
 76.70   	 366.22		 48.24   	-106.82		
 78.17   	 356.05		 47.81   	-106.82		
 79.59   	 335.71		 47.39   	-111.90		
 80.94   	 310.27		 46.94   	-111.90		
 82.18   	 315.36		 46.49   	-122.07		
 83.44   	 305.19		 46.00   	-122.07		
 84.66   	 274.67		 45.51   	-132.25		
 85.76   	 244.15		 44.98   	-142.42		
 86.73   	 239.06		 44.41   	-147.51		
 87.69   	 233.98		 43.82   	-147.51		
 88.63   	 213.63		 43.23   	-157.68		
 89.48   	 188.20		 42.60   	-157.68		
 90.23   	 162.77		 41.97   	-193.29		
 90.88   	 152.59		 41.20   	-188.20		
 91.50   	 147.51		 40.45   	-183.11		
 92.09   	 137.33		 39.72   	-188.20		
 92.63   	 122.07		 38.96   	-193.29		
 93.12   	 106.82		 38.19   	-188.20		
 93.55   	 101.73		 37.44   	-203.46		
 93.96   	  86.47		 36.62   	-223.80		
 94.30   	  50.86		 35.73   	-244.15		
 94.51   	  20.35		 34.75   	-274.67		
 94.59(S)	 -10.17		 33.65   	-320.45		
 94.55   	 -55.95		 32.37   	-376.40		
 94.32   	 -81.38		 30.86   	-417.09		
 94.00   	 -96.64		 29.20   	-422.18		
 93.61   	 -96.64		 27.51   	-417.09		
 93.22   	-101.73		 25.84   	-427.26		
 92.82   	 -96.64		 24.13   	-417.09		
 92.43   	 -86.47		 22.46   	-381.48		
 92.09   	 -91.56		 20.94   	-350.97		
 91.72   	 -96.64		 19.53   	-310.27		
 91.33   	-106.82		 18.29   	-289.93		
 90.91   	-122.07		 17.13   	-259.41		
 90.42   	-142.42		 16.09   	-239.06		
 89.85   	-157.68		 15.14   	-218.72		
 89.22   	-162.77		 14.26   	-213.63		
 88.57   	-178.03		 13.41   	-203.46		
 87.85   	-183.11		 12.59   	-198.37		
 87.12   	-198.37		 11.80   	-183.11		
 86.33   	-208.54		 11.07   	-178.03		
 85.49   	-208.54		 10.36   	-162.77		
 84.66   	-208.54		  9.70   	-152.59		
 83.82   	-198.37		  9.09   	-132.25		
 83.03   	-193.29		  8.57   	-122.07		
 82.26   	-178.03		  8.08   	-116.99		
 81.55   	-167.85		  7.61   	-116.99		
 80.87   	-157.68		  7.14   	-106.82		
 80.24   	-147.51		  6.71   	 -91.56		
 79.65   	-142.42		  6.35   	 -86.47		
 79.08   	-142.42		  6.00   	 -86.47		
 78.51   	-157.68		  5.66   	 -71.21		
 77.88   	-162.77		  5.37   	 -50.86		
 77.23   	-162.77		  5.17   	 -35.61		
 76.58   	-167.85		  5.03   	 -25.43		
 75.91   	-162.77		  4.92   	 -15.26		
 75.26   	-162.77		  4.86   	 -10.17		
 74.61   	-172.94		  4.82(D)	  10.17		
 73.92   	-157.68		  4.86   	  15.26		
 73.29   	-157.68		  4.92   	  25.43		
 72.65   	-147.51		  5.03   	  25.43		
 72.06   	-147.51		  5.13   	  35.61		
 71.47   	-142.42		  5.27   	  40.69		
 70.91   	-142.42		  5.43   	  35.61		
 70.34   	-137.33		  5.57   	  35.61		
 69.79   	-137.33		  5.72   	  30.52		
 69.24   	-137.33		  5.84   	  40.69		
 68.69   	-127.16		  6.00   	  45.78		
 68.18   	-132.25		  6.19   	  55.95		
 67.65   	-122.07		  6.41   	  61.04		
 67.16   	-122.07		  6.65   	  66.12		
 66.67   	-111.90		  6.92   	  66.12		
 66.23   	-106.82		  7.18   	  61.04		
 65.80   	 -96.64		  7.43   	  55.95		
 65.41   	-101.73		  7.65   	  40.69		
 65.00   	 -96.64		  7.81   	  35.61		
 64.62   	 -96.64		  7.96   	  25.43		
 64.23   	-101.73		  8.06   	  10.17		
 63.82   	 -96.64		  8.10   	   5.09		
 63.44   	-106.82		  8.12   	  10.17		
 63.01   	 -96.64		  8.16   	  20.35		
 62.62   	-101.73		  8.24   	  40.69		
 62.22   	 -96.64		  8.40   	  61.04		
 61.83   	 -91.56		  8.65   	  61.04		
 61.46   	 -81.38		  8.89   	  66.12		
 61.14   	 -86.47		  9.16   	  55.95		
 60.79   	 -86.47		  9.38   	  50.86		
 60.45   	 -86.47		  9.58   	  40.69		
 60.10   	 -86.47		  9.75   	  25.43		
 59.76   	 -81.38		  9.85   	  10.17		
 59.43   	 -71.21		  9.89   	   0.00		
 59.15   	 -66.12		  9.89   	   5.09		
 58.88   	 -66.12		  9.91   	   5.09		
 58.62   	 -55.95		  9.93   	  -5.09		
 58.39   	 -66.12		  9.91   	   5.09		
 58.13   	 -66.12		  9.93   	   5.09		
 57.86   	 -66.12		  9.95   	  10.17		
 57.60   	 -61.04		  9.99   	   5.09		
 57.35   	 -55.95		 10.01   	   5.09		
 57.13   	 -55.95		 10.03   	  -5.09		
 56.91   	 -55.95		 10.01   	   5.09		
 56.68   	 -50.86		 10.03(E)	  10.17		
 56.48   	 -61.04		 10.07   	  10.17		
 56.24   	 -55.95		 10.11   	  20.35		
 56.01   	 -55.95		 10.19   	  35.61		
 55.79   	 -50.86		 10.34   	  55.95		
 55.58   	 -55.95		 10.56   	  81.38		
 55.36   	 -45.78		 10.89   	 101.73		
 55.18   	 -45.78		 11.29   	 101.73		
 54.99   	 -50.86		 11.70   	 132.25		
 54.79   	 -50.86		 12.23   	 213.63		
 54.59   	 -50.86		 13.08   	 218.72		
 54.38   	 -45.78		 13.96   	 239.06		
 54.20   	 -40.69		 14.91   	 279.75		
 54.04   	 -45.78		 16.03   	 315.36		
 53.86   	 -45.78		 17.29   	 422.18		
 53.67   	 -45.78		 18.98   	 640.89		
 53.49   	 -45.78		 21.55   	 793.49		
 53.31   	 -35.61		 24.72   	 696.84		
 53.16   	 -35.61		 27.51   	 503.56		
 53.02   	 -35.61		 29.52   	 412.00		
 52.88   	 -35.61		 31.17   	 396.74		
 52.74   	 -35.61		 32.76   	 345.88		
 52.59   	 -35.61		 34.14   	 279.75		
 52.45   	 -35.61		 35.26   	 223.80		
 52.31   	 -35.61		 36.15   	 223.80		
 52.17   	 -35.61		 37.05   	 244.15		
 52.02   	 -40.69		 38.03   	 259.41		
 51.86   	 -35.61		 39.06   	 279.75		
 51.72   	 -35.61		 40.18   	 295.01		
 51.58   	 -30.52		 41.36   	 305.19		
 51.45   	 -35.61		 42.58   	 300.10		
