WITTCASE NUMBER: HB001304
SAMPLE NUMBER:   8
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RFA     	  RFA'		  MPA     	  MPA'		
 54.06   	 -30.52		 19.49   	 -66.12		
 53.94   	 -30.52		 19.23   	 -71.21		
 53.81   	 -30.52		 18.94   	 -71.21		
 53.69   	 -35.61		 18.66   	 -76.30		
 53.55   	 -35.61		 18.35   	 -81.38		
 53.41   	 -35.61		 18.03   	 -76.30		
 53.27   	 -35.61		 17.72   	 -76.30		
 53.12   	 -25.43		 17.42   	 -71.21		
 53.02   	 -30.52		 17.13   	 -71.21		
 52.90   	 -30.52		 16.85   	 -61.04		
 52.78   	 -35.61		 16.60   	 -61.04		
 52.63   	 -35.61		 16.36   	 -61.04		
 52.49   	 -30.52		 16.11   	 -61.04		
 52.37   	 -30.52		 15.87   	 -50.86		
 52.25   	 -30.52		 15.67   	 -50.86		
 52.13   	 -25.43		 15.46   	 -45.78		
 52.02   	 -35.61		 15.28   	 -45.78		
 51.88   	 -25.43		 15.10   	 -45.78		
 51.78   	 -30.52		 14.91   	 -40.69		
 51.66   	 -30.52		 14.75   	 -45.78		
 51.54   	 -35.61		 14.57   	 -45.78		
 51.39   	 -30.52		 14.38   	 -45.78		
 51.27   	 -20.35		 14.20   	 -45.78		
 51.19   	 -25.43		 14.02   	 -40.69		
 51.09   	 -25.43		 13.86   	 -10.17		
 50.99   	 -30.52		 13.81(D)	  25.43		
 50.86   	 -25.43		 13.92   	  76.30		
 50.76   	 -30.52		 14.22   	 127.16		
 50.64   	 -25.43		 14.73   	 172.94		
 50.54   	 -30.52		 15.42   	 198.37		
 50.42   	 -30.52		 16.22   	 213.63		
 50.29   	 -20.35		 17.07   	 228.89		
 50.21   	 -25.43		 17.99   	 244.15		
 50.11   	 -25.43		 18.96   	 254.32		
 50.01   	 -25.43		 19.98   	 244.15		
 49.91   	 -25.43		 20.96   	 213.63		
 49.81   	 -30.52		 21.81   	 172.94		
 49.68   	 -30.52		 22.50   	 178.03		
 49.56   	 -30.52		 23.21   	 188.20		
 49.44   	 -30.52		 23.97   	 188.20		
 49.32   	 -25.43		 24.72   	 183.11		
 49.22   	 -25.43		 25.45   	 188.20		
 49.11   	 -35.61		 26.21   	 193.29		
 48.97   	 -30.52		 26.98   	 193.29		
 48.85   	 -35.61		 27.75   	 203.46		
 48.71   	 -30.52		 28.57   	 198.37		
 48.59   	 -35.61		 29.36   	 208.54		
 48.44   	 -35.61		 30.19   	 213.63		
 48.30   	 -30.52		 31.05   	 213.63		
 48.18   	 -25.43		 31.90   	 218.72		
 48.08   	 -30.52		 32.78   	 233.98		
 47.96   	 -20.35		 33.71   	 233.98		
 47.87   	 -20.35		 34.65   	 203.46		
 47.79   	 -20.35		 35.46   	 198.37		
 47.71   	 -20.35		 36.26   	 203.46		
 47.63(D)	   0.00		 37.07   	 152.59		
 47.63   	  25.43		 37.68   	  96.64		
 47.73   	  66.12		 38.07   	  91.56		
 48.00   	 122.07		 38.43   	  91.56		
 48.48   	 188.20		 38.80   	 101.73		
 49.24   	 244.15		 39.21   	 106.82		
 50.21   	 289.93		 39.63   	 122.07		
 51.37   	 310.27		 40.12   	 137.33		
 52.61   	 325.53		 40.67   	 147.51		
 53.92   	 335.71		 41.26   	 157.68		
 55.26   	 330.62		 41.89   	 157.68		
 56.58   	 325.53		 42.52   	 157.68		
 57.88   	 305.19		 43.15   	 152.59		
 59.10   	 274.67		 43.76   	 137.33		
 60.20   	 249.24		 44.31   	 127.16		
 61.20   	 218.72		 44.82   	 116.99		
 62.08   	 193.29		 45.29   	 106.82		
 62.85   	 172.94		 45.72   	  91.56		
 63.54   	 172.94		 46.08   	  81.38		
 64.23   	 162.77		 46.41   	  76.30		
 64.88   	 167.85		 46.71   	  71.21		
 65.55   	 172.94		 47.00   	  71.21		
 66.25   	 178.03		 47.28   	  71.21		
 66.96   	 178.03		 47.57   	  61.04		
 67.67   	 172.94		 47.81   	  61.04		
 68.36   	 167.85		 48.06   	  55.95		
 69.03   	 167.85		 48.28   	  55.95		
 69.70   	 162.77		 48.50   	  45.78		
 70.36   	 152.59		 48.69   	  45.78		
 70.97   	 142.42		 48.87   	  35.61		
 71.54   	 132.25		 49.01   	  30.52		
 72.06   	 122.07		 49.14   	  20.35		
 72.55   	 116.99		 49.22   	  15.26		
 73.02   	 106.82		 49.28   	  10.17		
 73.45   	  96.64		 49.32   	   5.09		
 73.83   	  81.38		 49.34(S)	  -5.09		
 74.16   	  66.12		 49.32   	 -10.17		
 74.42   	  45.78		 49.28   	 -10.17		
 74.61   	  35.61		 49.24   	 -20.35		
 74.75   	  30.52		 49.16   	 -20.35		
 74.87   	  25.43		 49.07   	 -20.35		
 74.97   	  20.35		 48.99   	 -25.43		
 75.06   	  10.17		 48.89   	 -35.61		
 75.10(S)	   0.00		 48.75   	 -50.86		
 75.10   	  -5.09		 48.55   	 -66.12		
 75.08   	 -20.35		 48.28   	 -50.86		
 74.99   	 -20.35		 48.08   	 -71.21		
 74.91   	 -30.52		 47.79   	-106.82		
 74.79   	 -35.61		 47.37   	-132.25		
 74.65   	 -35.61		 46.84   	-152.59		
 74.51   	 -40.69		 46.23   	-178.03		
 74.34   	 -50.86		 45.51   	-203.46		
 74.14   	 -66.12		 44.70   	-233.98		
 73.88   	 -71.21		 43.76   	-249.24		
 73.59   	 -71.21		 42.77   	-233.98		
 73.31   	 -76.30		 41.83   	-213.63		
 73.00   	 -81.38		 40.98   	-172.94		
 72.68   	 -91.56		 40.28   	-147.51		
 72.31   	 -91.56		 39.69   	-122.07		
 71.94   	 -96.64		 39.21   	 -96.64		
 71.56   	-111.90		 38.82   	 -61.04		
 71.11   	-122.07		 38.58   	 -30.52		
 70.62   	-132.25		 38.45   	 -15.26		
 70.09   	-147.51		 38.39   	  -5.09		
 69.50   	-152.59		 38.37   	   0.00		
 68.89   	-147.51		 38.37   	  -5.09		
 68.30   	-157.68		 38.35   	 -10.17		
 67.67   	-152.59		 38.31   	 -35.61		
 67.06   	-152.59		 38.17   	 -50.86		
 66.45   	-147.51		 37.97   	 -71.21		
 65.86   	-147.51		 37.68   	 -96.64		
 65.27   	-132.25		 37.29   	-111.90		
 64.74   	-127.16		 36.85   	-132.25		
 64.23   	-106.82		 36.32   	-142.42		
 63.80   	-101.73		 35.75   	-152.59		
 63.40   	-101.73		 35.14   	-152.59		
 62.99   	 -96.64		 34.53   	-162.77		
 62.60   	 -91.56		 33.88   	-162.77		
 62.24   	 -91.56		 33.22   	-152.59		
 61.87   	 -91.56		 32.61   	-132.25		
 61.51   	 -86.47		 32.09   	-106.82		
 61.16   	 -86.47		 31.66   	 -66.12		
 60.81   	 -86.47		 31.39   	 -25.43		
 60.47   	 -86.47		 31.29   	   0.00		
 60.12   	 -81.38		 31.29   	   0.00		
 59.80   	 -76.30		 31.29   	 -10.17		
 59.49   	 -81.38		 31.25   	 -40.69		
 59.17   	 -76.30		 31.09   	 -66.12		
 58.86   	 -71.21		 30.82   	 -86.47		
 58.58   	 -71.21		 30.48   	-116.99		
 58.29   	 -66.12		 30.01   	-137.33		
 58.03   	 -61.04		 29.46   	-142.42		
 57.78   	 -61.04		 28.89   	-152.59		
 57.54   	 -61.04		 28.28   	-152.59		
 57.29   	 -61.04		 27.67   	-137.33		
 57.05   	 -50.86		 27.12   	-132.25		
 56.85   	 -50.86		 26.59   	-116.99		
 56.64   	 -50.86		 26.12   	-101.73		
 56.44   	 -40.69		 25.72   	 -81.38		
 56.28   	 -40.69		 25.39   	 -71.21		
 56.11   	 -40.69		 25.11   	 -61.04		
 55.95   	 -40.69		 24.86   	 -55.95		
 55.79   	 -45.78		 24.64   	 -50.86		
 55.61   	 -40.69		 24.44   	 -55.95		
 55.44   	 -40.69		 24.21   	 -50.86		
 55.28   	 -35.61		 24.01   	 -61.04		
 55.14   	 -35.61		 23.76   	 -55.95		
 54.99   	 -35.61		 23.54   	 -61.04		
 54.85   	 -30.52		 23.30   	 -66.12		
 54.73   	 -35.61		 23.03   	 -66.12		
 54.59   	 -35.61		 22.77   	 -61.04		
 54.45   	 -30.52		 22.52   	 -61.04		
 54.32   	 -35.61		 22.28   	 -55.95		
 54.18   	 -35.61		 22.05   	 -66.12		
 54.04   	 -35.61		 21.79   	 -66.12		
 53.90   	 -30.52		 21.53   	 -66.12		
 53.77   	 -35.61		 21.26   	 -71.21		
 53.63   	 -35.61		 20.98   	 -71.21		
 53.49   	 -30.52		 20.69   	 -81.38		
 53.37   	 -30.52		 20.37   	 -76.30		
 53.24   	 -30.52		 20.06   	 -76.30		
 53.12   	 -30.52		 19.76   	 -81.38		
 53.00   	 -25.43		 19.43   	 -76.30		
 52.90   	 -30.52		 19.13   	 -81.38		
 52.78   	 -35.61		 18.80   	 -76.30		
 52.63   	 -30.52		 18.49   	 -66.12		
 52.51   	 -30.52		 18.23   	 -66.12		
 52.39   	 -30.52		 17.97   	 -66.12		
 52.27   	 -30.52		 17.70   	 -61.04		
 52.15   	 -30.52		 17.46   	 -66.12		
 52.02   	 -30.52		 17.19   	 -55.95		
 51.90   	 -25.43		 16.97   	 -61.04		
 51.80   	 -30.52		 16.72   	 -55.95		
 51.68   	 -30.52		 16.50   	 -50.86		
 51.56   	 -30.52		 16.30   	 -55.95		
 51.43   	 -30.52		 16.07   	 -50.86		
 51.31   	 -30.52		 15.87   	 -50.86		
 51.19   	 -25.43		 15.67   	 -50.86		
 51.09   	 -30.52		 15.46   	 -55.95		
 50.97   	 -30.52		 15.24   	 -50.86		
 50.84   	 -25.43		 15.04   	 -35.61		
 50.74   	 -30.52		 14.89   	 -35.61		
 50.62   	 -25.43		 14.75   	 -45.78		
 50.52   	 -30.52		 14.57   	 -25.43		
 50.40   	 -25.43		 14.47(D)	  15.26		
 50.29   	 -25.43		 14.53   	  55.95		
 50.19   	 -25.43		 14.75   	 116.99		
 50.09   	 -20.35		 15.22   	 147.51		
 50.01   	 -30.52		 15.81   	 178.03		
 49.89   	 -25.43		 16.52   	 203.46		
 49.79   	 -30.52		 17.33   	 223.80		
 49.66   	 -30.52		 18.23   	 228.89		
 49.54   	 -25.43		 19.15   	 233.98		
 49.44   	 -20.35		 20.08   	 233.98		
 49.36   	 -25.43		 21.02   	 188.20		
 49.26   	 -20.35		 21.77   	 162.77		
 49.18   	 -30.52		 22.42   	 183.11		
 49.05   	 -25.43		 23.15   	 193.29		
 48.95   	 -30.52		 23.93   	 188.20		
 48.83   	 -25.43		 24.68   	 188.20		
 48.73   	 -30.52		 25.43   	 198.37		
 48.61   	 -30.52		 26.23   	 203.46		
 48.48   	 -30.52		 27.04   	 198.37		
 48.36   	 -35.61		 27.83   	 203.46		
 48.22   	 -35.61		 28.65   	 203.46		
 48.08   	 -30.52		 29.46   	 208.54		
 47.96   	 -35.61		 30.29   	 218.72		
 47.81   	 -30.52		 31.17   	 223.80		
 47.69   	 -30.52		 32.06   	 228.89		
 47.57   	 -20.35		 32.98   	 233.98		
 47.49   	 -25.43		 33.92   	 208.54		
 47.39   	 -20.35		 34.75   	 198.37		
 47.30   	 -10.17		 35.54   	 178.03		
 47.26   	  -5.09		 36.26   	 127.16		
 47.24(D)	  15.26		 36.76   	  96.64		
 47.30   	  50.86		 37.15   	 101.73		
 47.51   	 101.73		 37.56   	  96.64		
 47.91   	 167.85		 37.94   	 101.73		
 48.59   	 223.80		 38.35   	 116.99		
 49.48   	 284.84		 38.82   	 137.33		
 50.62   	 325.53		 39.37   	 157.68		
 51.92   	 345.88		 40.00   	 162.77		
 53.31   	 345.88		 40.65   	 167.85		
 54.69   	 350.97		 41.32   	 178.03		
 56.09   	 345.88		 42.03   	 178.03		
 57.48   	 325.53		 42.75   	 167.85		
 58.78   	 305.19		 43.42   	 152.59		
 60.00   	 264.50		 44.03   	 132.25		
 61.06   	 244.15		 44.56   	 116.99		
 62.03   	 213.63		 45.03   	 101.73		
 62.89   	 198.37		 45.43   	  86.47		
 63.68   	 188.20		 45.78   	  76.30		
 64.44   	 178.03		 46.08   	  71.21		
 65.15   	 178.03		 46.37   	  76.30		
 65.86   	 178.03		 46.67   	  71.21		
 66.57   	 188.20		 46.96   	  76.30		
 67.32   	 193.29		 47.26   	  71.21		
 68.10   	 193.29		 47.55   	  76.30		
 68.87   	 193.29		 47.85   	  71.21		
 69.64   	 183.11		 48.14   	  66.12		
 70.38   	 178.03		 48.40   	  55.95		
 71.09   	 167.85		 48.63   	  50.86		
 71.76   	 152.59		 48.83   	  40.69		
 72.37   	 147.51		 48.99   	  30.52		
 72.96   	 142.42		 49.11   	  15.26		
 73.53   	 127.16		 49.18   	   5.09		
 74.04   	 122.07		 49.20(S)	  -5.09		
 74.53   	 106.82		 49.18   	 -10.17		
 74.95   	  96.64		 49.14   	 -10.17		
 75.34   	  76.30		 49.09   	  -5.09		
 75.65   	  55.95		 49.07   	 -10.17		
 75.87   	  50.86		 49.03   	  -5.09		
 76.07   	  35.61		 49.01   	   0.00		
 76.22   	  30.52		 49.01   	   0.00		
 76.34   	  25.43		 49.01   	   0.00		
 76.44   	  15.26		 49.01   	   0.00		
 76.50   	  10.17		 49.01   	  -5.09		
 76.54(S)	  -5.09		 48.99   	 -20.35		
 76.52   	 -10.17		 48.91   	 -35.61		
 76.48   	 -20.35		 48.77   	 -61.04		
 76.40   	 -25.43		 48.52   	 -76.30		
 76.30   	 -25.43		 48.22   	 -76.30		
 76.20   	 -30.52		 47.91   	-106.82		
 76.07   	 -30.52		 47.49   	-147.51		
 75.95   	 -35.61		 46.90   	-167.85		
 75.81   	 -45.78		 46.23   	-198.37		
 75.63   	 -61.04		 45.43   	-218.72		
 75.38   	 -76.30		 44.56   	-244.15		
 75.08   	 -81.38		 43.58   	-259.41		
 74.75   	 -86.47		 42.54   	-233.98		
 74.40   	 -71.21		 41.61   	-203.46		
 74.12   	 -71.21		 40.79   	-162.77		
 73.83   	 -81.38		 40.14   	-132.25		
 73.51   	 -96.64		 39.61   	-101.73		
 73.12   	-106.82		 39.21   	 -76.30		
 72.70   	-116.99		 38.90   	 -55.95		
 72.23   	-122.07		 38.68   	 -30.52		
 71.74   	-122.07		 38.56   	 -15.26		
 71.25   	-137.33		 38.49   	  -5.09		
 70.70   	-142.42		 38.47   	  -5.09		
 70.13   	-157.68		 38.45   	 -10.17		
 69.50   	-162.77		 38.41   	 -20.35		
 68.85   	-162.77		 38.33   	 -30.52		
 68.20   	-167.85		 38.21   	 -50.86		
 67.53   	-157.68		 38.01   	 -66.12		
 66.90   	-147.51		 37.74   	 -86.47		
 66.31   	-142.42		 37.40   	-106.82		
 65.74   	-132.25		 36.97   	-116.99		
 65.21   	-127.16		 36.50   	-132.25		
 64.70   	-111.90		 35.97   	-142.42		
 64.25   	-106.82		 35.40   	-152.59		
 63.82   	 -96.64		 34.79   	-157.68		
 63.44   	-101.73		 34.16   	-152.59		
 63.03   	 -96.64		 33.55   	-147.51		
 62.64   	 -91.56		 32.96   	-127.16		
 62.28   	 -86.47		 32.45   	 -91.56		
 61.93   	 -91.56		 32.09   	 -55.95		
 61.57   	 -86.47		 31.86   	 -25.43		
 61.22   	 -86.47		 31.76   	 -10.17		
 60.87   	 -76.30		 31.72   	 -20.35		
 60.57   	 -81.38		 31.64   	 -30.52		
 60.24   	 -76.30		 31.52   	 -61.04		
 59.94   	 -76.30		 31.27   	 -86.47		
 59.63   	 -71.21		 30.93   	-106.82		
 59.35   	 -71.21		 30.50   	-127.16		
 59.06   	 -71.21		 29.99   	-137.33		
 58.78   	 -66.12		 29.44   	-142.42		
 58.51   	 -61.04		 28.87   	-142.42		
 58.27   	 -61.04		 28.30   	-137.33		
 58.03   	 -55.95		 27.75   	-127.16		
 57.80   	 -50.86		 27.24   	-116.99		
 57.60   	 -45.78		 26.78   	 -96.64		
 57.42   	 -40.69		 26.39   	 -86.47		
 57.25   	 -45.78		 26.04   	 -71.21		
 57.07   	 -40.69		 25.76   	 -66.12		
 56.91   	 -45.78		 25.49   	 -61.04		
 56.72   	 -45.78		 25.25   	 -55.95		
 56.54   	 -45.78		 25.03   	 -55.95		
 56.36   	 -40.69		 24.80   	 -61.04		
 56.20   	 -35.61		 24.56   	 -55.95		
 56.05   	 -30.52		 24.33   	 -61.04		
 55.93   	 -30.52		 24.09   	 -66.12		
 55.81   	 -35.61		 23.82   	 -66.12		
 55.67   	 -35.61		 23.56   	 -61.04		
 55.52   	 -40.69		 23.32   	 -61.04		
 55.36   	 -35.61		 23.07   	 -66.12		
 55.22   	 -35.61		 22.81   	 -61.04		
 55.08   	 -35.61		 22.56   	 -61.04		
 54.93   	 -30.52		 22.32   	 -61.04		
 54.81   	 -35.61		 22.08   	 -55.95		
 54.67   	 -30.52		 21.85   	 -66.12		
 54.55   	 -25.43		 21.59   	 -71.21		
 54.45   	 -35.61		 21.30   	 -71.21		
 54.30   	 -30.52		 21.02   	 -81.38		
 54.18   	 -35.61		 20.69   	 -86.47		
 54.04   	 -35.61		 20.35   	 -81.38		
 53.90   	 -30.52		 20.02   	 -76.30		
 53.77   	 -35.61		 19.72   	 -71.21		
 53.63   	 -30.52		 19.43   	 -81.38		
 53.51   	 -35.61		 19.10   	 -81.38		
 53.37   	 -35.61		 18.78   	 -66.12		
 53.22   	 -30.52		 18.51   	 -66.12		
 53.10   	 -35.61		 18.25   	 -61.04		
 52.96   	 -30.52		 18.01   	 -55.95		
 52.84   	 -30.52		 17.78   	 -61.04		
 52.72   	 -30.52		 17.54   	 -55.95		
 52.59   	 -25.43		 17.31   	 -61.04		
 52.49   	 -25.43		 17.07   	 -55.95		
 52.39   	 -35.61		 16.85   	 -61.04		
 52.25   	 -35.61		 16.60   	 -55.95		
 52.11   	 -30.52		 16.38   	 -50.86		
 51.98   	 -35.61		 16.17   	 -55.95		
 51.84   	 -25.43		 15.95   	 -50.86		
 51.74   	 -30.52		 15.75   	 -55.95		
 51.62   	 -20.35		 15.52   	 -40.69		
 51.54   	 -25.43		 15.36   	 -25.43		
 51.43   	 -25.43		 15.26   	 -40.69		
 51.33   	 -30.52		 15.10   	 -25.43		
 51.21   	 -30.52		 14.99(D)	  10.17		
 51.09   	 -30.52		 15.04   	  35.61		
 50.97   	 -25.43		 15.18   	  81.38		
 50.86   	 -20.35		 15.50   	 127.16		
 50.78   	 -25.43		 16.01   	 157.68		
 50.68   	 -30.52		 16.64   	 178.03		
 50.56   	 -30.52		 17.35   	 198.37		
 50.44   	 -25.43		 18.15   	 213.63		
 50.34   	 -30.52		 19.00   	 223.80		
 50.21   	 -25.43		 19.90   	 223.80		
 50.11   	 -25.43		 20.79   	 198.37		
 50.01   	 -30.52		 21.59   	 167.85		
 49.89   	 -25.43		 22.26   	 167.85		
 49.79   	 -30.52		 22.93   	 193.29		
 49.66   	 -30.52		 23.70   	 203.46		
 49.54   	 -25.43		 24.52   	 193.29		
 49.44   	 -35.61		 25.29   	 193.29		
 49.30   	 -30.52		 26.06   	 203.46		
 49.18   	 -30.52		 26.88   	 208.54		
 49.05   	 -25.43		 27.71   	 218.72		
 48.95   	 -35.61		 28.59   	 208.54		
 48.81   	 -30.52		 29.42   	 213.63		
 48.69   	 -30.52		 30.27   	 208.54		
 48.57   	 -35.61		 31.11   	 213.63		
 48.42   	 -30.52		 31.96   	 213.63		
 48.30   	 -25.43		 32.82   	 228.89		
 48.20   	 -25.43		 33.73   	 233.98		
 48.10   	 -20.35		 34.67   	 203.46		
 48.02   	 -15.26		 35.48   	 188.20		
 47.96   	 -10.17		 36.24   	 167.85		
 47.91(D)	  10.17		 36.91   	 106.82		
 47.96   	  45.78		 37.33   	  71.21		
 48.14   	  96.64		 37.62   	  86.47		
 48.52   	 157.68		 37.97   	  81.38		
 49.16   	 223.80		 38.29   	  91.56		
 50.05   	 289.93		 38.66   	 111.90		
 51.21   	 330.62		 39.10   	 142.42		
 52.53   	 356.05		 39.67   	 157.68		
 53.96   	 361.14		 40.31   	 167.85		
 55.40   	 361.14		 40.98   	 183.11		
 56.85   	 361.14		 41.71   	 188.20		
 58.29   	 335.71		 42.46   	 172.94		
 59.63   	 310.27		 43.15   	 167.85		
 60.87   	 274.67		 43.82   	 147.51		
 61.97   	 244.15		 44.41   	 132.25		
 62.95   	 218.72		 44.94   	 116.99		
 63.82   	 198.37		 45.41   	  96.64		
 64.62   	 193.29		 45.80   	  91.56		
 65.39   	 188.20		 46.16   	  76.30		
 66.14   	 188.20		 46.47   	  71.21		
 66.90   	 198.37		 46.75   	  66.12		
 67.69   	 198.37		 47.02   	  55.95		
 68.48   	 208.54		 47.24   	  61.04		
 69.32   	 203.46		 47.49   	  55.95		
 70.13   	 198.37		 47.71   	  55.95		
 70.93   	 198.37		 47.93   	  50.86		
 71.72   	 188.20		 48.14   	  50.86		
 72.47   	 178.03		 48.34   	  55.95		
 73.18   	 172.94		 48.57   	  45.78		
 73.88   	 157.68		 48.75   	  35.61		
 74.51   	 152.59		 48.89   	  30.52		
 75.12   	 137.33		 49.01   	  30.52		
 75.67   	 127.16		 49.14   	  15.26		
 76.17   	 101.73		 49.20   	  15.26		
 76.58   	  86.47		 49.26   	  10.17		
 76.93   	  71.21		 49.30   	  10.17		
 77.21   	  61.04		 49.34   	   5.09		
 77.46   	  45.78		 49.36   	   5.09		
 77.64   	  40.69		 49.38(S)	   0.00		
 77.80   	  25.43		 49.38   	  -5.09		
 77.90   	  20.35		 49.36   	 -15.26		
 77.99   	  15.26		 49.30   	 -10.17		
 78.05   	   5.09		 49.26   	 -20.35		
 78.07   	   5.09		 49.18   	 -25.43		
 78.09(S)	   0.00		 49.07   	 -30.52		
 78.09   	 -15.26		 48.95   	 -40.69		
 78.03   	 -25.43		 48.79   	 -61.04		
 77.92   	 -30.52		 48.55   	 -86.47		
 77.80   	 -40.69		 48.20   	 -81.38		
 77.64   	 -45.78		 47.87   	 -91.56		
 77.46   	 -50.86		 47.51   	-127.16		
 77.25   	 -50.86		 47.00   	-162.77		
 77.05   	 -55.95		 46.35   	-188.20		
 76.83   	 -55.95		 45.59   	-213.63		
 76.60   	 -66.12		 44.74   	-239.06		
 76.34   	 -76.30		 43.78   	-249.24		
 76.03   	 -81.38		 42.79   	-223.80		
 75.71   	 -86.47		 41.89   	-193.29		
 75.36   	 -86.47		 41.12   	-147.51		
 75.01   	 -91.56		 40.53   	-122.07		
 74.65   	 -96.64		 40.04   	 -91.56		
 74.26   	-106.82		 39.67   	 -66.12		
 73.83   	-116.99		 39.41   	 -50.86		
 73.37   	-127.16		 39.21   	 -25.43		
 72.86   	-127.16		 39.10   	 -10.17		
 72.35   	-142.42		 39.06   	   0.00		
 71.78   	-147.51		 39.06   	   5.09		
 71.19   	-152.59		 39.08   	  -5.09		
 70.58   	-157.68		 39.06   	 -20.35		
 69.95   	-162.77		 38.98   	 -25.43		
 69.30   	-157.68		 38.88   	 -50.86		
 68.67   	-162.77		 38.68   	 -61.04		
 68.02   	-152.59		 38.43   	 -81.38		
 67.41   	-147.51		 38.11   	 -96.64		
 66.82   	-137.33		 37.72   	-111.90		
 66.27   	-127.16		 37.27   	-127.16		
 65.76   	-111.90		 36.76   	-142.42		
 65.31   	-106.82		 36.20   	-157.68		
 64.88   	-106.82		 35.56   	-152.59		
 64.46   	 -91.56		 34.95   	-147.51		
 64.09   	 -91.56		 34.36   	-116.99		
 63.72   	 -91.56		 33.90   	 -76.30		
 63.36   	 -86.47		 33.59   	 -30.52		
 63.01   	 -81.38		 33.47   	 -20.35		
 62.69   	 -81.38		 33.39   	 -15.26		
 62.36   	 -81.38		 33.33   	 -20.35		
 62.03   	 -81.38		 33.25   	 -40.69		
 61.71   	 -76.30		 33.08   	 -61.04		
 61.40   	 -76.30		 32.84   	 -76.30		
 61.10   	 -76.30		 32.53   	 -86.47		
 60.79   	 -76.30		 32.19   	-106.82		
 60.49   	 -71.21		 31.76   	-111.90		
 60.20   	 -66.12		 31.31   	-122.07		
 59.94   	 -66.12		 30.82   	-122.07		
 59.67   	 -61.04		 30.34   	-127.16		
 59.43   	 -61.04		 29.83   	-122.07		
 59.19   	 -50.86		 29.34   	-116.99		
 58.98   	 -45.78		 28.87   	-106.82		
 58.80   	 -45.78		 28.44   	 -91.56		
 58.62   	 -40.69		 28.08   	 -76.30		
 58.45   	 -45.78		 27.77   	 -71.21		
 58.27   	 -40.69		 27.49   	 -66.12		
 58.11   	 -35.61		 27.22   	 -50.86		
 57.97   	 -40.69		 27.02   	 -50.86		
 57.80   	 -35.61		 26.82   	 -50.86		
 57.66   	 -40.69		 26.61   	 -45.78		
 57.50   	 -35.61		 26.43   	 -50.86		
 57.35   	 -30.52		 26.23   	 -50.86		
 57.23   	 -35.61		 26.02   	 -50.86		
 57.09   	 -30.52		 25.82   	 -50.86		
 56.97   	 -35.61		 25.62   	 -50.86		
 56.83   	 -40.69		 25.41   	 -50.86		
 56.66   	 -30.52		 25.21   	 -55.95		
 56.54   	 -35.61		 24.98   	 -50.86		
 56.40   	 -30.52		 24.78   	 -55.95		
 56.28   	 -35.61		 24.56   	 -61.04		
 56.13   	 -30.52		 24.31   	 -55.95		
 56.01   	 -30.52		 24.09   	 -61.04		
 55.89   	 -30.52		 23.85   	 -55.95		
 55.77   	 -30.52		 23.62   	 -55.95		
 55.65   	 -30.52		 23.40   	 -61.04		
 55.52   	 -35.61		 23.15   	 -61.04		
 55.38   	 -30.52		 22.91   	 -61.04		
 55.26   	 -35.61		 22.67   	 -61.04		
 55.12   	 -35.61		 22.42   	 -55.95		
 54.97   	 -35.61		 22.20   	 -61.04		
 54.83   	 -35.61		 21.95   	 -61.04		
 54.69   	 -40.69		 21.71   	 -71.21		
 54.53   	 -35.61		 21.42   	 -76.30		
 54.38   	 -35.61		 21.12   	 -86.47		
 54.24   	 -35.61		 20.77   	 -81.38		
 54.10   	 -25.43		 20.45   	 -76.30		
 54.00   	 -30.52		 20.14   	 -71.21		
 53.88   	 -35.61		 19.86   	 -55.95		
 53.73   	 -25.43		 19.63   	 -50.86		
 53.63   	 -30.52		 19.43   	 -35.61		
 53.51   	 -30.52		 19.29   	 -30.52		
 53.39   	 -35.61		 19.17   	 -25.43		
 53.24   	 -25.43		 19.06   	 -35.61		
 53.14   	 -25.43		 18.92   	 -40.69		
 53.04   	 -30.52		 18.76   	 -45.78		
 52.92   	 -30.52		 18.58   	 -45.78		
 52.80   	 -30.52		 18.39   	 -45.78		
 52.68   	 -30.52		 18.21   	 -10.17		
 52.55   	 -35.61		 18.17(D)	  10.17		
 52.41   	 -30.52		 18.21   	  15.26		
 52.29   	 -25.43		 18.27   	  30.52		
 52.19   	 -30.52		 18.39   	  50.86		
 52.06   	 -25.43		 18.60   	  76.30		
 51.96   	 -20.35		 18.90   	 101.73		
 51.88   	 -20.35		 19.31   	 132.25		
 51.80   	 -30.52		 19.84   	 147.51		
 51.68   	 -35.61		 20.43   	 167.85		
 51.54   	 -35.61		 21.10   	 188.20		
 51.39   	 -30.52		 21.85   	 213.63		
 51.27   	 -30.52		 22.71   	 239.06		
 51.15   	 -20.35		 23.66   	 244.15		
 51.07   	 -25.43		 24.64   	 233.98		
 50.97   	 -20.35		 25.57   	 223.80		
 50.88   	 -25.43		 26.47   	 228.89		
 50.78   	 -25.43		 27.39   	 244.15		
 50.68   	 -35.61		 28.36   	 233.98		
 50.54   	 -35.61		 29.30   	 223.80		
 50.40   	 -35.61		 30.19   	 213.63		
 50.25   	 -30.52		 31.05   	 198.37		
 50.13   	 -30.52		 31.84   	 198.37		
 50.01   	 -25.43		 32.63   	 193.29		
 49.91   	 -30.52		 33.41   	 188.20		
 49.79   	 -25.43		 34.16   	 188.20		
 49.68   	 -35.61		 34.91   	 178.03		
