WITTCASE NUMBER: HB002057
SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 46.47   	  40.69		 45.55   	 366.22		
 46.63   	 111.90		 47.02   	 284.84		
 47.08   	 188.20		 48.16   	 213.63		
 47.83   	 249.24		 49.01   	 157.68		
 48.83   	 305.19		 49.64   	 106.82		
 50.05   	 350.97		 50.07   	  76.30		
 51.45   	 376.40		 50.38   	  76.30		
 52.96   	 371.31		 50.68   	  86.47		
 54.45   	 371.31		 51.03   	 101.73		
 55.93   	 381.48		 51.43   	 127.16		
 57.46   	 356.05		 51.94   	 152.59		
 58.88   	 361.14		 52.55   	 178.03		
 60.33   	 371.31		 53.27   	 208.54		
 61.81   	 340.79		 54.10   	 239.06		
 63.17   	 350.97		 55.06   	 259.41		
 64.58   	 366.22		 56.09   	 274.67		
 66.04   	 345.88		 57.19   	 284.84		
 67.43   	 335.71		 58.33   	 279.75		
 68.77   	 340.79		 59.45   	 269.58		
 70.13   	 330.62		 60.53   	 254.32		
 71.45   	 300.10		 61.55   	 239.06		
 72.65   	 269.58		 62.50   	 213.63		
 73.73   	 233.98		 63.36   	 198.37		
 74.67   	 203.46		 64.15   	 167.85		
 75.48   	 188.20		 64.82   	 137.33		
 76.24   	 167.85		 65.37   	 111.90		
 76.91   	 137.33		 65.82   	  86.47		
 77.46   	 106.82		 66.16   	  55.95		
 77.88   	 101.73		 66.39   	  40.69		
 78.29   	  61.04		 66.55   	  25.43		
 78.53   	  40.69		 66.65   	  10.17		
 78.70   	  40.69		 66.69(S)	   0.00		
 78.86   	  25.43		 66.69   	 -10.17		
 78.96(S)	   0.00		 66.65   	 -20.35		
 78.96   	 -10.17		 66.57   	 -20.35		
 78.92   	 -25.43		 66.49   	 -25.43		
 78.82   	 -35.61		 66.39   	 -40.69		
 78.68   	 -40.69		 66.23   	 -45.78		
 78.51   	 -61.04		 66.04   	 -61.04		
 78.27   	 -76.30		 65.80   	 -76.30		
 77.97   	 -66.12		 65.49   	 -96.64		
 77.70   	 -55.95		 65.11   	-116.99		
 77.48   	 -71.21		 64.64   	-157.68		
 77.19   	 -86.47		 64.01   	-203.46		
 76.85   	 -91.56		 63.19   	-254.32		
 76.48   	-111.90		 62.18   	-310.27		
 76.03   	-127.16		 60.94   	-381.48		
 75.52   	-132.25		 59.41   	-447.61		
 74.99   	-152.59		 57.62   	-539.16		
 74.38   	-162.77		 55.46   	-645.98		
 73.73   	-193.29		 52.88   	-747.71		
 72.96   	-223.80		 49.89   	-829.09		
 72.06   	-233.98		 46.57   	-869.78		
 71.13   	-203.46		 43.09   	-874.87		
 70.32   	-172.94		 39.59   	-869.78		
 69.62   	-152.59		 36.11   	-849.44		
 69.01   	-137.33		 32.72   	-829.09		
 68.46   	-142.42		 29.40   	-783.31		
 67.89   	-152.59		 26.27   	-732.45		
 67.28   	-152.59		 23.34   	-661.24		
 66.67   	-147.51		 20.69   	-579.86		
 66.08   	-152.59		 18.37   	-508.65		
 65.47   	-142.42		 16.34   	-442.52		
 64.90   	-122.07		 14.57   	-371.31		
 64.41   	-137.33		 13.08   	-315.36		
 63.87   	-142.42		 11.82   	-259.41		
 63.30   	-132.25		 10.78   	-198.37		
 62.77   	-137.33		  9.99   	-152.59		
 62.22   	-127.16		  9.38   	-116.99		
 61.71   	-101.73		  8.91   	 -71.21		
 61.30   	-101.73		  8.63   	 -45.78		
 60.89   	-106.82		  8.44   	 -20.35		
 60.47   	-127.16		  8.36   	 -10.17		
 59.96   	 -96.64		  8.32   	   0.00		
 59.57   	 -71.21		  8.32   	  15.26		
 59.29   	 -86.47		  8.38   	  20.35		
 58.94   	 -96.64		  8.46   	  15.26		
 58.56   	 -86.47		  8.52   	   0.00		
 58.21   	 -71.21		  8.52   	 -20.35		
 57.92   	 -86.47		  8.44   	 -35.61		
 57.58   	 -81.38		  8.30   	 -25.43		
 57.25   	 -86.47		  8.20   	  -5.09		
 56.91   	-106.82		  8.18   	  15.26		
 56.48   	 -86.47		  8.24   	  10.17		
 56.13   	 -71.21		  8.28   	 -10.17		
 55.85   	 -76.30		  8.24   	 -35.61		
 55.54   	 -81.38		  8.10   	 -50.86		
 55.22   	 -66.12		  7.89   	 -35.61		
 54.95   	 -81.38		  7.75(D)	   0.00		
 54.63   	 -76.30		  7.75(E)	  15.26		
 54.32   	 -55.95		  7.81   	  25.43		
 54.10   	 -55.95		  7.91   	  30.52		
 53.88   	 -76.30		  8.04   	  45.78		
 53.57   	 -71.21		  8.22   	  55.95		
 53.29   	 -66.12		  8.44   	  61.04		
 53.02   	 -86.47		  8.69   	  55.95		
 52.68   	 -86.47		  8.91   	  50.86		
 52.33   	 -76.30		  9.11   	  40.69		
 52.02   	 -81.38		  9.28   	  45.78		
 51.70   	 -71.21		  9.46   	  50.86		
 51.41   	 -71.21		  9.66   	  50.86		
 51.13   	 -61.04		  9.87   	  55.95		
 50.88   	 -61.04		 10.09   	  50.86		
 50.64   	 -66.12		 10.29   	  66.12		
 50.38   	 -61.04		 10.56   	  96.64		
 50.13   	 -66.12		 10.95   	 147.51		
 49.87   	 -71.21		 11.54   	 203.46		
 49.58   	 -61.04		 12.35   	 259.41		
 49.34   	 -61.04		 13.39   	 254.32		
 49.09   	 -55.95		 14.40   	 213.63		
 48.87   	 -61.04		 15.26   	 228.89		
 48.63   	 -71.21		 16.17   	 295.01		
 48.34   	 -66.12		 17.35   	 401.83		
 48.08   	 -71.21		 18.96   	 661.24		
 47.79   	 -66.12		 21.61   	 717.19		
 47.53   	 -50.86		 24.48   	 762.97		
 47.32   	 -40.69		 27.53   	 778.23		
 47.16   	 -45.78		 30.64   	 757.88		
 46.98   	 -66.12		 33.67   	 712.10		
 46.71   	 -50.86		 36.52   	 671.41		
 46.51   	 -30.52		 39.21   	 595.11		
 46.39   	 -35.61		 41.59   	 518.82		
 46.25   	 -15.26		 43.66   	 432.35		
 46.18(D)	  50.86		 45.39   	 345.88		
 46.39   	  96.64		 46.77   	 269.58		
 46.77   	 167.85		 47.85   	 198.37		
 47.45   	 244.15		 48.65   	 147.51		
 48.42   	 305.19		 49.24   	 106.82		
 49.64   	 350.97		 49.66   	  76.30		
 51.05   	 371.31		 49.97   	  71.21		
 52.53   	 376.40		 50.25   	  81.38		
 54.04   	 366.22		 50.58   	  91.56		
 55.50   	 366.22		 50.95   	 116.99		
 56.97   	 350.97		 51.41   	 142.42		
 58.37   	 350.97		 51.98   	 172.94		
 59.78   	 356.05		 52.68   	 203.46		
 61.20   	 350.97		 53.49   	 228.89		
 62.60   	 350.97		 54.40   	 244.15		
 64.01   	 340.79		 55.38   	 269.58		
 65.37   	 345.88		 56.46   	 269.58		
 66.75   	 350.97		 57.54   	 274.67		
 68.16   	 345.88		 58.64   	 269.58		
 69.54   	 320.45		 59.71   	 264.50		
 70.82   	 284.84		 60.77   	 239.06		
 71.96   	 254.32		 61.73   	 208.54		
 72.98   	 233.98		 62.56   	 183.11		
 73.92   	 213.63		 63.30   	 157.68		
 74.77   	 188.20		 63.93   	 127.16		
 75.52   	 167.85		 64.44   	 106.82		
 76.20   	 132.25		 64.86   	  76.30		
 76.72   	 106.82		 65.17   	  55.95		
 77.15   	  81.38		 65.39   	  35.61		
 77.48   	  66.12		 65.53   	  15.26		
 77.74   	  50.86		 65.59   	  10.17		
 77.94   	  35.61		 65.64(S)	   0.00		
 78.09   	  15.26		 65.64   	 -10.17		
 78.15   	   5.09		 65.59   	 -10.17		
 78.17(S)	 -20.35		 65.55   	 -25.43		
 78.09   	 -30.52		 65.45   	 -25.43		
 77.97   	 -30.52		 65.35   	 -35.61		
 77.84   	 -40.69		 65.21   	 -50.86		
 77.68   	 -55.95		 65.00   	 -61.04		
 77.46   	 -66.12		 64.76   	 -76.30		
 77.19   	 -81.38		 64.46   	-101.73		
 76.87   	 -76.30		 64.05   	-127.16		
 76.56   	 -81.38		 63.54   	-162.77		
 76.24   	 -86.47		 62.89   	-213.63		
 75.89   	 -91.56		 62.03   	-259.41		
 75.52   	-101.73		 61.00   	-325.53		
 75.12   	-122.07		 59.69   	-391.66		
 74.63   	-137.33		 58.13   	-462.87		
 74.08   	-167.85		 56.28   	-549.34		
 73.41   	-188.20		 54.08   	-666.32		
 72.65   	-193.29		 51.41   	-768.05		
 71.88   	-208.54		 48.34   	-839.26		
 71.05   	-203.46		 44.98   	-869.78		
 70.23   	-188.20		 41.51   	-874.87		
 69.48   	-172.94		 38.01   	-864.70		
 68.79   	-152.59		 34.55   	-844.35		
 68.18   	-137.33		 31.17   	-818.92		
 67.63   	-157.68		 27.89   	-783.31		
 67.00   	-157.68		 24.76   	-722.28		
 66.37   	-152.59		 21.87   	-651.07		
 65.76   	-147.51		 19.27   	-569.68		
 65.17   	-147.51		 16.99   	-493.39		
 64.58   	-147.51		 15.02   	-427.26		
 63.99   	-142.42		 13.31   	-371.31		
 63.42   	-137.33		 11.82   	-310.27		
 62.87   	-132.25		 10.58   	-259.41		
 62.34   	-142.42		  9.54   	-208.54		
 61.77   	-122.07		  8.71   	-162.77		
 61.28   	-116.99		  8.06   	-111.90		
 60.81   	-106.82		  7.61   	 -71.21		
 60.39   	 -96.64		  7.32   	 -30.52		
 60.00   	-111.90		  7.20   	 -20.35		
 59.55   	-111.90		  7.12   	 -15.26		
 59.10   	 -96.64		  7.06   	  -5.09		
 58.72   	 -91.56		  7.04   	  10.17		
 58.35   	 -91.56		  7.08   	  20.35		
 57.99   	 -76.30		  7.16   	  15.26		
 57.68   	 -86.47		  7.22   	   0.00		
 57.33   	 -91.56		  7.22   	 -25.43		
 56.97   	 -96.64		  7.12   	 -40.69		
 56.58   	 -81.38		  6.96   	 -45.78		
 56.26   	 -81.38		  6.78   	 -25.43		
 55.93   	 -76.30		  6.67   	  -5.09		
 55.63   	 -86.47		  6.65   	  15.26		
 55.28   	 -86.47		  6.71   	   5.09		
 54.93   	 -76.30		  6.73   	 -10.17		
 54.63   	 -71.21		  6.69   	 -30.52		
 54.34   	 -71.21		  6.57   	 -45.78		
 54.06   	 -66.12		  6.39   	 -30.52		
 53.79   	 -76.30		  6.27(D)	  10.17		
 53.49   	 -76.30		  6.31   	  20.35		
 53.18   	 -61.04		  6.39   	  20.35		
 52.94   	 -71.21		  6.47   	  30.52		
 52.65   	 -76.30		  6.59   	  40.69		
 52.35   	 -71.21		  6.75   	  61.04		
 52.06   	 -81.38		  7.00   	  71.21		
 51.74   	 -76.30		  7.28   	  71.21		
 51.43   	 -61.04		  7.57   	  61.04		
 51.19   	 -71.21		  7.81   	  55.95		
 50.91   	 -76.30		  8.04   	  40.69		
 50.60   	 -66.12		  8.20   	  50.86		
 50.34   	 -66.12		  8.40   	  50.86		
 50.07   	 -66.12		  8.61   	  55.95		
 49.81   	 -66.12		  8.83   	  71.21		
 49.54   	 -61.04		  9.11   	  86.47		
 49.30   	 -55.95		  9.46   	 111.90		
 49.07   	 -66.12		  9.91   	 167.85		
 48.81   	 -76.30		 10.58   	 203.46		
 48.50   	 -76.30		 11.39   	 218.72		
 48.20   	 -66.12		 12.27   	 193.29		
 47.93   	 -55.95		 13.04   	 208.54		
 47.71   	 -66.12		 13.88   	 300.10		
 47.45   	 -61.04		 15.08   	 412.00		
 47.20   	 -50.86		 16.72   	 539.16		
 47.00   	 -71.21		 18.88   	 798.57		
 46.71   	 -55.95		 22.08   	 793.49		
 46.49   	 -40.69		 25.25   	 768.05		
 46.33   	 -45.78		 28.32   	 752.79		
 46.14   	 -45.78		 31.33   	 727.36		
 45.96   	 -50.86		 34.24   	 691.76		
 45.76   	 -45.78		 37.01   	 625.63		
 45.57   	 -45.78		 39.51   	 539.16		
 45.39   	 -20.35		 41.67   	 437.43		
 45.31(D)	   0.00		 43.42   	 350.97		
 45.31   	  45.78		 44.82   	 279.75		
 45.49   	 106.82		 45.94   	 213.63		
 45.92   	 193.29		 46.80   	 167.85		
 46.69   	 249.24		 47.47   	 122.07		
 47.69   	 295.01		 47.96   	  86.47		
 48.87   	 345.88		 48.30   	  76.30		
 50.25   	 361.14		 48.61   	  76.30		
 51.70   	 350.97		 48.91   	  96.64		
 53.10   	 356.05		 49.30   	 116.99		
 54.53   	 366.22		 49.77   	 152.59		
 55.99   	 371.31		 50.38   	 178.03		
 57.48   	 350.97		 51.09   	 213.63		
 58.88   	 345.88		 51.94   	 239.06		
 60.26   	 350.97		 52.90   	 259.41		
 61.67   	 356.05		 53.94   	 284.84		
 63.09   	 345.88		 55.08   	 295.01		
 64.48   	 350.97		 56.26   	 289.93		
 65.88   	 361.14		 57.42   	 289.93		
 67.32   	 330.62		 58.58   	 269.58		
 68.65   	 315.36		 59.65   	 244.15		
 69.91   	 295.01		 60.63   	 228.89		
 71.09   	 249.24		 61.55   	 198.37		
 72.09   	 233.98		 62.34   	 167.85		
 73.02   	 218.72		 63.01   	 142.42		
 73.90   	 172.94		 63.58   	 106.82		
 74.59   	 147.51		 64.01   	  91.56		
 75.18   	 122.07		 64.37   	  66.12		
 75.67   	 106.82		 64.64   	  50.86		
 76.09   	  71.21		 64.84   	  30.52		
 76.38   	  55.95		 64.96   	  15.26		
 76.60   	  50.86		 65.03   	   5.09		
 76.81   	  25.43		 65.05(S)	  -5.09		
 76.91   	   5.09		 65.03   	 -10.17		
 76.93(S)	   0.00		 64.98   	 -15.26		
 76.93   	 -15.26		 64.92   	 -20.35		
 76.87   	 -25.43		 64.84   	 -25.43		
 76.76   	 -50.86		 64.74   	 -35.61		
 76.56   	 -45.78		 64.60   	 -50.86		
 76.38   	 -45.78		 64.39   	 -66.12		
 76.20   	 -61.04		 64.13   	 -81.38		
 75.95   	 -66.12		 63.80   	-106.82		
 75.69   	 -86.47		 63.38   	-137.33		
 75.34   	 -96.64		 62.83   	-178.03		
 74.95   	 -91.56		 62.12   	-228.89		
 74.59   	-101.73		 61.20   	-279.75		
 74.18   	-111.90		 60.08   	-340.79		
 73.73   	-116.99		 58.72   	-412.00		
 73.27   	-142.42		 57.07   	-498.47		
 72.70   	-178.03		 55.08   	-620.55		
 71.98   	-188.20		 52.59   	-752.79		
 71.23   	-193.29		 49.58   	-829.09		
 70.46   	-213.63		 46.27   	-859.61		
 69.60   	-198.37		 42.83   	-859.61		
 68.81   	-178.03		 39.39   	-859.61		
 68.10   	-167.85		 35.95   	-849.44		
 67.43   	-152.59		 32.55   	-849.44		
 66.82   	-132.25		 29.16   	-824.00		
 66.29   	-137.33		 25.86   	-762.97		
 65.74   	-147.51		 22.81   	-691.76		
 65.15   	-142.42		 20.04   	-605.29		
 64.58   	-147.51		 17.62   	-518.82		
 63.99   	-157.68		 15.54   	-457.78		
 63.36   	-142.42		 13.71   	-396.74		
 62.79   	-132.25		 12.13   	-340.79		
 62.26   	-127.16		 10.76   	-284.84		
 61.75   	-127.16		  9.62   	-228.89		
 61.24   	-127.16		  8.71   	-178.03		
 60.73   	-127.16		  8.00   	-127.16		
 60.22   	-132.25		  7.49   	 -91.56		
 59.69   	-116.99		  7.12   	 -61.04		
 59.23   	-106.82		  6.88   	 -40.69		
 58.80   	 -96.64		  6.71   	 -25.43		
 58.41   	 -91.56		  6.61   	   0.00		
 58.05   	 -86.47		  6.61   	  15.26		
 57.70   	-101.73		  6.67   	   5.09		
 57.29   	-101.73		  6.69   	 -15.26		
 56.89   	 -96.64		  6.63   	 -35.61		
 56.50   	 -86.47		  6.49   	 -45.78		
 56.15   	 -86.47		  6.31   	 -35.61		
 55.81   	 -76.30		  6.16   	 -20.35		
 55.50   	 -86.47		  6.08   	  -5.09		
 55.16   	 -96.64		  6.06   	 -10.17		
 54.77   	 -81.38		  6.02   	 -25.43		
 54.45   	 -66.12		  5.92   	 -45.78		
 54.18   	 -76.30		  5.74   	 -45.78		
 53.88   	 -76.30		  5.55   	 -35.61		
 53.57   	 -55.95		  5.41(D)	  10.17		
 53.35   	 -61.04		  5.45   	  45.78		
 53.10   	 -66.12		  5.64   	  61.04		
 52.84   	 -55.95		  5.88   	  50.86		
 52.61   	 -61.04		  6.08   	  50.86		
 52.37   	 -71.21		  6.29   	  55.95		
 52.09   	 -81.38		  6.51   	  71.21		
 51.76   	 -81.38		  6.80   	  81.38		
 51.43   	 -76.30		  7.12   	  81.38		
 51.13   	 -81.38		  7.45   	  55.95		
 50.80   	 -81.38		  7.67(E)	  35.61		
 50.48   	 -66.12		  7.81   	  15.26		
 50.21   	 -71.21		  7.87   	  10.17		
 49.93   	 -66.12		  7.91   	  15.26		
 49.66   	 -66.12		  7.98   	  30.52		
 49.40   	 -66.12		  8.10   	  30.52		
 49.14   	 -50.86		  8.22   	  40.69		
 48.93   	 -55.95		  8.38   	  61.04		
 48.71   	 -61.04		  8.63   	  86.47		
 48.46   	 -55.95		  8.97   	 142.42		
 48.24   	 -61.04		  9.54   	 213.63		
 48.00   	 -71.21		 10.40   	 259.41		
 47.71   	 -61.04		 11.43   	 264.50		
 47.47   	 -61.04		 12.49   	 244.15		
 47.22   	 -61.04		 13.47   	 279.75		
 46.98   	 -55.95		 14.59   	 391.66		
 46.75   	 -61.04		 16.15   	 513.73		
 46.51   	 -55.95		 18.21   	 783.31		
 46.29   	 -71.21		 21.34   	 808.75		
 46.00   	 -61.04		 24.58   	 778.23		
 45.76   	 -50.86		 27.69   	 747.71		
 45.55   	 -45.78		 30.68   	 717.19		
 45.37   	 -55.95		 33.55   	 686.67		
 45.15   	 -40.69		 36.30   	 630.72		
 44.98   	 -35.61		 38.82   	 554.42		
 44.84   	 -15.26		 41.04   	 462.87		
 44.78(D)	   0.00		 42.89   	 361.14		
 44.78   	  40.69		 44.33   	 279.75		
 44.94   	  91.56		 45.45   	 223.80		
 45.31   	 152.59		 46.35   	 172.94		
 45.92   	 244.15		 47.04   	 137.33		
 46.90   	 305.19		 47.59   	 111.90		
 48.12   	 325.53		 48.04   	  91.56		
 49.42   	 356.05		 48.40   	  91.56		
 50.84   	 350.97		 48.77   	 106.82		
 52.25   	 350.97		 49.20   	 127.16		
 53.65   	 356.05		 49.70   	 157.68		
 55.08   	 356.05		 50.34   	 193.29		
 56.50   	 356.05		 51.11   	 218.72		
 57.92   	 361.14		 51.98   	 249.24		
 59.37   	 350.97		 52.98   	 269.58		
 60.77   	 350.97		 54.06   	 279.75		
 62.18   	 366.22		 55.18   	 295.01		
 63.64   	 366.22		 56.36   	 300.10		
 65.11   	 356.05		 57.56   	 284.84		
 66.53   	 350.97		 58.70   	 274.67		
 67.93   	 325.53		 59.80   	 259.41		
 69.24   	 305.19		 60.83   	 239.06		
 70.46   	 284.84		 61.79   	 213.63		
 71.60   	 249.24		 62.64   	 183.11		
 72.59   	 213.63		 63.38   	 152.59		
 73.45   	 208.54		 63.99   	 122.07		
 74.28   	 162.77		 64.48   	  96.64		
 74.93   	 122.07		 64.86   	  76.30		
 75.42   	 111.90		 65.17   	  55.95		
 75.87   	  81.38		 65.39   	  40.69		
 76.20   	  50.86		 65.55   	  25.43		
 76.40   	  55.95		 65.66   	  15.26		
 76.62   	  40.69		 65.72   	   5.09		
 76.79   	  25.43		 65.74(S)	  -5.09		
 76.89   	   5.09		 65.72   	 -10.17		
 76.91(S)	 -20.35		 65.68   	 -10.17		
 76.83   	 -30.52		 65.64   	 -25.43		
 76.70   	 -25.43		 65.53   	 -25.43		
 76.60   	 -45.78		 65.43   	 -35.61		
 76.42   	 -45.78		 65.29   	 -50.86		
 76.24   	 -45.78		 65.09   	 -61.04		
 76.05   	 -71.21		 64.84   	 -86.47		
 75.77   	 -76.30		 64.50   	-111.90		
 75.46   	 -76.30		 64.05   	-147.51		
 75.16   	 -91.56		 63.46   	-193.29		
 74.79   	-101.73		 62.69   	-244.15		
 74.38   	-106.82		 61.71   	-289.93		
 73.96   	-127.16		 60.55   	-361.14		
 73.45   	-132.25		 59.10   	-432.35		
 72.92   	-152.59		 57.38   	-528.99		
 72.31   	-178.03		 55.26   	-661.24		
 71.60   	-203.46		 52.61   	-788.40		
 70.78   	-203.46		 49.46   	-859.61		
 69.97   	-213.63		 46.02   	-879.96		
 69.11   	-208.54		 42.50   	-874.87		
 68.28   	-178.03		 39.00   	-869.78		
 67.57   	-137.33		 35.52   	-864.70		
 67.02   	-132.25		 32.06   	-854.52		
 66.49   	-142.42		 28.65   	-824.00		
 65.92   	-137.33		 25.35   	-762.97		
 65.37   	-142.42		 22.30   	-671.41		
 64.80   	-142.42		 19.61   	-590.03		
 64.23   	-142.42		 17.25   	-508.65		
 63.66   	-132.25		 15.22   	-442.52		
 63.13   	-137.33		 13.45   	-381.48		
 62.58   	-137.33		 11.92   	-335.71		
 62.03   	-137.33		 10.58   	-269.58		
 61.49   	-142.42		  9.50   	-213.63		
 60.92   	-122.07		  8.65   	-162.77		
 60.43   	-111.90		  8.00   	-116.99		
 59.98   	-127.16		  7.53   	 -81.38		
 59.47   	-106.82		  7.20   	 -61.04		
 59.04   	-101.73		  6.96   	 -35.61		
 58.64   	-106.82		  6.82   	 -20.35		
 58.21   	 -96.64		  6.73   	   0.00		
 57.82   	 -86.47		  6.73   	   5.09		
 57.48   	 -96.64		  6.75   	 -10.17		
 57.09   	 -86.47		  6.71   	 -30.52		
 56.74   	 -81.38		  6.59   	 -45.78		
 56.42   	 -81.38		  6.41   	 -40.69		
 56.09   	 -86.47		  6.25   	 -25.43		
 55.75   	 -86.47		  6.14   	 -10.17		
 55.40   	 -86.47		  6.10(D)	   0.00		
 55.06   	 -81.38		  6.10   	   0.00		
 54.73   	 -81.38		  6.10   	  10.17		
 54.40   	 -91.56		  6.14   	  15.26		
 54.04   	 -81.38		  6.21   	  20.35		
 53.71   	 -76.30		  6.29   	  10.17		
 53.41   	 -71.21		  6.33   	 -10.17		
 53.12   	 -66.12		  6.29   	 -20.35		
 52.86   	 -61.04		  6.21   	 -20.35		
 52.61   	 -71.21		  6.12   	  40.69		
 52.33   	 -71.21		  6.29   	  50.86		
 52.04   	 -66.12		  6.49   	  40.69		
 51.78   	 -66.12		  6.65   	  30.52		
 51.52   	 -71.21		  6.78   	  25.43		
 51.23   	 -76.30		  6.88   	  25.43		
 50.93   	 -81.38		  6.98   	  45.78		
 50.60   	 -86.47		  7.16   	  61.04		
 50.25   	 -86.47		  7.41   	  66.12		
 49.91   	 -71.21		  7.67   	  50.86		
 49.62   	 -61.04		  7.87   	  45.78		
 49.38   	 -61.04		  8.06   	  35.61		
 49.14   	 -61.04		  8.20   	  45.78		
 48.89   	 -61.04		  8.38   	  61.04		
 48.65   	 -66.12		  8.63   	  81.38		
 48.38   	 -45.78		  8.95   	 111.90		
 48.20   	 -45.78		  9.40   	 152.59		
 48.02   	 -61.04		 10.01   	 203.46		
 47.77   	 -55.95		 10.82   	 239.06		
 47.55   	 -66.12		 11.78   	 244.15		
 47.28   	 -66.12		 12.76   	 228.89		
 47.02   	 -50.86		 13.67   	 228.89		
 46.82   	 -50.86		 14.59   	 320.45		
 46.61   	 -55.95		 15.87   	 452.69		
 46.39   	 -50.86		 17.68   	 574.77		
 46.18   	 -71.21		 19.98   	 808.75		
 45.90   	 -61.04		 23.21   	 798.57		
 45.66   	 -40.69		 26.41   	 768.05		
 45.49   	 -40.69		 29.48   	 752.79		
 45.33   	 -45.78		 32.49   	 727.36		
 45.15   	 -50.86		 35.40   	 676.50		
 44.94   	 -61.04		 38.11   	 600.20		
 44.70   	 -35.61		 40.51   	 508.65		
 44.56(D)	   5.09		 42.54   	 401.83		
 44.58   	  35.61		 44.15   	 320.45		
 44.72   	  76.30		 45.43   	 244.15		
 45.03   	 152.59		 46.41   	 183.11		
 45.64   	 223.80		 47.14   	 142.42		
 46.53   	 274.67		 47.71   	 101.73		
 47.63   	 325.53		 48.12   	  76.30		
 48.93   	 366.22		 48.42   	  76.30		
 50.40   	 381.48		 48.73   	  86.47		
 51.92   	 371.31		 49.07   	 116.99		
 53.41   	 356.05		 49.54   	 152.59		
 54.83   	 350.97		 50.15   	 183.11		
 56.24   	 356.05		 50.88   	 213.63		
 57.66   	 361.14		 51.74   	 244.15		
 59.10   	 361.14		 52.72   	 274.67		
 60.55   	 361.14		 53.81   	 289.93		
 61.99   	 361.14		 54.97   	 300.10		
 63.44   	 361.14		 56.17   	 310.27		
 64.88   	 350.97		 57.42   	 300.10		
 66.29   	 345.88		 58.62   	 284.84		
 67.67   	 340.79		 59.76   	 264.50		
 69.03   	 320.45		 60.81   	 244.15		
 70.32   	 295.01		 61.79   	 213.63		
 71.50   	 264.50		 62.64   	 188.20		
 72.55   	 218.72		 63.40   	 157.68		
 73.43   	 193.29		 64.03   	 127.16		
 74.20   	 183.11		 64.54   	 101.73		
 74.93   	 147.51		 64.94   	  76.30		
 75.52   	 122.07		 65.25   	  55.95		
 76.01   	 106.82		 65.47   	  35.61		
 76.44   	  71.21		 65.62   	  25.43		
 76.72   	  50.86		 65.72   	  15.26		
 76.93   	  40.69		 65.78   	  10.17		
 77.09   	  30.52		 65.82(S)	   0.00		
 77.21   	  20.35		 65.82   	  -5.09		
 77.29   	  10.17		 65.80   	 -10.17		
 77.33(S)	 -10.17		 65.76   	 -10.17		
 77.29   	 -30.52		 65.72   	 -15.26		
 77.17   	 -50.86		 65.66   	 -25.43		
 76.97   	 -45.78		 65.55   	 -40.69		
 76.79   	 -45.78		 65.39   	 -55.95		
 76.60   	 -61.04		 65.17   	 -71.21		
 76.36   	 -66.12		 64.88   	 -96.64		
 76.09   	 -76.30		 64.50   	-122.07		
 75.79   	 -96.64		 64.01   	-167.85		
 75.40   	-101.73		 63.34   	-218.72		
 74.99   	 -91.56		 62.46   	-274.67		
 74.63   	-111.90		 61.36   	-335.71		
 74.18   	-142.42		 60.02   	-406.92		
 73.61   	-157.68		 58.39   	-488.30		
 72.98   	-167.85		 56.44   	-595.11		
 72.31   	-193.29		 54.06   	-727.36		
 71.54   	-218.72		 51.15   	-829.09		
 70.66   	-223.80		 47.83   	-869.78		
 69.77   	-218.72		 44.35   	-879.96		
 68.89   	-193.29		 40.83   	-874.87		
 68.12   	-162.77		 37.33   	-874.87		
 67.47   	-162.77		 33.84   	-864.70		
 66.82   	-147.51		 30.38   	-844.35		
 66.23   	-132.25		 27.00   	-793.49		
 65.70   	-132.25		 23.82   	-722.28		
 65.17   	-147.51		 20.94   	-635.81		
 64.58   	-142.42		 18.39   	-554.42		
 64.01   	-132.25		 16.17   	-478.13		
 63.48   	-147.51		 14.26   	-412.00		
 62.89   	-147.51		 12.61   	-361.14		
 62.30   	-142.42		 11.17   	-305.19		
 61.73   	-137.33		  9.95   	-244.15		
 61.18   	-137.33		  8.97   	-188.20		
 60.63   	-116.99		  8.22   	-142.42		
 60.16   	-122.07		  7.65   	 -91.56		
 59.67   	-122.07		  7.28   	 -66.12		
 59.19   	-106.82		  7.02   	 -40.69		
 58.76   	 -96.64		  6.86   	 -25.43		
 58.37   	 -96.64		  6.75   	  -5.09		
 57.99   	 -86.47		  6.73   	   0.00		
 57.64   	 -76.30		  6.73   	   5.09		
 57.33   	 -86.47		  6.75   	 -20.35		
 56.99   	 -91.56		  6.67   	 -40.69		
 56.62   	 -91.56		  6.51   	 -50.86		
 56.26   	 -71.21		  6.31   	 -40.69		
 55.97   	 -86.47		  6.14   	 -20.35		
 55.63   	 -96.64		  6.06   	  -5.09		
 55.24   	 -91.56		  6.04   	   5.09		
 54.87   	 -91.56		  6.06   	  10.17		
 54.51   	-101.73		  6.10   	 -10.17		
 54.10   	 -86.47		  6.06   	 -20.35		
 53.75   	 -71.21		  5.98   	 -15.26		
 53.47   	 -71.21		  5.92   	   0.00		
 53.18   	 -61.04		  5.92   	  10.17		
 52.94   	 -55.95		  5.96   	  10.17		
