WITTCASE NUMBER: HB003006
SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RFA     	  RFA'		  RV     	  RV'		
 66.82   	 -96.64		  0.24(D)	   0.00		
 66.43   	 -96.64		  0.24   	   5.09		
 66.04   	-101.73		  0.26   	  10.17		
 65.64   	-101.73		  0.31   	  15.26		
 65.23   	 -96.64		  0.37   	  15.26		
 64.84   	 -91.56		  0.43   	  25.43		
 64.48   	 -81.38		  0.53   	  25.43		
 64.15   	 -81.38		  0.63   	  25.43		
 63.82   	 -66.12		  0.73   	  30.52		
 63.56   	 -66.12		  0.85   	  35.61		
 63.30   	 -55.95		  1.00   	  30.52		
 63.07   	 -50.86		  1.12   	  35.61		
 62.87   	 -50.86		  1.26   	  35.61		
 62.67   	 -50.86		  1.40   	  30.52		
 62.46   	 -50.86		  1.53   	  35.61		
 62.26   	 -55.95		  1.67   	  40.69		
 62.03   	 -66.12		  1.83   	  35.61		
 61.77   	 -66.12		  1.97   	  40.69		
 61.51   	 -66.12		  2.14   	  40.69		
 61.24   	 -71.21		  2.30   	  35.61		
 60.96   	 -71.21		  2.44   	  35.61		
 60.67   	 -66.12		  2.58   	  35.61		
 60.41   	 -66.12		  2.73   	  25.43		
 60.14   	 -61.04		  2.83   	  25.43		
 59.90   	 -55.95		  2.93   	  20.35		
 59.67   	 -45.78		  3.01   	  20.35		
 59.49   	 -45.78		  3.09   	  15.26		
 59.31   	 -40.69		  3.15   	  15.26		
 59.15   	 -40.69		  3.21   	  10.17		
 58.98   	 -30.52		  3.26   	  10.17		
 58.86   	 -30.52		  3.30   	   5.09		
 58.74   	 -35.61		  3.32   	  10.17		
 58.60   	 -30.52		  3.36   	   5.09		
 58.47   	 -30.52		  3.38   	   5.09		
 58.35   	 -30.52		  3.40   	   5.09		
 58.23   	 -35.61		  3.42   	  10.17		
 58.09   	 -35.61		  3.46   	  10.17		
 57.94   	 -35.61		  3.50   	   5.09		
 57.80   	 -40.69		  3.52   	  10.17		
 57.64   	 -35.61		  3.56   	  10.17		
 57.50   	 -40.69		  3.60   	   5.09		
 57.33   	 -35.61		  3.62   	  10.17		
 57.19   	 -35.61		  3.66   	   5.09		
 57.05   	 -35.61		  3.68   	  10.17		
 56.91   	 -30.52		  3.72   	  10.17		
 56.79   	 -35.61		  3.76   	  10.17		
 56.64   	 -25.43		  3.80   	  15.26		
 56.54   	 -30.52		  3.87   	  10.17		
 56.42   	 -25.43		  3.91   	  10.17		
 56.32   	 -30.52		  3.95   	  15.26		
 56.20   	 -30.52		  4.01   	  10.17		
 56.07   	 -30.52		  4.05   	  15.26		
 55.95   	 -30.52		  4.11   	  20.35		
 55.83   	 -30.52		  4.19   	  15.26		
 55.71   	 -35.61		  4.25   	  20.35		
 55.56   	 -30.52		  4.33   	  20.35		
 55.44   	 -30.52		  4.42   	  20.35		
 55.32   	 -30.52		  4.50   	  20.35		
 55.20   	 -25.43		  4.58   	  20.35		
 55.10   	 -25.43		  4.66   	  15.26		
 54.99   	 -25.43		  4.72   	  20.35		
 54.89   	 -25.43		  4.80   	  20.35		
 54.79   	 -20.35		  4.88   	  25.43		
 54.71   	 -20.35		  4.98   	  20.35		
 54.63   	 -20.35		  5.07   	  20.35		
 54.55   	 -25.43		  5.15   	  20.35		
 54.45   	 -20.35		  5.23   	  20.35		
 54.36   	 -25.43		  5.31   	  25.43		
 54.26   	 -25.43		  5.41   	  30.52		
 54.16   	 -25.43		  5.53   	  30.52		
 54.06   	 -25.43		  5.66   	  30.52		
 53.96   	 -20.35		  5.78   	  35.61		
 53.88   	 -25.43		  5.92   	  40.69		
 53.77   	 -15.26		  6.08   	  45.78		
 53.71   	 -15.26		  6.27   	  55.95		
 53.65   	 -10.17		  6.49   	  61.04		
 53.61   	 -10.17		  6.73   	  55.95		
 53.57   	  -5.09		  6.96   	  61.04		
 53.55   	  -5.09		  7.20   	  55.95		
 53.53   	  -5.09		  7.43   	  55.95		
 53.51   	  -5.09		  7.65   	  45.78		
 53.49   	  -5.09		  7.83   	  50.86		
 53.47   	  -5.09		  8.04(E)	  40.69		
 53.45   	 -15.26		  8.20   	  35.61		
 53.39   	 -15.26		  8.34   	  30.52		
 53.33   	 -20.35		  8.46   	  30.52		
 53.24   	 -20.35		  8.59   	  30.52		
 53.16   	 -30.52		  8.71   	  30.52		
 53.04   	 -30.52		  8.83   	  35.61		
 52.92   	 -30.52		  8.97   	  50.86		
 52.80   	 -35.61		  9.18   	  66.12		
 52.65   	 -30.52		  9.44   	  91.56		
 52.53   	 -30.52		  9.81   	 122.07		
 52.41   	 -30.52		 10.29   	 162.77		
 52.29   	 -25.43		 10.95   	 198.37		
 52.19   	 -25.43		 11.74   	 239.06		
 52.09   	 -20.35		 12.70   	 284.84		
 52.00   	 -20.35		 13.84   	 315.36		
 51.92   	 -25.43		 15.10   	 356.05		
 51.82   	 -25.43		 16.52   	 483.21		
 51.72   	 -25.43		 18.45   	 518.82		
 51.62   	 -25.43		 20.53   	 569.68		
 51.52   	 -30.52		 22.81   	 610.37		
 51.39   	 -25.43		 25.25   	 661.24		
 51.29   	 -30.52		 27.89   	 701.93		
 51.17   	 -25.43		 30.70   	 742.62		
 51.07   	 -30.52		 33.67   	 773.14		
 50.95   	 -25.43		 36.76   	 793.49		
 50.84   	 -20.35		 39.94   	 798.57		
 50.76   	 -20.35		 43.13   	 798.57		
 50.68   	 -20.35		 46.33   	 778.23		
 50.60   	 -20.35		 49.44   	 752.79		
 50.52   	 -20.35		 52.45   	 722.28		
 50.44   	 -15.26		 55.34   	 671.41		
 50.38   	 -15.26		 58.03   	 625.63		
 50.32   	 -10.17		 60.53   	 564.60		
 50.27   	 -15.26		 62.79   	 508.65		
 50.21   	 -10.17		 64.82   	 447.61		
 50.17   	 -15.26		 66.61   	 386.57		
 50.11   	 -10.17		 68.16   	 330.62		
 50.07   	 -10.17		 69.48   	 274.67		
 50.03   	  -5.09		 70.58   	 223.80		
 50.01   	 -10.17		 71.47   	 178.03		
 49.97   	 -10.17		 72.19   	 147.51		
 49.93   	  -5.09		 72.78   	 106.82		
 49.91(D)	   0.00		 73.20   	  91.56		
 49.91   	  10.17		 73.57   	  76.30		
 49.95   	  25.43		 73.88   	  71.21		
 50.05   	  45.78		 74.16   	  71.21		
 50.23   	  71.21		 74.45   	  71.21		
 50.52   	 106.82		 74.73   	  81.38		
 50.95   	 152.59		 75.06   	  86.47		
 51.56   	 203.46		 75.40   	 101.73		
 52.37   	 249.24		 75.81   	 116.99		
 53.37   	 305.19		 76.28   	 132.25		
 54.59   	 345.88		 76.81   	 147.51		
 55.97   	 386.57		 77.40   	 157.68		
 57.52   	 406.92		 78.03   	 178.03		
 59.15   	 422.18		 78.74   	 188.20		
 60.83   	 422.18		 79.49   	 203.46		
 62.52   	 401.83		 80.30   	 208.54		
 64.13   	 371.31		 81.14   	 213.63		
 65.62   	 340.79		 81.99   	 223.80		
 66.98   	 295.01		 82.89   	 223.80		
 68.16   	 259.41		 83.78   	 218.72		
 69.20   	 223.80		 84.66   	 218.72		
 70.09   	 193.29		 85.53   	 213.63		
 70.86   	 172.94		 86.39   	 208.54		
 71.56   	 172.94		 87.22   	 198.37		
 72.25   	 208.54		 88.02   	 203.46		
 73.08   	 223.80		 88.83   	 193.29		
 73.98   	 249.24		 89.60   	 183.11		
 74.97   	 274.67		 90.34   	 167.85		
 76.07   	 295.01		 91.01   	 157.68		
 77.25   	 310.27		 91.64   	 147.51		
 78.49   	 325.53		 92.23   	 137.33		
 79.80   	 330.62		 92.78   	 127.16		
 81.12   	 325.53		 93.29   	 122.07		
 82.42   	 320.45		 93.77   	 106.82		
 83.70   	 300.10		 94.20   	 101.73		
 84.90   	 284.84		 94.61   	  91.56		
 86.04   	 254.32		 94.97   	  81.38		
 87.06   	 233.98		 95.30   	  71.21		
 88.00   	 203.46		 95.58   	  61.04		
 88.81   	 172.94		 95.83   	  40.69		
 89.50   	 147.51		 95.99   	  30.52		
 90.09   	 122.07		 96.11   	   5.09		
 90.58   	 101.73		 96.13(S)	 -15.26		
 90.99   	  76.30		 96.07   	 -40.69		
 91.29   	  55.95		 95.91   	 -71.21		
 91.52   	  40.69		 95.63   	-101.73		
 91.68   	  25.43		 95.22   	-142.42		
 91.78   	  15.26		 94.65   	-178.03		
 91.84(S)	   0.00		 93.94   	-223.80		
 91.84   	 -10.17		 93.04   	-269.58		
 91.80   	 -25.43		 91.96   	-320.45		
 91.70   	 -35.61		 90.68   	-361.14		
 91.56   	 -50.86		 89.24   	-406.92		
 91.35   	 -61.04		 87.61   	-452.69		
 91.11   	 -76.30		 85.80   	-483.21		
 90.80   	 -91.56		 83.87   	-523.90		
 90.44   	-101.73		 81.77   	-564.60		
 90.03   	-116.99		 79.51   	-595.11		
 89.56   	-127.16		 77.13   	-630.72		
 89.05   	-137.33		 74.61   	-671.41		
 88.50   	-142.42		 71.92   	-707.02		
 87.93   	-147.51		 69.09   	-732.45		
 87.34   	-152.59		 66.16   	-757.88		
 86.73   	-147.51		 63.13   	-773.14		
 86.14   	-152.59		 60.04   	-788.40		
 85.53   	-142.42		 56.89   	-798.57		
 84.96   	-142.42		 53.69   	-798.57		
 84.39   	-142.42		 50.50   	-788.40		
 83.82   	-132.25		 47.34   	-788.40		
 83.30   	-137.33		 44.19   	-773.14		
 82.75   	-132.25		 41.10   	-757.88		
 82.22   	-137.33		 38.07   	-737.54		
 81.67   	-132.25		 35.12   	-712.10		
 81.14   	-137.33		 32.27   	-686.67		
 80.59   	-142.42		 29.52   	-656.15		
 80.02   	-142.42		 26.90   	-625.63		
 79.45   	-147.51		 24.39   	-584.94		
 78.86   	-147.51		 22.05   	-554.42		
 78.27   	-147.51		 19.84   	-513.73		
 77.68   	-147.51		 17.78   	-478.13		
 77.09   	-142.42		 15.87   	-442.52		
 76.52   	-142.42		 14.10   	-406.92		
 75.95   	-137.33		 12.47   	-381.48		
 75.40   	-132.25		 10.95   	-345.88		
 74.87   	-127.16		  9.56   	-315.36		
 74.36   	-122.07		  8.30   	-284.84		
 73.88   	-116.99		  7.16   	-254.32		
 73.41   	-116.99		  6.14   	-228.89		
 72.94   	-106.82		  5.23   	-198.37		
 72.51   	-106.82		  4.44   	-172.94		
 72.09   	-101.73		  3.74   	-142.42		
 71.68   	 -96.64		  3.17   	-116.99		
 71.29   	 -96.64		  2.71   	 -96.64		
 70.91   	 -96.64		  2.32   	 -76.30		
 70.52   	 -91.56		  2.01   	 -55.95		
 70.15   	 -91.56		  1.79   	 -40.69		
 69.79   	 -91.56		  1.63   	 -25.43		
 69.42   	 -96.64		  1.53   	 -10.17		
 69.03   	 -96.64		  1.49(D)	   5.09		
 68.65   	 -96.64		  1.51   	  10.17		
 68.26   	-106.82		  1.55   	  25.43		
 67.83   	-101.73		  1.65   	  25.43		
 67.43   	-101.73		  1.75   	  25.43		
 67.02   	-101.73		  1.85   	  25.43		
 66.61   	 -91.56		  1.95   	  30.52		
 66.25   	 -86.47		  2.08   	  25.43		
 65.90   	 -76.30		  2.18   	  25.43		
 65.59   	 -71.21		  2.28   	  30.52		
 65.31   	 -66.12		  2.40   	  25.43		
 65.05   	 -55.95		  2.50   	  25.43		
 64.82   	 -50.86		  2.60   	  25.43		
 64.62   	 -50.86		  2.71   	  20.35		
 64.41   	 -45.78		  2.79   	  20.35		
 64.23   	 -50.86		  2.87   	  20.35		
 64.03   	 -50.86		  2.95   	  15.26		
 63.82   	 -55.95		  3.01   	  15.26		
 63.60   	 -55.95		  3.07   	  15.26		
 63.38   	 -61.04		  3.13   	  20.35		
 63.13   	 -61.04		  3.21   	  15.26		
 62.89   	 -66.12		  3.28   	  25.43		
 62.62   	 -66.12		  3.38   	  20.35		
 62.36   	 -66.12		  3.46   	  25.43		
 62.10   	 -66.12		  3.56   	  20.35		
 61.83   	 -71.21		  3.64   	  25.43		
 61.55   	 -66.12		  3.74   	  15.26		
 61.28   	 -61.04		  3.80   	  20.35		
 61.04   	 -61.04		  3.89   	  15.26		
 60.79   	 -61.04		  3.95   	  15.26		
 60.55   	 -50.86		  4.01   	  10.17		
 60.35   	 -50.86		  4.05   	  15.26		
 60.14   	 -40.69		  4.11   	  10.17		
 59.98   	 -40.69		  4.15   	  10.17		
 59.82   	 -40.69		  4.19   	  10.17		
 59.65   	 -35.61		  4.23   	  10.17		
 59.51   	 -35.61		  4.27   	  15.26		
 59.37   	 -40.69		  4.33   	  10.17		
 59.21   	 -35.61		  4.37   	  15.26		
 59.06   	 -40.69		  4.44   	  15.26		
 58.90   	 -45.78		  4.50   	  15.26		
 58.72   	 -45.78		  4.56   	  15.26		
 58.53   	 -45.78		  4.62   	  15.26		
 58.35   	 -45.78		  4.68   	  15.26		
 58.17   	 -45.78		  4.74   	  15.26		
 57.99   	 -45.78		  4.80   	  15.26		
 57.80   	 -40.69		  4.86   	  20.35		
 57.64   	 -45.78		  4.94   	  15.26		
 57.46   	 -35.61		  5.01   	  15.26		
 57.31   	 -35.61		  5.07   	  15.26		
 57.17   	 -30.52		  5.13   	  10.17		
 57.05   	 -25.43		  5.17   	  10.17		
 56.95   	 -25.43		  5.21   	  10.17		
 56.85   	 -15.26		  5.25   	   5.09		
 56.79   	 -15.26		  5.27   	   5.09		
 56.72   	 -10.17		  5.29   	   5.09		
 56.68   	 -10.17		  5.31   	  10.17		
 56.64   	 -10.17		  5.35   	  10.17		
 56.60   	 -10.17		  5.39   	  10.17		
 56.56   	 -15.26		  5.43   	  15.26		
 56.50   	 -15.26		  5.49   	  20.35		
 56.44   	 -15.26		  5.57   	  15.26		
 56.38   	 -20.35		  5.64   	  15.26		
 56.30   	 -25.43		  5.70   	  15.26		
 56.20   	 -25.43		  5.76   	  15.26		
 56.09   	 -25.43		  5.82   	  10.17		
 55.99   	 -25.43		  5.86   	  15.26		
 55.89   	 -25.43		  5.92   	  10.17		
 55.79   	 -25.43		  5.96   	  15.26		
 55.69   	 -25.43		  6.02   	  15.26		
 55.58   	 -20.35		  6.08   	  15.26		
 55.50   	 -20.35		  6.14   	  20.35		
 55.42   	 -20.35		  6.23   	  15.26		
 55.34   	 -25.43		  6.29   	  20.35		
 55.24   	 -25.43		  6.37   	  20.35		
 55.14   	 -25.43		  6.45   	  15.26		
 55.04   	 -25.43		  6.51   	  25.43		
 54.93   	 -30.52		  6.61   	  20.35		
 54.81   	 -30.52		  6.69   	  30.52		
 54.69   	 -35.61		  6.82   	  45.78		
 54.55   	 -25.43		  7.00   	  50.86		
 54.45   	 -25.43		  7.20   	  55.95		
 54.34   	 -20.35		  7.43   	  61.04		
 54.26   	 -20.35		  7.67   	  55.95		
 54.18   	 -15.26		  7.89   	  61.04		
 54.12   	 -15.26		  8.14   	  55.95		
 54.06   	 -10.17		  8.36   	  55.95		
 54.02   	 -15.26		  8.59(E)	  50.86		
 53.96   	 -10.17		  8.79   	  45.78		
 53.92   	 -20.35		  8.97   	  45.78		
 53.83   	 -15.26		  9.16   	  45.78		
 53.77   	 -15.26		  9.34   	  40.69		
 53.71   	 -20.35		  9.50   	  45.78		
 53.63   	 -25.43		  9.68   	  55.95		
 53.53   	 -20.35		  9.91   	  61.04		
 53.45   	 -20.35		 10.15   	  81.38		
 53.37   	 -25.43		 10.48   	 106.82		
 53.27   	 -20.35		 10.91   	 137.33		
 53.18   	 -20.35		 11.45   	 178.03		
 53.10   	 -20.35		 12.17   	 213.63		
 53.02   	 -20.35		 13.02   	 259.41		
 52.94   	 -15.26		 14.06   	 295.01		
 52.88   	 -15.26		 15.24   	 340.79		
 52.82   	 -20.35		 16.60   	 371.31		
 52.74   	 -15.26		 18.09   	 503.56		
 52.68   	 -10.17		 20.10   	 539.16		
 52.63   	 -15.26		 22.26   	 574.77		
 52.57   	 -20.35		 24.56   	 615.46		
 52.49   	 -15.26		 27.02   	 651.07		
 52.43   	 -15.26		 29.62   	 691.76		
 52.37   	 -15.26		 32.39   	 722.28		
 52.31   	 -20.35		 35.28   	 747.71		
 52.23   	 -20.35		 38.27   	 762.97		
 52.15   	 -20.35		 41.32   	 773.14		
 52.06   	 -20.35		 44.41   	 768.05		
 51.98   	 -25.43		 47.49   	 757.88		
 51.88   	 -20.35		 50.52   	 732.45		
 51.80   	 -25.43		 53.45   	 707.02		
 51.70   	 -25.43		 56.28   	 666.32		
 51.60   	 -20.35		 58.94   	 620.55		
 51.52   	 -25.43		 61.42   	 569.68		
 51.41   	 -25.43		 63.70   	 513.73		
 51.31   	 -20.35		 65.76   	 457.78		
 51.23   	 -20.35		 67.59   	 401.83		
 51.15   	 -20.35		 69.20   	 340.79		
 51.07   	 -15.26		 70.56   	 284.84		
 51.01   	 -15.26		 71.70   	 233.98		
 50.95   	  -5.09		 72.63   	 193.29		
 50.93   	  -5.09		 73.41   	 152.59		
 50.91(D)	  10.17		 74.02   	 111.90		
 50.95   	  20.35		 74.47   	  91.56		
 51.03   	  35.61		 74.83   	  76.30		
 51.17   	  61.04		 75.14   	  71.21		
 51.41   	  86.47		 75.42   	  61.04		
 51.76   	 132.25		 75.67   	  66.12		
 52.29   	 172.94		 75.93   	  71.21		
 52.98   	 223.80		 76.22   	  81.38		
 53.88   	 274.67		 76.54   	  91.56		
 54.97   	 330.62		 76.91   	 106.82		
 56.30   	 371.31		 77.33   	 116.99		
 57.78   	 412.00		 77.80   	 132.25		
 59.43   	 437.43		 78.33   	 147.51		
 61.18   	 442.52		 78.92   	 157.68		
 62.95   	 437.43		 79.55   	 172.94		
 64.70   	 412.00		 80.24   	 183.11		
 66.35   	 381.48		 80.98   	 198.37		
 67.87   	 335.71		 81.77   	 198.37		
 69.22   	 300.10		 82.56   	 208.54		
 70.42   	 254.32		 83.40   	 208.54		
 71.43   	 218.72		 84.23   	 213.63		
 72.31   	 193.29		 85.09   	 203.46		
 73.08   	 183.11		 85.90   	 203.46		
 73.81   	 178.03		 86.71   	 198.37		
 74.53   	 188.20		 87.51   	 188.20		
 75.28   	 254.32		 88.26   	 193.29		
 76.30   	 279.75		 89.03   	 178.03		
 77.42   	 295.01		 89.75   	 172.94		
 78.60   	 320.45		 90.44   	 157.68		
 79.88   	 335.71		 91.07   	 152.59		
 81.22   	 340.79		 91.68   	 147.51		
 82.58   	 345.88		 92.27   	 132.25		
 83.97   	 345.88		 92.80   	 127.16		
 85.35   	 325.53		 93.31   	 111.90		
 86.65   	 315.36		 93.75   	 106.82		
 87.91   	 295.01		 94.18   	  91.56		
 89.09   	 264.50		 94.55   	  81.38		
 90.15   	 239.06		 94.87   	  71.21		
 91.11   	 208.54		 95.16   	  55.95		
 91.94   	 178.03		 95.38   	  45.78		
 92.65   	 142.42		 95.56   	  25.43		
 93.22   	 122.07		 95.67   	  10.17		
 93.71   	  96.64		 95.71(S)	 -10.17		
 94.10   	  71.21		 95.67   	 -30.52		
 94.38   	  61.04		 95.54   	 -61.04		
 94.63   	  40.69		 95.30   	 -86.47		
 94.79   	  30.52		 94.95   	-122.07		
 94.91   	  20.35		 94.47   	-162.77		
 94.99   	  10.17		 93.81   	-198.37		
 95.04(S)	  -5.09		 93.02   	-249.24		
 95.01   	 -15.26		 92.02   	-289.93		
 94.95   	 -25.43		 90.86   	-340.79		
 94.85   	 -40.69		 89.50   	-381.48		
 94.69   	 -50.86		 87.98   	-437.43		
 94.49   	 -66.12		 86.23   	-473.04		
 94.22   	 -76.30		 84.33   	-518.82		
 93.92   	 -86.47		 82.26   	-559.51		
 93.57   	-101.73		 80.02   	-595.11		
 93.16   	-111.90		 77.64   	-635.81		
 92.72   	-122.07		 75.10   	-676.50		
 92.23   	-127.16		 72.39   	-712.10		
 91.72   	-132.25		 69.54   	-742.62		
 91.19   	-142.42		 66.57   	-768.05		
 90.62   	-142.42		 63.50   	-788.40		
 90.05   	-142.42		 60.35   	-798.57		
 89.48   	-147.51		 57.15   	-803.66		
 88.89   	-152.59		 53.94   	-803.66		
 88.28   	-152.59		 50.72   	-793.49		
 87.67   	-152.59		 47.55   	-783.31		
 87.06   	-152.59		 44.41   	-768.05		
 86.45   	-157.68		 41.34   	-752.79		
 85.82   	-162.77		 38.33   	-727.36		
 85.17   	-162.77		 35.42   	-707.02		
 84.52   	-167.85		 32.59   	-671.41		
 83.85   	-172.94		 29.91   	-645.98		
 83.15   	-172.94		 27.32   	-610.37		
 82.46   	-178.03		 24.88   	-569.68		
 81.75   	-178.03		 22.60   	-539.16		
 81.04   	-178.03		 20.45   	-493.39		
 80.33   	-172.94		 18.47   	-462.87		
 79.63   	-167.85		 16.62   	-427.26		
 78.96   	-162.77		 14.91   	-391.66		
 78.31   	-152.59		 13.35   	-361.14		
 77.70   	-137.33		 11.90   	-325.53		
 77.15   	-132.25		 10.60   	-295.01		
 76.62   	-116.99		  9.42   	-264.50		
 76.15   	-106.82		  8.36   	-239.06		
 75.73   	-101.73		  7.41   	-208.54		
 75.32   	 -91.56		  6.57   	-183.11		
 74.95   	 -86.47		  5.84   	-167.85		
 74.61   	 -91.56		  5.17   	-142.42		
 74.24   	 -86.47		  4.60   	-127.16		
 73.90   	 -86.47		  4.09   	-106.82		
 73.55   	 -96.64		  3.66   	 -91.56		
 73.16   	 -96.64		  3.30   	 -76.30		
 72.78   	-106.82		  2.99   	 -55.95		
 72.35   	-106.82		  2.77   	 -40.69		
 71.92   	-111.90		  2.60   	 -20.35		
 71.47   	-116.99		  2.52   	 -10.17		
 71.01   	-116.99		  2.48(D)	   0.00		
 70.54   	-116.99		  2.48   	  10.17		
 70.07   	-116.99		  2.52   	  20.35		
 69.60   	-116.99		  2.60   	  20.35		
 69.14   	-111.90		  2.69   	  30.52		
 68.69   	-106.82		  2.81   	  25.43		
 68.26   	-106.82		  2.91   	  30.52		
 67.83   	-101.73		  3.03   	  30.52		
 67.43   	 -96.64		  3.15   	  30.52		
 67.04   	 -91.56		  3.28   	  30.52		
 66.67   	 -86.47		  3.40   	  30.52		
 66.33   	 -86.47		  3.52   	  25.43		
 65.98   	 -76.30		  3.62   	  25.43		
 65.68   	 -76.30		  3.72   	  25.43		
 65.37   	 -71.21		  3.83   	  20.35		
 65.09   	 -71.21		  3.91   	  20.35		
 64.80   	 -66.12		  3.99   	  10.17		
 64.54   	 -66.12		  4.03   	  10.17		
 64.27   	 -61.04		  4.07   	   5.09		
 64.03   	 -66.12		  4.09   	   0.00		
 63.76   	 -66.12		  4.09   	   5.09		
 63.50   	 -66.12		  4.11   	  -5.09		
 63.23   	 -61.04		  4.09   	   0.00		
 62.99   	 -66.12		  4.09   	   0.00		
 62.73   	 -61.04		  4.09   	   0.00		
 62.48   	 -61.04		  4.09   	   0.00		
 62.24   	 -66.12		  4.09   	   0.00		
 61.97   	 -61.04		  4.09   	   0.00		
 61.73   	 -61.04		  4.09   	  -5.09		
 61.49   	 -66.12		  4.07   	   0.00		
 61.22   	 -61.04		  4.07   	  -5.09		
 60.98   	 -61.04		  4.05   	   0.00		
 60.73   	 -61.04		  4.05   	  -5.09		
 60.49   	 -55.95		  4.03   	   5.09		
 60.26   	 -50.86		  4.05   	   0.00		
 60.06   	 -50.86		  4.05   	   5.09		
 59.86   	 -50.86		  4.07   	  10.17		
 59.65   	 -40.69		  4.11   	   5.09		
 59.49   	 -40.69		  4.13   	  10.17		
 59.33   	 -35.61		  4.17   	   5.09		
 59.19   	 -35.61		  4.19   	   5.09		
 59.04   	 -30.52		  4.21   	   5.09		
 58.92   	 -25.43		  4.23   	  10.17		
 58.82   	 -25.43		  4.27   	   5.09		
 58.72   	 -25.43		  4.29   	  10.17		
 58.62   	 -20.35		  4.33   	   5.09		
 58.53   	 -15.26		  4.35   	  15.26		
 58.47   	 -15.26		  4.42   	  10.17		
 58.41   	 -15.26		  4.46   	  10.17		
 58.35   	 -10.17		  4.50   	   5.09		
 58.31   	 -10.17		  4.52   	  10.17		
 58.27   	   0.00		  4.56   	   5.09		
 58.27   	   0.00		  4.58   	   0.00		
 58.27   	  10.17		  4.58   	   0.00		
 58.31   	  10.17		  4.58   	   0.00		
 58.35   	  15.26		  4.58   	   0.00		
 58.41   	  10.17		  4.58   	  -5.09		
 58.45   	  10.17		  4.56   	   0.00		
 58.49   	  -5.09		  4.56   	  -5.09		
 58.47   	 -15.26		  4.54   	  -5.09		
 58.41   	 -25.43		  4.52   	  -5.09		
 58.31   	 -35.61		  4.50   	   0.00		
 58.17   	 -50.86		  4.50   	   5.09		
 57.97   	 -61.04		  4.52   	   5.09		
 57.72   	 -61.04		  4.54   	  10.17		
 57.48   	 -66.12		  4.58   	  10.17		
 57.21   	 -66.12		  4.62   	  10.17		
 56.95   	 -61.04		  4.66   	  15.26		
 56.70   	 -50.86		  4.72   	  15.26		
 56.50   	 -40.69		  4.78   	  10.17		
 56.34   	 -35.61		  4.82   	  20.35		
 56.20   	 -20.35		  4.90   	  15.26		
 56.11   	 -15.26		  4.96   	  15.26		
 56.05   	  -5.09		  5.03   	  25.43		
 56.03   	  -5.09		  5.13   	  20.35		
 56.01   	  -5.09		  5.21   	  20.35		
 55.99   	  -5.09		  5.29   	  25.43		
 55.97   	  -5.09		  5.39   	  25.43		
 55.95   	 -10.17		  5.49   	  30.52		
 55.91   	 -15.26		  5.62   	  25.43		
 55.85   	 -20.35		  5.72   	  30.52		
 55.77   	 -30.52		  5.84   	  40.69		
 55.65   	 -25.43		  6.00   	  40.69		
 55.54   	 -30.52		  6.16   	  40.69		
 55.42   	 -30.52		  6.33   	  50.86		
 55.30   	 -25.43		  6.53   	  45.78		
 55.20   	 -30.52		  6.71   	  50.86		
 55.08   	 -25.43		  6.92   	  50.86		
 54.97   	 -25.43		  7.12   	  55.95		
 54.87   	 -25.43		  7.34(E)	  50.86		
 54.77   	 -25.43		  7.55   	  50.86		
 54.67   	 -25.43		  7.75   	  50.86		
 54.57   	 -25.43		  7.96   	  50.86		
 54.47   	 -25.43		  8.16   	  55.95		
 54.36   	 -30.52		  8.38   	  55.95		
 54.24   	 -25.43		  8.61   	  61.04		
 54.14   	 -35.61		  8.85   	  71.21		
 54.00   	 -30.52		  9.14   	  81.38		
 53.88   	 -35.61		  9.46   	  96.64		
 53.73   	 -35.61		  9.85   	 127.16		
 53.59   	 -40.69		 10.36   	 162.77		
 53.43   	 -40.69		 11.01   	 203.46		
 53.27   	 -40.69		 11.82   	 249.24		
 53.10   	 -40.69		 12.82   	 289.93		
 52.94   	 -40.69		 13.98   	 335.71		
 52.78   	 -35.61		 15.32   	 371.31		
 52.63   	 -35.61		 16.81   	 488.30		
 52.49   	 -35.61		 18.76   	 513.73		
 52.35   	 -30.52		 20.81   	 544.25		
 52.23   	 -25.43		 22.99   	 574.77		
 52.13   	 -20.35		 25.29   	 605.29		
 52.04   	 -15.26		 27.71   	 640.89		
 51.98   	 -15.26		 30.27   	 676.50		
 51.92   	 -10.17		 32.98   	 701.93		
 51.88   	 -10.17		 35.79   	 727.36		
 51.84   	  -5.09		 38.70   	 742.62		
 51.82   	   0.00		 41.67   	 742.62		
 51.82   	  -5.09		 44.64   	 732.45		
 51.80   	   0.00		 47.57   	 722.28		
 51.80   	  -5.09		 50.46   	 691.76		
 51.78   	   0.00		 53.22   	 661.24		
 51.78   	  -5.09		 55.87   	 620.55		
 51.76   	  -5.09		 58.35   	 574.77		
 51.74   	 -10.17		 60.65   	 523.90		
 51.70   	 -10.17		 62.75   	 467.95		
 51.66   	 -10.17		 64.62   	 417.09		
 51.62   	 -15.26		 66.29   	 366.22		
 51.56   	 -15.26		 67.75   	 310.27		
 51.50   	 -10.17		 68.99   	 264.50		
 51.45   	 -15.26		 70.05   	 213.63		
 51.39   	 -15.26		 70.91   	 183.11		
 51.33   	 -10.17		 71.64   	 132.25		
