WITTCASE NUMBER: HB002733
SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 46.67   	 -50.86		  5.76   	-101.73		
 46.47   	 -45.78		  5.35   	 -91.56		
 46.29   	 -50.86		  4.98   	 -71.21		
 46.08   	 -40.69		  4.70   	 -66.12		
 45.92   	 -45.78		  4.44   	 -55.95		
 45.74   	 -35.61		  4.21   	 -45.78		
 45.59   	 -40.69		  4.03   	 -40.69		
 45.43   	 -40.69		  3.87   	 -30.52		
 45.27   	 -40.69		  3.74   	 -20.35		
 45.11   	 -40.69		  3.66   	 -15.26		
 44.94   	 -35.61		  3.60   	 -15.26		
 44.80   	 -35.61		  3.54   	  -5.09		
 44.66   	 -35.61		  3.52(D)	   0.00		
 44.52   	 -30.52		  3.52   	   5.09		
 44.39   	 -35.61		  3.54   	  15.26		
 44.25   	 -30.52		  3.60   	  15.26		
 44.13   	 -30.52		  3.66   	  20.35		
 44.01   	 -30.52		  3.74   	  25.43		
 43.89   	 -30.52		  3.85   	  30.52		
 43.76   	 -30.52		  3.97   	  25.43		
 43.64   	 -30.52		  4.07   	  30.52		
 43.52   	 -30.52		  4.19   	  25.43		
 43.40   	 -30.52		  4.29   	  25.43		
 43.28   	 -35.61		  4.39   	  25.43		
 43.13   	 -30.52		  4.50   	  20.35		
 43.01   	 -35.61		  4.58   	  15.26		
 42.87   	 -30.52		  4.64   	  10.17		
 42.75   	 -35.61		  4.68   	  10.17		
 42.60   	 -35.61		  4.72   	  10.17		
 42.46   	 -35.61		  4.76   	  10.17		
 42.32   	 -35.61		  4.80   	  10.17		
 42.18   	 -35.61		  4.84   	  10.17		
 42.03   	 -40.69		  4.88   	  10.17		
 41.87   	 -35.61		  4.92   	  15.26		
 41.73   	 -35.61		  4.98   	  15.26		
 41.59   	 -40.69		  5.05   	  15.26		
 41.42   	 -40.69		  5.11   	  20.35		
 41.26   	 -35.61		  5.19   	  20.35		
 41.12   	 -40.69		  5.27   	  30.52		
 40.96   	 -35.61		  5.39   	  30.52		
 40.81   	 -40.69		  5.51   	  40.69		
 40.65   	 -35.61		  5.68   	  50.86		
 40.51   	 -40.69		  5.88   	  55.95		
 40.35   	 -35.61		  6.10   	  71.21		
 40.20   	 -35.61		  6.39   	  81.38		
 40.06   	 -35.61		  6.71   	  96.64		
 39.92   	 -35.61		  7.10   	 106.82		
 39.78   	 -35.61		  7.53   	 122.07		
 39.63   	 -30.52		  8.02   	 127.16		
 39.51   	 -35.61		  8.52   	 142.42		
 39.37   	 -30.52		  9.09   	 152.59		
 39.25   	 -35.61		  9.70   	 167.85		
 39.10   	 -30.52		 10.38   	 183.11		
 38.98   	 -35.61		 11.11   	 208.54		
 38.84   	 -35.61		 11.94   	 233.98		
 38.70   	 -30.52		 12.88   	 259.41		
 38.58   	 -35.61		 13.92   	 289.93		
 38.43   	 -30.52		 15.08   	 310.27		
 38.31   	 -35.61		 16.32   	 325.53		
 38.17   	 -30.52		 17.62   	 345.88		
 38.05   	 -30.52		 19.00   	 345.88		
 37.92   	 -25.43		 20.39   	 350.97		
 37.82   	 -25.43		 21.79   	 350.97		
 37.72   	 -20.35		 23.19   	 340.79		
 37.64   	 -10.17		 24.56   	 335.71		
 37.60(D)	   0.00		 25.90   	 325.53		
 37.60   	  10.17		 27.20   	 315.36		
 37.64   	  30.52		 28.46   	 310.27		
 37.76   	  50.86		 29.70   	 300.10		
 37.97   	  71.21		 30.91   	 300.10		
 38.25   	 101.73		 32.11   	 289.93		
 38.66   	 127.16		 33.27   	 289.93		
 39.17   	 162.77		 34.43   	 284.84		
 39.82   	 188.20		 35.56   	 279.75		
 40.57   	 218.72		 36.68   	 274.67		
 41.44   	 249.24		 37.78   	 264.50		
 42.44   	 279.75		 38.84   	 259.41		
 43.56   	 300.10		 39.88   	 254.32		
 44.76   	 330.62		 40.90   	 239.06		
 46.08   	 350.97		 41.85   	 233.98		
 47.49   	 366.22		 42.79   	 223.80		
 48.95   	 376.40		 43.68   	 213.63		
 50.46   	 386.57		 44.54   	 208.54		
 52.00   	 391.66		 45.37   	 198.37		
 53.57   	 391.66		 46.16   	 188.20		
 55.14   	 381.48		 46.92   	 178.03		
 56.66   	 376.40		 47.63   	 172.94		
 58.17   	 366.22		 48.32   	 162.77		
 59.63   	 345.88		 48.97   	 152.59		
 61.02   	 330.62		 49.58   	 137.33		
 62.34   	 305.19		 50.13   	 132.25		
 63.56   	 284.84		 50.66   	 116.99		
 64.70   	 254.32		 51.13   	 101.73		
 65.72   	 223.80		 51.54   	  91.56		
 66.61   	 198.37		 51.90   	  76.30		
 67.41   	 162.77		 52.21   	  61.04		
 68.06   	 127.16		 52.45   	  40.69		
 68.57   	  96.64		 52.61   	  20.35		
 68.95   	  61.04		 52.70(S)	  -5.09		
 69.20   	  30.52		 52.68   	 -25.43		
 69.32(S)	  -5.09		 52.57   	 -55.95		
 69.30   	 -30.52		 52.35   	 -86.47		
 69.18   	 -66.12		 52.00   	-122.07		
 68.91   	 -86.47		 51.52   	-157.68		
 68.57   	-116.99		 50.88   	-193.29		
 68.10   	-132.25		 50.11   	-228.89		
 67.57   	-157.68		 49.20   	-264.50		
 66.94   	-167.85		 48.14   	-295.01		
 66.27   	-188.20		 46.96   	-320.45		
 65.51   	-193.29		 45.68   	-345.88		
 64.74   	-208.54		 44.29   	-366.22		
 63.91   	-218.72		 42.83   	-386.57		
 63.03   	-223.80		 41.28   	-396.74		
 62.14   	-228.89		 39.69   	-412.00		
 61.22   	-233.98		 38.05   	-422.18		
 60.28   	-233.98		 36.36   	-427.26		
 59.35   	-233.98		 34.65   	-432.35		
 58.41   	-228.89		 32.92   	-437.43		
 57.50   	-228.89		 31.17   	-437.43		
 56.58   	-223.80		 29.42   	-442.52		
 55.69   	-208.54		 27.65   	-432.35		
 54.85   	-208.54		 25.92   	-432.35		
 54.02   	-188.20		 24.19   	-422.18		
 53.27   	-183.11		 22.50   	-412.00		
 52.53   	-172.94		 20.85   	-396.74		
 51.84   	-157.68		 19.27   	-381.48		
 51.21   	-142.42		 17.74   	-361.14		
 50.64   	-137.33		 16.30   	-345.88		
 50.09   	-122.07		 14.91   	-320.45		
 49.60   	-116.99		 13.63   	-300.10		
 49.14   	-106.82		 12.43   	-274.67		
 48.71   	 -91.56		 11.33   	-254.32		
 48.34   	 -91.56		 10.32   	-228.89		
 47.98   	 -81.38		  9.40   	-208.54		
 47.65   	 -76.30		  8.57   	-183.11		
 47.34   	 -71.21		  7.83   	-167.85		
 47.06   	 -66.12		  7.16   	-142.42		
 46.80   	 -61.04		  6.59   	-127.16		
 46.55   	 -61.04		  6.08   	-111.90		
 46.31   	 -55.95		  5.64   	 -96.64		
 46.08   	 -50.86		  5.25   	 -86.47		
 45.88   	 -45.78		  4.90   	 -71.21		
 45.70   	 -45.78		  4.62   	 -61.04		
 45.51   	 -45.78		  4.37   	 -55.95		
 45.33   	 -40.69		  4.15   	 -45.78		
 45.17   	 -40.69		  3.97   	 -35.61		
 45.00   	 -35.61		  3.83   	 -30.52		
 44.86   	 -35.61		  3.70   	 -25.43		
 44.72   	 -35.61		  3.60   	 -20.35		
 44.58   	 -35.61		  3.52   	 -10.17		
 44.44   	 -30.52		  3.48   	 -10.17		
 44.31   	 -30.52		  3.44(D)	   0.00		
 44.19   	 -30.52		  3.44   	  10.17		
 44.07   	 -30.52		  3.48   	  10.17		
 43.95   	 -30.52		  3.52   	  15.26		
 43.82   	 -30.52		  3.58   	  25.43		
 43.70   	 -25.43		  3.68   	  25.43		
 43.60   	 -30.52		  3.78   	  30.52		
 43.48   	 -30.52		  3.91   	  30.52		
 43.36   	 -30.52		  4.03   	  30.52		
 43.23   	 -25.43		  4.15   	  25.43		
 43.13   	 -30.52		  4.25   	  30.52		
 43.01   	 -30.52		  4.37   	  20.35		
 42.89   	 -30.52		  4.46   	  20.35		
 42.77   	 -30.52		  4.54   	  20.35		
 42.64   	 -30.52		  4.62   	  15.26		
 42.52   	 -30.52		  4.68   	  10.17		
 42.40   	 -30.52		  4.72   	  10.17		
 42.28   	 -40.69		  4.76   	  10.17		
 42.12   	 -35.61		  4.80   	  10.17		
 41.97   	 -35.61		  4.84   	  10.17		
 41.83   	 -40.69		  4.88   	  15.26		
 41.67   	 -35.61		  4.94   	  15.26		
 41.53   	 -40.69		  5.01(E)	  20.35		
 41.36   	 -40.69		  5.09   	  15.26		
 41.20   	 -35.61		  5.15   	  25.43		
 41.06   	 -40.69		  5.25   	  30.52		
 40.90   	 -40.69		  5.37   	  30.52		
 40.73   	 -40.69		  5.49   	  45.78		
 40.57   	 -35.61		  5.68   	  45.78		
 40.43   	 -40.69		  5.86   	  61.04		
 40.26   	 -35.61		  6.10   	  71.21		
 40.12   	 -40.69		  6.39   	  81.38		
 39.96   	 -35.61		  6.71   	  91.56		
 39.82   	 -35.61		  7.08   	 106.82		
 39.67   	 -35.61		  7.51   	 116.99		
 39.53   	 -30.52		  7.98   	 132.25		
 39.41   	 -35.61		  8.50   	 137.33		
 39.27   	 -35.61		  9.05   	 157.68		
 39.12   	 -30.52		  9.68   	 167.85		
 39.00   	 -30.52		 10.36   	 193.29		
 38.88   	 -35.61		 11.13   	 213.63		
 38.74   	 -30.52		 11.98   	 239.06		
 38.62   	 -35.61		 12.94   	 269.58		
 38.47   	 -30.52		 14.02   	 295.01		
 38.35   	 -30.52		 15.20   	 320.45		
 38.23   	 -30.52		 16.48   	 335.71		
 38.11   	 -30.52		 17.82   	 345.88		
 37.99   	 -30.52		 19.21   	 356.05		
 37.86   	 -25.43		 20.63   	 350.97		
 37.76   	 -25.43		 22.03   	 350.97		
 37.66   	 -15.26		 23.44   	 345.88		
 37.60   	 -10.17		 24.82   	 335.71		
 37.56(D)	   5.09		 26.16   	 325.53		
 37.58   	  15.26		 27.47   	 315.36		
 37.64   	  40.69		 28.73   	 310.27		
 37.80   	  55.95		 29.97   	 305.19		
 38.03   	  86.47		 31.19   	 300.10		
 38.37   	 111.90		 32.39   	 295.01		
 38.82   	 147.51		 33.57   	 289.93		
 39.41   	 172.94		 34.73   	 284.84		
 40.10   	 203.46		 35.87   	 279.75		
 40.92   	 239.06		 36.99   	 274.67		
 41.87   	 269.58		 38.09   	 269.58		
 42.95   	 295.01		 39.17   	 254.32		
 44.13   	 320.45		 40.18   	 249.24		
 45.41   	 345.88		 41.18   	 244.15		
 46.80   	 366.22		 42.16   	 228.89		
 48.26   	 381.48		 43.07   	 218.72		
 49.79   	 396.74		 43.95   	 213.63		
 51.37   	 396.74		 44.80   	 203.46		
 52.96   	 401.83		 45.62   	 193.29		
 54.57   	 401.83		 46.39   	 183.11		
 56.17   	 391.66		 47.12   	 178.03		
 57.74   	 386.57		 47.83   	 167.85		
 59.29   	 371.31		 48.50   	 157.68		
 60.77   	 350.97		 49.14   	 152.59		
 62.18   	 330.62		 49.75   	 137.33		
 63.50   	 305.19		 50.29   	 132.25		
 64.72   	 284.84		 50.82   	 116.99		
 65.86   	 254.32		 51.29   	 106.82		
 66.88   	 223.80		 51.72   	  96.64		
 67.77   	 193.29		 52.11   	  81.38		
 68.55   	 157.68		 52.43   	  66.12		
 69.18   	 122.07		 52.70   	  50.86		
 69.66   	  91.56		 52.90   	  25.43		
 70.03   	  50.86		 53.00   	  10.17		
 70.23(S)	 -10.17		 53.04(S)	 -50.86		
 70.19   	 -40.69		 52.84   	 -81.38		
 70.03   	 -71.21		 52.51   	-111.90		
 69.75   	 -96.64		 52.06   	-147.51		
 69.36   	-122.07		 51.47   	-188.20		
 68.87   	-137.33		 50.72   	-218.72		
 68.32   	-162.77		 49.85   	-259.41		
 67.67   	-172.94		 48.81   	-289.93		
 66.98   	-193.29		 47.65   	-315.36		
 66.21   	-198.37		 46.39   	-350.97		
 65.41   	-208.54		 44.98   	-366.22		
 64.58   	-213.63		 43.52   	-391.66		
 63.72   	-223.80		 41.95   	-406.92		
 62.83   	-228.89		 40.33   	-422.18		
 61.91   	-233.98		 38.64   	-432.35		
 60.98   	-228.89		 36.91   	-437.43		
 60.06   	-233.98		 35.16   	-447.61		
 59.12   	-233.98		 33.37   	-447.61		
 58.19   	-228.89		 31.58   	-452.69		
 57.27   	-218.72		 29.77   	-452.69		
 56.40   	-218.72		 27.96   	-447.61		
 55.52   	-203.46		 26.16   	-437.43		
 54.71   	-198.37		 24.41   	-432.35		
 53.92   	-183.11		 22.69   	-417.09		
 53.18   	-172.94		 21.02   	-406.92		
 52.49   	-162.77		 19.39   	-386.57		
 51.84   	-152.59		 17.84   	-366.22		
 51.23   	-142.42		 16.38   	-350.97		
 50.66   	-127.16		 14.97   	-325.53		
 50.15   	-116.99		 13.67   	-300.10		
 49.68   	-106.82		 12.47   	-279.75		
 49.26   	 -96.64		 11.35   	-254.32		
 48.87   	 -91.56		 10.34   	-233.98		
 48.50   	 -81.38		  9.40   	-208.54		
 48.18   	 -76.30		  8.57   	-188.20		
 47.87   	 -71.21		  7.81   	-162.77		
 47.59   	 -66.12		  7.16   	-147.51		
 47.32   	 -61.04		  6.57   	-132.25		
 47.08   	 -55.95		  6.04   	-111.90		
 46.86   	 -50.86		  5.60   	 -96.64		
 46.65   	 -50.86		  5.21   	 -86.47		
 46.45   	 -45.78		  4.86   	 -71.21		
 46.27   	 -45.78		  4.58   	 -66.12		
 46.08   	 -45.78		  4.31   	 -50.86		
 45.90   	 -40.69		  4.11   	 -45.78		
 45.74   	 -40.69		  3.93   	 -35.61		
 45.57   	 -35.61		  3.78   	 -30.52		
 45.43   	 -35.61		  3.66   	 -25.43		
 45.29   	 -35.61		  3.56   	 -15.26		
 45.15   	 -35.61		  3.50   	 -10.17		
 45.00   	 -35.61		  3.46   	  -5.09		
 44.86   	 -30.52		  3.44(D)	   0.00		
 44.74   	 -35.61		  3.44   	   5.09		
 44.60   	 -30.52		  3.46   	  15.26		
 44.48   	 -30.52		  3.52   	  15.26		
 44.35   	 -30.52		  3.58   	  20.35		
 44.23   	 -30.52		  3.66   	  20.35		
 44.11   	 -35.61		  3.74   	  25.43		
 43.97   	 -30.52		  3.85   	  30.52		
 43.85   	 -30.52		  3.97   	  25.43		
 43.72   	 -30.52		  4.07   	  25.43		
 43.60   	 -30.52		  4.17   	  20.35		
 43.48   	 -30.52		  4.25   	  25.43		
 43.36   	 -30.52		  4.35   	  15.26		
 43.23   	 -35.61		  4.42   	  20.35		
 43.09   	 -35.61		  4.50   	  15.26		
 42.95   	 -35.61		  4.56   	  10.17		
 42.81   	 -35.61		  4.60   	  15.26		
 42.67   	 -40.69		  4.66   	  15.26		
 42.50   	 -40.69		  4.72(E)	  10.17		
 42.34   	 -40.69		  4.76   	  15.26		
 42.18   	 -45.78		  4.82   	  15.26		
 41.99   	 -40.69		  4.88   	  15.26		
 41.83   	 -40.69		  4.94   	  15.26		
 41.67   	 -40.69		  5.01   	  15.26		
 41.51   	 -40.69		  5.07   	  20.35		
 41.34   	 -40.69		  5.15   	  25.43		
 41.18   	 -40.69		  5.25   	  30.52		
 41.02   	 -40.69		  5.37   	  40.69		
 40.85   	 -35.61		  5.53   	  50.86		
 40.71   	 -40.69		  5.74   	  55.95		
 40.55   	 -35.61		  5.96   	  71.21		
 40.41   	 -35.61		  6.25   	  86.47		
 40.26   	 -35.61		  6.59   	  96.64		
 40.12   	 -35.61		  6.98   	 106.82		
 39.98   	 -35.61		  7.41   	 122.07		
 39.84   	 -35.61		  7.89   	 127.16		
 39.69   	 -30.52		  8.40   	 142.42		
 39.57   	 -35.61		  8.97   	 152.59		
 39.43   	 -30.52		  9.58   	 172.94		
 39.31   	 -35.61		 10.27   	 188.20		
 39.17   	 -35.61		 11.03   	 208.54		
 39.02   	 -30.52		 11.86   	 239.06		
 38.90   	 -35.61		 12.82   	 264.50		
 38.76   	 -35.61		 13.88   	 289.93		
 38.62   	 -30.52		 15.04   	 310.27		
 38.49   	 -35.61		 16.28   	 335.71		
 38.35   	 -30.52		 17.62   	 345.88		
 38.23   	 -30.52		 19.00   	 350.97		
 38.11   	 -25.43		 20.41   	 356.05		
 38.01   	 -20.35		 21.83   	 356.05		
 37.92   	 -15.26		 23.26   	 345.88		
 37.86   	  -5.09		 24.64   	 340.79		
 37.84(D)	   5.09		 26.00   	 330.62		
 37.86   	  25.43		 27.32   	 320.45		
 37.97   	  40.69		 28.61   	 320.45		
 38.13   	  66.12		 29.89   	 305.19		
 38.39   	  91.56		 31.11   	 305.19		
 38.76   	 122.07		 32.33   	 300.10		
 39.25   	 152.59		 33.53   	 295.01		
 39.86   	 183.11		 34.71   	 289.93		
 40.59   	 213.63		 35.87   	 279.75		
 41.44   	 249.24		 36.99   	 279.75		
 42.44   	 274.67		 38.11   	 264.50		
 43.54   	 310.27		 39.17   	 259.41		
 44.78   	 335.71		 40.20   	 254.32		
 46.12   	 356.05		 41.22   	 239.06		
 47.55   	 381.48		 42.18   	 233.98		
 49.07   	 396.74		 43.11   	 228.89		
 50.66   	 406.92		 44.03   	 213.63		
 52.29   	 417.09		 44.88   	 213.63		
 53.96   	 417.09		 45.74   	 198.37		
 55.63   	 417.09		 46.53   	 198.37		
 57.29   	 406.92		 47.32   	 183.11		
 58.92   	 401.83		 48.06   	 178.03		
 60.53   	 386.57		 48.77   	 172.94		
 62.08   	 366.22		 49.46   	 157.68		
 63.54   	 345.88		 50.09   	 152.59		
 64.92   	 325.53		 50.70   	 137.33		
 66.23   	 295.01		 51.25   	 122.07		
 67.41   	 264.50		 51.74   	 111.90		
 68.46   	 228.89		 52.19   	  96.64		
 69.38   	 198.37		 52.57   	  86.47		
 70.17   	 157.68		 52.92   	  66.12		
 70.80   	 127.16		 53.18   	  50.86		
 71.31   	  81.38		 53.39   	  35.61		
 71.64   	  50.86		 53.53   	  10.17		
 71.84   	  10.17		 53.57(S)	 -10.17		
 71.88(S)	 -20.35		 53.53   	 -35.61		
 71.80   	 -55.95		 53.39   	 -66.12		
 71.58   	 -81.38		 53.12   	-101.73		
 71.25   	-111.90		 52.72   	-132.25		
 70.80   	-132.25		 52.19   	-167.85		
 70.27   	-152.59		 51.52   	-203.46		
 69.66   	-172.94		 50.70   	-239.06		
 68.97   	-183.11		 49.75   	-269.58		
 68.24   	-193.29		 48.67   	-305.19		
 67.47   	-203.46		 47.45   	-335.71		
 66.65   	-208.54		 46.10   	-361.14		
 65.82   	-218.72		 44.66   	-381.48		
 64.94   	-218.72		 43.13   	-401.83		
 64.07   	-228.89		 41.53   	-422.18		
 63.15   	-223.80		 39.84   	-432.35		
 62.26   	-228.89		 38.11   	-447.61		
 61.34   	-228.89		 36.32   	-452.69		
 60.43   	-228.89		 34.51   	-457.78		
 59.51   	-223.80		 32.68   	-457.78		
 58.62   	-218.72		 30.84   	-457.78		
 57.74   	-213.63		 29.01   	-442.52		
 56.89   	-208.54		 27.24   	-437.43		
 56.05   	-193.29		 25.49   	-417.09		
 55.28   	-188.20		 23.82   	-401.83		
 54.53   	-178.03		 22.22   	-381.48		
 53.81   	-162.77		 20.69   	-361.14		
 53.16   	-152.59		 19.25   	-345.88		
 52.55   	-142.42		 17.86   	-325.53		
 51.98   	-132.25		 16.56   	-300.10		
 51.45   	-122.07		 15.36   	-284.84		
 50.97   	-106.82		 14.22   	-264.50		
 50.54   	-101.73		 13.16   	-244.15		
 50.13   	 -91.56		 12.19   	-228.89		
 49.77   	 -81.38		 11.27   	-203.46		
 49.44   	 -76.30		 10.46   	-188.20		
 49.14   	 -71.21		  9.70   	-167.85		
 48.85   	 -61.04		  9.03   	-147.51		
 48.61   	 -61.04		  8.44   	-132.25		
 48.36   	 -50.86		  7.91   	-111.90		
 48.16   	 -50.86		  7.47   	 -96.64		
 47.96   	 -45.78		  7.08   	 -81.38		
 47.77   	 -45.78		  6.75   	 -66.12		
 47.59   	 -40.69		  6.49   	 -55.95		
 47.43   	 -40.69		  6.27   	 -45.78		
 47.26   	 -40.69		  6.08   	 -40.69		
 47.10   	 -40.69		  5.92   	 -30.52		
 46.94   	 -35.61		  5.80   	 -25.43		
 46.80   	 -35.61		  5.70   	 -15.26		
 46.65   	 -35.61		  5.64   	 -10.17		
 46.51   	 -35.61		  5.60   	 -10.17		
 46.37   	 -35.61		  5.55(D)	   0.00		
 46.23   	 -35.61		  5.55   	   0.00		
 46.08   	 -35.61		  5.55   	   5.09		
 45.94   	 -35.61		  5.57   	  10.17		
 45.80   	 -30.52		  5.62   	  15.26		
 45.68   	 -35.61		  5.68   	  15.26		
 45.53   	 -35.61		  5.74   	  20.35		
 45.39   	 -30.52		  5.82   	  20.35		
 45.27   	 -35.61		  5.90   	  25.43		
 45.13   	 -35.61		  6.00   	  20.35		
 44.98   	 -30.52		  6.08   	  20.35		
 44.86   	 -35.61		  6.16   	  25.43		
 44.72   	 -35.61		  6.27   	  20.35		
 44.58   	 -35.61		  6.35   	  15.26		
 44.44   	 -35.61		  6.41   	  20.35		
 44.29   	 -35.61		  6.49   	  15.26		
 44.15   	 -35.61		  6.55   	  15.26		
 44.01   	 -40.69		  6.61   	  15.26		
 43.85   	 -40.69		  6.67(E)	  15.26		
 43.68   	 -45.78		  6.73   	  15.26		
 43.50   	 -40.69		  6.80   	  15.26		
 43.34   	 -40.69		  6.86   	  15.26		
 43.17   	 -45.78		  6.92   	  15.26		
 42.99   	 -40.69		  6.98   	  15.26		
 42.83   	 -40.69		  7.04   	  20.35		
 42.67   	 -40.69		  7.12   	  20.35		
 42.50   	 -40.69		  7.20   	  25.43		
 42.34   	 -40.69		  7.30   	  30.52		
 42.18   	 -40.69		  7.43   	  40.69		
 42.01   	 -40.69		  7.59   	  45.78		
 41.85   	 -40.69		  7.77   	  61.04		
 41.69   	 -35.61		  8.02   	  66.12		
 41.55   	 -35.61		  8.28   	  76.30		
 41.40   	 -35.61		  8.59   	  86.47		
 41.26   	 -35.61		  8.93   	  91.56		
 41.12   	 -35.61		  9.30   	 101.73		
 40.98   	 -35.61		  9.70   	 116.99		
 40.83   	 -35.61		 10.17   	 122.07		
 40.69   	 -35.61		 10.66   	 142.42		
 40.55   	 -35.61		 11.23   	 152.59		
 40.41   	 -35.61		 11.84   	 178.03		
 40.26   	 -35.61		 12.55   	 193.29		
 40.12   	 -35.61		 13.33   	 218.72		
 39.98   	 -30.52		 14.20   	 244.15		
 39.86   	 -35.61		 15.18   	 259.41		
 39.72   	 -35.61		 16.22   	 289.93		
 39.57   	 -35.61		 17.38   	 300.10		
 39.43   	 -30.52		 18.58   	 320.45		
 39.31   	 -30.52		 19.86   	 325.53		
 39.19   	 -25.43		 21.16   	 335.71		
 39.08   	 -20.35		 22.50   	 340.79		
 39.00   	 -10.17		 23.87   	 335.71		
 38.96(D)	   5.09		 25.21   	 330.62		
 38.98   	  15.26		 26.53   	 325.53		
 39.04   	  35.61		 27.83   	 320.45		
 39.19   	  55.95		 29.11   	 315.36		
 39.41   	  86.47		 30.38   	 305.19		
 39.76   	 111.90		 31.60   	 300.10		
 40.20   	 147.51		 32.80   	 295.01		
 40.79   	 178.03		 33.98   	 289.93		
 41.51   	 208.54		 35.14   	 284.84		
 42.34   	 244.15		 36.28   	 279.75		
 43.32   	 274.67		 37.40   	 274.67		
 44.41   	 310.27		 38.49   	 264.50		
 45.66   	 335.71		 39.55   	 254.32		
 47.00   	 361.14		 40.57   	 244.15		
 48.44   	 381.48		 41.55   	 239.06		
 49.97   	 401.83		 42.50   	 228.89		
 51.58   	 412.00		 43.42   	 218.72		
 53.22   	 427.26		 44.29   	 208.54		
 54.93   	 427.26		 45.13   	 198.37		
 56.64   	 427.26		 45.92   	 188.20		
 58.35   	 417.09		 46.67   	 183.11		
 60.02   	 417.09		 47.41   	 172.94		
 61.69   	 396.74		 48.10   	 162.77		
 63.28   	 381.48		 48.75   	 157.68		
 64.80   	 361.14		 49.38   	 152.59		
 66.25   	 340.79		 49.99   	 137.33		
 67.61   	 305.19		 50.54   	 132.25		
 68.83   	 279.75		 51.07   	 116.99		
 69.95   	 244.15		 51.54   	 111.90		
 70.93   	 208.54		 51.98   	  96.64		
 71.76   	 172.94		 52.37   	  81.38		
 72.45   	 132.25		 52.70   	  66.12		
 72.98   	  91.56		 52.96   	  50.86		
 73.35   	  55.95		 53.16   	  30.52		
 73.57   	  15.26		 53.29   	  10.17		
 73.63(S)	 -20.35		 53.33(S)	 -20.35		
 73.55   	 -55.95		 53.24   	 -50.86		
 73.33   	 -81.38		 53.04   	 -76.30		
 73.00   	-111.90		 52.74   	-111.90		
 72.55   	-132.25		 52.29   	-152.59		
 72.02   	-157.68		 51.68   	-183.11		
 71.39   	-172.94		 50.95   	-223.80		
 70.70   	-183.11		 50.05   	-259.41		
 69.97   	-198.37		 49.01   	-295.01		
 69.18   	-203.46		 47.83   	-320.45		
 68.36   	-208.54		 46.55   	-356.05		
 67.53   	-218.72		 45.13   	-376.40		
 66.65   	-218.72		 43.62   	-401.83		
 65.78   	-223.80		 42.01   	-417.09		
 64.88   	-223.80		 40.35   	-437.43		
 63.99   	-228.89		 38.60   	-447.61		
 63.07   	-228.89		 36.81   	-452.69		
 62.16   	-223.80		 34.99   	-457.78		
 61.26   	-228.89		 33.16   	-457.78		
 60.35   	-223.80		 31.33   	-447.61		
 59.45   	-218.72		 29.54   	-442.52		
 58.58   	-213.63		 27.77   	-427.26		
 57.72   	-203.46		 26.06   	-412.00		
 56.91   	-193.29		 24.41   	-396.74		
 56.13   	-188.20		 22.83   	-371.31		
 55.38   	-172.94		 21.34   	-356.05		
 54.69   	-162.77		 19.92   	-335.71		
 54.04   	-147.51		 18.58   	-310.27		
 53.45   	-142.42		 17.33   	-300.10		
 52.88   	-127.16		 16.13   	-279.75		
 52.37   	-116.99		 15.02   	-259.41		
 51.90   	-106.82		 13.98   	-244.15		
 51.47   	 -96.64		 13.00   	-223.80		
 51.09   	 -91.56		 12.11   	-208.54		
 50.72   	 -81.38		 11.27   	-188.20		
 50.40   	 -71.21		 10.52   	-167.85		
 50.11   	 -71.21		  9.85   	-152.59		
 49.83   	 -66.12		  9.24   	-137.33		
 49.56   	 -55.95		  8.69   	-116.99		
 49.34   	 -55.95		  8.22   	 -96.64		
 49.11   	 -50.86		  7.83   	 -81.38		
 48.91   	 -50.86		  7.51   	 -71.21		
 48.71   	 -45.78		  7.22   	 -61.04		
 48.52   	 -45.78		  6.98   	 -45.78		
 48.34   	 -45.78		  6.80   	 -40.69		
 48.16   	 -40.69		  6.63   	 -35.61		
 48.00   	 -40.69		  6.49   	 -25.43		
 47.83   	 -40.69		  6.39   	 -25.43		
 47.67   	 -40.69		  6.29   	 -20.35		
 47.51   	 -35.61		  6.21   	 -15.26		
 47.37   	 -40.69		  6.14   	 -10.17		
 47.20   	 -35.61		  6.10   	 -10.17		
 47.06   	 -40.69		  6.06   	  -5.09		
 46.90   	 -35.61		  6.04(D)	   5.09		
 46.75   	 -35.61		  6.06   	   0.00		
 46.61   	 -35.61		  6.06   	  10.17		
 46.47   	 -40.69		  6.10   	  10.17		
 46.31   	 -35.61		  6.14   	  15.26		
 46.16   	 -35.61		  6.21   	  15.26		
 46.02   	 -40.69		  6.27   	  15.26		
 45.86   	 -35.61		  6.33   	  20.35		
 45.72   	 -40.69		  6.41   	  15.26		
 45.55   	 -35.61		  6.47   	  10.17		
 45.41   	 -40.69		  6.51   	  15.26		
 45.25   	 -40.69		  6.57   	  10.17		
 45.09   	 -40.69		  6.61   	  10.17		
 44.92   	 -35.61		  6.65   	  10.17		
 44.78   	 -40.69		  6.69   	  10.17		
 44.62   	 -45.78		  6.73   	  10.17		
 44.44   	 -40.69		  6.78   	   5.09		
 44.27   	 -40.69		  6.80(E)	  10.17		
