WITTCASE NUMBER: HB001310
SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
 74.40(S)	 -40.69		 49.54   	  10.17		
 74.24   	 -10.17		 49.58(S)	  -5.09		
 74.20   	  -5.09		 49.56   	 -25.43		
 74.18   	 -40.69		 49.46   	 -50.86		
 74.02   	 -50.86		 49.26   	 -71.21		
 73.81   	 -61.04		 48.97   	 -96.64		
 73.57   	 -76.30		 48.59   	-122.07		
 73.27   	-111.90		 48.10   	-178.03		
 72.82   	-132.25		 47.39   	-218.72		
 72.29   	-157.68		 46.51   	-244.15		
 71.66   	-147.51		 45.53   	-269.58		
 71.07   	-122.07		 44.46   	-330.62		
 70.58   	-127.16		 43.13   	-401.83		
 70.07   	-132.25		 41.53   	-447.61		
 69.54   	 -91.56		 39.74   	-493.39		
 69.18   	 -96.64		 37.76   	-513.73		
 68.79   	-127.16		 35.71   	-523.90		
 68.28   	-142.42		 33.61   	-549.34		
 67.71   	-193.29		 31.41   	-554.42		
 66.94   	-264.50		 29.20   	-549.34		
 65.88   	-274.67		 27.00   	-539.16		
 64.78   	-284.84		 24.84   	-513.73		
 63.64   	-274.67		 22.79   	-493.39		
 62.54   	-239.06		 20.81   	-467.95		
 61.59   	-203.46		 18.94   	-442.52		
 60.77   	-183.11		 17.17   	-406.92		
 60.04   	-127.16		 15.54   	-376.40		
 59.53   	 -15.26		 14.04   	-350.97		
 59.47   	  25.43		 12.63   	-320.45		
 59.57   	   5.09		 11.35   	-289.93		
 59.59   	 -20.35		 10.19   	-259.41		
 59.51   	 -35.61		  9.16   	-228.89		
 59.37   	 -91.56		  8.24   	-198.37		
 59.00   	-127.16		  7.45   	-183.11		
 58.49   	-147.51		  6.71   	-157.68		
 57.90   	-167.85		  6.08   	-147.51		
 57.23   	-167.85		  5.49   	-132.25		
 56.56   	-152.59		  4.96   	-111.90		
 55.95   	-106.82		  4.52   	-101.73		
 55.52   	 -35.61		  4.11   	 -86.47		
 55.38   	  15.26		  3.76   	 -81.38		
 55.44   	  10.17		  3.44   	 -81.38		
 55.48   	 -20.35		  3.11   	 -66.12		
 55.40   	 -76.30		  2.85   	 -55.95		
 55.10   	-106.82		  2.62   	 -45.78		
 54.67   	 -86.47		  2.44   	 -40.69		
 54.32   	 -55.95		  2.28   	 -35.61		
 54.10   	 -35.61		  2.14   	 -40.69		
 53.96   	 -50.86		  1.97   	 -35.61		
 53.75   	 -45.78		  1.83   	 -35.61		
 53.57   	 -30.52		  1.69   	 -25.43		
 53.45   	 -30.52		  1.59   	 -20.35		
 53.33   	 -30.52		  1.51   	 -10.17		
 53.20   	  10.17		  1.46(D)	   0.00		
 53.24   	  10.17		  1.46   	   5.09		
 53.29   	 -50.86		  1.49   	  15.26		
 53.08   	 -61.04		  1.55   	  25.43		
 52.84   	 -50.86		  1.65   	  25.43		
 52.63   	 -81.38		  1.75   	  25.43		
 52.31   	-101.73		  1.85   	  30.52		
 51.90   	 -35.61		  1.97   	  35.61		
 51.76   	  35.61		  2.12   	  35.61		
 51.90   	  30.52		  2.26   	  40.69		
 52.02   	 -10.17		  2.42   	  35.61		
 51.98   	 -30.52		  2.56   	  35.61		
 51.86   	  -5.09		  2.71   	  35.61		
 51.84   	  -5.09		  2.85   	  30.52		
 51.82   	 -30.52		  2.97   	  35.61		
 51.70   	 -55.95		  3.11   	  40.69		
 51.47   	-101.73		  3.28   	  35.61		
 51.07   	 -91.56		  3.42   	  30.52		
 50.70   	 -15.26		  3.54   	  30.52		
 50.64   	 -71.21		  3.66(E)	  20.35		
 50.36   	 -86.47		  3.74   	  10.17		
 50.01   	 -25.43		  3.78   	  15.26		
 49.91   	  25.43		  3.85   	   5.09		
 50.01   	  35.61		  3.87   	  -5.09		
 50.15   	   0.00		  3.85   	 -25.43		
 50.15   	 -35.61		  3.74   	 -35.61		
 50.01   	 -20.35		  3.60   	 -45.78		
 49.93   	   0.00		  3.42   	 -35.61		
 49.93   	   5.09		  3.28   	 -20.35		
 49.95   	 -71.21		  3.19   	  -5.09		
 49.66   	 -96.64		  3.17   	  15.26		
 49.28   	   0.00		  3.23   	  35.61		
 49.28   	  55.95		  3.38   	  61.04		
 49.50   	  30.52		  3.62   	  86.47		
 49.62   	  -5.09		  3.97   	 122.07		
 49.60   	 -35.61		  4.46   	 142.42		
 49.46   	 -76.30		  5.03   	 142.42		
 49.16   	 -91.56		  5.60   	 157.68		
 48.79   	 -61.04		  6.23   	 203.46		
 48.55   	 -81.38		  7.04   	 249.24		
 48.22   	 -71.21		  8.04   	 279.75		
 47.93   	   5.09		  9.16   	 320.45		
 47.96   	  30.52		 10.44   	 406.92		
 48.08   	 -55.95		 12.07   	 406.92		
 47.85   	 -40.69		 13.69   	 427.26		
 47.69   	 -30.52		 15.40   	 473.04		
 47.57   	 -45.78		 17.29   	 503.56		
 47.39   	 -71.21		 19.31   	 534.08		
 47.10   	 -45.78		 21.44   	 559.51		
 46.92   	  55.95		 23.68   	 579.86		
 47.14   	  45.78		 26.00   	 544.25		
 47.32   	 -55.95		 28.18   	 483.21		
 47.10   	-101.73		 30.11   	 412.00		
 46.69   	 -71.21		 31.76   	 356.05		
 46.41   	 -25.43		 33.18   	 310.27		
 46.31   	  15.26		 34.43   	 254.32		
 46.37   	  55.95		 35.44   	 193.29		
 46.59   	  15.26		 36.22   	 147.51		
 46.65   	 -25.43		 36.81   	 111.90		
 46.55   	  30.52		 37.25   	  86.47		
 46.67   	 116.99		 37.60   	  71.21		
 47.14   	  61.04		 37.88   	  71.21		
 47.39   	 -96.64		 38.17   	  71.21		
 47.00   	-183.11		 38.45   	  55.95		
 46.27   	 -66.12		 38.68   	  55.95		
 46.00(D)	 218.72		 38.90   	  55.95		
 46.88   	 376.40		 39.12   	  71.21		
 48.38   	 813.83		 39.41   	  81.38		
 51.64   	 396.74		 39.74   	  91.56		
 53.22   	 330.62		 40.10   	 101.73		
 54.55   	 381.48		 40.51   	 116.99		
 56.07   	 910.47		 40.98   	 127.16		
 59.71   	1037.64		 41.49   	 127.16		
 63.87   	 -15.26		 41.99   	 132.25		
 63.80   	-264.50		 42.52   	 147.51		
 62.75   	 -81.38		 43.11   	 147.51		
 62.42   	-371.31		 43.70   	 132.25		
 60.94   	-193.29		 44.23   	  96.64		
 60.16   	 300.10		 44.62   	  91.56		
 61.36   	 539.16		 44.98   	  86.47		
 63.52   	 478.13		 45.33   	  91.56		
 65.43   	 320.45		 45.70   	  91.56		
 66.71   	 305.19		 46.06   	  86.47		
 67.93   	 330.62		 46.41   	  76.30		
 69.26   	 193.29		 46.71   	  66.12		
 70.03   	   5.09		 46.98   	  76.30		
 70.05   	 -71.21		 47.28   	  66.12		
 69.77   	 -66.12		 47.55   	  66.12		
 69.50   	 127.16		 47.81   	  66.12		
 70.01   	 284.84		 48.08   	  61.04		
 71.15   	 269.58		 48.32   	  81.38		
 72.23   	 381.48		 48.65   	  96.64		
 73.75   	 473.04		 49.03   	  86.47		
 75.65   	 320.45		 49.38   	  71.21		
 76.93   	 167.85		 49.66   	  50.86		
 77.60   	  91.56		 49.87   	  40.69		
 77.97(S)	 -81.38		 50.03   	  50.86		
 77.64   	-193.29		 50.23   	  61.04		
 76.87   	-132.25		 50.48   	  50.86		
 76.34   	 -71.21		 50.68   	  20.35		
 76.05   	 -50.86		 50.76(S)	   0.00		
 75.85   	   5.09		 50.76   	 -20.35		
 75.87   	  20.35		 50.68   	 -30.52		
 75.95   	  35.61		 50.56   	 -50.86		
 76.09   	 -25.43		 50.36   	 -91.56		
 75.99   	-188.20		 49.99   	-127.16		
 75.24   	-203.46		 49.48   	-188.20		
 74.42   	-111.90		 48.73   	-259.41		
 73.98   	-162.77		 47.69   	-284.84		
 73.33   	-193.29		 46.55   	-295.01		
 72.55   	 -86.47		 45.37   	-335.71		
 72.21   	-122.07		 44.03   	-396.74		
 71.72   	-345.88		 42.44   	-457.78		
 70.34   	-401.83		 40.61   	-488.30		
 68.73   	 -30.52		 38.66   	-508.65		
 68.61   	 330.62		 36.62   	-513.73		
 69.93   	 239.06		 34.57   	-518.82		
 70.88   	-422.18		 32.49   	-513.73		
 69.20   	-590.03		 30.44   	-508.65		
 66.84   	 -35.61		 28.40   	-498.47		
 66.69   	 116.99		 26.41   	-493.39		
 67.16   	-315.36		 24.44   	-473.04		
 65.90   	-498.47		 22.54   	-437.43		
 63.91   	-345.88		 20.79   	-412.00		
 62.52   	-259.41		 19.15   	-386.57		
 61.49   	-178.03		 17.60   	-361.14		
 60.77   	   5.09		 16.15   	-315.36		
 60.79   	  71.21		 14.89   	-289.93		
 61.08   	  45.78		 13.73   	-269.58		
 61.26   	  55.95		 12.66   	-269.58		
 61.49   	  10.17		 11.58   	-244.15		
 61.53   	-127.16		 10.60   	-203.46		
 61.02   	-249.24		  9.79   	-183.11		
 60.02   	-274.67		  9.05   	-218.72		
 58.92   	-188.20		  8.18   	-254.32		
 58.17   	 -86.47		  7.16   	-239.06		
 57.82   	-116.99		  6.21   	-193.29		
 57.35   	 -91.56		  5.43   	-167.85		
 56.99   	 127.16		  4.76   	-157.68		
 57.50   	 157.68		  4.13   	-142.42		
 58.13   	   5.09		  3.56   	-111.90		
 58.15   	 -71.21		  3.11   	 -71.21		
 57.86   	 -86.47		  2.83   	  -5.09		
 57.52   	-162.77		  2.81   	  20.35		
 56.87   	-208.54		  2.89   	  -5.09		
 56.03   	-188.20		  2.87   	 -35.61		
 55.28   	-178.03		  2.73(D)	   0.00		
 54.57   	-137.33		  2.73   	  45.78		
 54.02   	 -30.52		  2.91   	  66.12		
 53.90   	  86.47		  3.17   	  86.47		
 54.24   	 157.68		  3.52   	 132.25		
 54.87   	 132.25		  4.05   	 101.73		
 55.40   	  25.43		  4.46   	   5.09		
 55.50   	 -81.38		  4.48   	 -40.69		
 55.18   	-127.16		  4.31   	 -10.17		
 54.67   	 -96.64		  4.27   	   0.00		
 54.28   	-116.99		  4.27   	 -20.35		
 53.81   	-132.25		  4.19   	 -66.12		
 53.29   	-106.82		  3.93   	 -86.47		
 52.86   	 -45.78		  3.58   	 -61.04		
 52.68   	  35.61		  3.34   	   5.09		
 52.82   	  50.86		  3.36   	  61.04		
 53.02   	  15.26		  3.60   	  45.78		
 53.08   	 -45.78		  3.78   	 -35.61		
 52.90   	 -66.12		  3.64   	 -91.56		
 52.63   	 -35.61		  3.28   	 -55.95		
 52.49   	   0.00		  3.05   	  15.26		
 52.49   	  86.47		  3.11(E)	  86.47		
 52.84   	 142.42		  3.46   	  81.38		
 53.41   	  35.61		  3.78   	  20.35		
 53.55   	 -61.04		  3.87   	  -5.09		
 53.31   	 -10.17		  3.85   	  76.30		
 53.27   	 -40.69		  4.15   	 152.59		
 53.10   	-244.15		  4.76   	 127.16		
 52.13   	-254.32		  5.27   	  61.04		
 51.11   	 -45.78		  5.51   	  40.69		
 50.93   	  66.12		  5.68   	  86.47		
 51.19   	  61.04		  6.02   	  96.64		
 51.43   	  30.52		  6.41   	  66.12		
 51.56   	 -15.26		  6.67   	  10.17		
 51.50   	  15.26		  6.71   	 -20.35		
 51.56   	  66.12		  6.63   	 -10.17		
 51.82   	 -20.35		  6.59   	  15.26		
 51.74   	 -71.21		  6.65   	  25.43		
 51.45   	   0.00		  6.75   	  10.17		
 51.45   	 -25.43		  6.80   	   0.00		
 51.35   	 -86.47		  6.80   	   0.00		
 51.01   	 -76.30		  6.80   	  15.26		
 50.70   	 -30.52		  6.86   	  25.43		
 50.58   	 -35.61		  6.96   	  15.26		
 50.44   	 -35.61		  7.02   	  30.52		
 50.29   	  -5.09		  7.14   	  71.21		
 50.27   	-188.20		  7.43   	 106.82		
 49.52   	-193.29		  7.85   	 127.16		
 48.75   	 366.22		  8.36   	 116.99		
 50.21   	 371.31		  8.83   	 147.51		
 51.70   	-244.15		  9.42   	 249.24		
 50.72   	-457.78		 10.42   	 345.88		
 48.89   	-310.27		 11.80   	 417.09		
 47.65   	 178.03		 13.47   	 442.52		
 48.36   	 539.16		 15.24   	 452.69		
 50.52   	  86.47		 17.05   	 493.39		
 50.86   	-732.45		 19.02   	 549.34		
 47.93   	-620.55		 21.22   	 600.20		
 45.45   	 549.34		 23.62   	 610.37		
 47.65   	 620.55		 26.06   	 615.46		
 50.13   	-371.31		 28.52   	 579.86		
 48.65   	-127.16		 30.84   	 518.82		
 48.14   	 457.78		 32.92   	 467.95		
 49.97   	 -96.64		 34.79   	 427.26		
 49.58   	-228.89		 36.50   	 366.22		
 48.67   	 -45.78		 37.97   	 284.84		
 48.48   	-208.54		 39.10   	 223.80		
 47.65   	 172.94		 40.00   	 157.68		
 48.34   	 157.68		 40.63   	 127.16		
 48.97   	-676.50		 41.14   	 116.99		
 46.27   	-432.35		 41.61   	  91.56		
 44.54(D)	 752.79		 41.97   	  71.21		
 47.55   	1002.03		 42.26   	  40.69		
 51.56   	 310.27		 42.42   	 -30.52		
 52.80   	-101.73		 42.30   	 -55.95		
 52.39   	 -30.52		 42.08   	 -45.78		
 52.27   	 132.25		 41.89   	 -35.61		
 52.80   	 218.72		 41.75   	  -5.09		
 53.67   	 244.15		 41.73   	  66.12		
 54.65   	 340.79		 41.99   	  35.61		
 56.01   	 493.39		 42.14   	 -25.43		
 57.99   	 554.42		 42.03   	 -15.26		
 60.20   	 513.73		 41.97   	  15.26		
 62.26   	 167.85		 42.03   	  35.61		
 62.93   	-244.15		 42.18   	  30.52		
 61.95   	 188.20		 42.30   	  10.17		
 62.71   	 696.84		 42.34   	  25.43		
 65.49   	 264.50		 42.44   	  66.12		
 66.55   	-289.93		 42.71   	 106.82		
 65.39   	  81.38		 43.13   	 147.51		
 65.72   	 656.15		 43.72   	 167.85		
 68.34   	 452.69		 44.39   	 147.51		
 70.15   	  25.43		 44.98   	 132.25		
 70.25   	 -40.69		 45.51   	 152.59		
 70.09   	  30.52		 46.12   	 183.11		
 70.21   	 152.59		 46.86   	 178.03		
 70.82   	 356.05		 47.57   	 162.77		
 72.25   	 483.21		 48.22   	 137.33		
 74.18   	 406.92		 48.77   	 132.25		
 75.81   	 198.37		 49.30   	 111.90		
 76.60   	 264.50		 49.75   	  81.38		
 77.66   	 295.01		 50.07   	  76.30		
 78.84   	  10.17		 50.38   	  71.21		
 78.88   	 -20.35		 50.66   	  61.04		
 78.80   	  40.69		 50.91   	  55.95		
 78.96   	  45.78		 51.13   	  30.52		
 79.15   	 193.29		 51.25   	  25.43		
 79.92   	 137.33		 51.35   	  35.61		
 80.47(S)	-233.98		 51.50   	  20.35		
 79.53   	-111.90		 51.58(S)	 -25.43		
 79.08   	 157.68		 51.47   	 -81.38		
 79.71   	 -45.78		 51.15   	-122.07		
 79.53   	-259.41		 50.66   	-157.68		
 78.49   	-127.16		 50.03   	-188.20		
 77.99   	 -35.61		 49.28   	-228.89		
 77.84   	 -76.30		 48.36   	-249.24		
 77.54   	 -96.64		 47.37   	-259.41		
 77.15   	 -15.26		 46.33   	-300.10		
 77.09   	 -25.43		 45.13   	-371.31		
 76.99   	-340.79		 43.64   	-412.00		
 75.63   	-376.40		 41.99   	-437.43		
 74.12   	  -5.09		 40.24   	-447.61		
 74.10   	  35.61		 38.45   	-473.04		
 74.24   	-259.41		 36.56   	-518.82		
 73.20   	-259.41		 34.49   	-569.68		
 72.17   	 -76.30		 32.21   	-590.03		
 71.86   	-167.85		 29.85   	-600.20		
 71.19   	-315.36		 27.45   	-605.29		
 69.93   	-320.45		 25.03   	-595.11		
 68.65   	-208.54		 22.64   	-559.51		
 67.81   	-132.25		 20.41   	-478.13		
 67.28   	-203.46		 18.49   	-381.48		
 66.47   	-315.36		 16.97   	-345.88		
 65.21   	-289.93		 15.58   	-345.88		
 64.05   	-111.90		 14.20   	-325.53		
 63.60   	  66.12		 12.90   	-284.84		
 63.87   	 -45.78		 11.76   	-305.19		
 63.68   	-223.80		 10.54   	-305.19		
 62.79   	-111.90		  9.32   	-249.24		
 62.34   	  86.47		  8.32   	-188.20		
 62.69   	 -10.17		  7.57   	-137.33		
 62.64   	-183.11		  7.02   	-101.73		
 61.91   	-116.99		  6.61   	-122.07		
 61.44   	-127.16		  6.12   	-142.42		
 60.94   	-249.24		  5.55   	-157.68		
 59.94   	-203.46		  4.92   	-152.59		
 59.12   	 -30.52		  4.31   	-127.16		
 59.00   	 -35.61		  3.80   	-122.07		
 58.86   	 -96.64		  3.32   	-147.51		
 58.47   	 -20.35		  2.73   	-116.99		
 58.39   	  20.35		  2.26   	 -40.69		
 58.47   	 -25.43		  2.10   	   0.00		
 58.37   	-122.07		  2.10   	  -5.09		
 57.88   	-137.33		  2.08(D)	  10.17		
 57.33   	 -45.78		  2.12   	  55.95		
 57.15   	  15.26		  2.34   	  91.56		
 57.21   	 -15.26		  2.71   	  96.64		
 57.15   	 -55.95		  3.09   	 106.82		
 56.93   	 -35.61		  3.52   	 101.73		
 56.79   	  10.17		  3.93   	  91.56		
 56.83   	  25.43		  4.29   	  81.38		
 56.93   	  -5.09		  4.62   	  81.38		
 56.91   	 -91.56		  4.94   	  66.12		
 56.54   	-106.82		  5.21   	  30.52		
 56.11   	 -61.04		  5.33   	  10.17		
 55.87   	-101.73		  5.37   	   0.00		
 55.46   	 -81.38		  5.37   	  -5.09		
 55.14   	  25.43		  5.35   	 -20.35		
 55.24   	  20.35		  5.27   	 -30.52		
 55.32   	 -20.35		  5.15   	 -30.52		
 55.24   	  10.17		  5.03   	 -25.43		
 55.28   	  10.17		  4.92   	 -10.17		
 55.32   	 -96.64		  4.88   	 -10.17		
 54.93   	 -76.30		  4.84   	   0.00		
 54.63   	  20.35		  4.84(E)	  10.17		
 54.71   	 -30.52		  4.88   	  15.26		
 54.59   	 -61.04		  4.94   	  10.17		
 54.34   	  35.61		  4.98   	  15.26		
 54.49   	 -71.21		  5.05   	  30.52		
 54.20   	 -66.12		  5.17   	  35.61		
 53.94   	 -40.69		  5.31   	  40.69		
 53.77   	 -50.86		  5.47   	  40.69		
 53.57   	 -20.35		  5.64   	  40.69		
 53.49   	 -25.43		  5.80   	  30.52		
 53.39   	 -96.64		  5.92   	  15.26		
 53.00   	 -35.61		  5.98   	   0.00		
 52.86   	  55.95		  5.98   	  25.43		
 53.08   	 -30.52		  6.08   	  15.26		
 52.96   	 -71.21		  6.14   	 -20.35		
 52.68   	   0.00		  6.06   	 -45.78		
 52.68   	 -35.61		  5.88   	 -15.26		
 52.53   	-106.82		  5.82   	  35.61		
 52.11   	-147.51		  5.96   	  35.61		
 51.52   	 -76.30		  6.10   	  20.35		
 51.21   	  40.69		  6.19   	  45.78		
 51.37   	  50.86		  6.37   	  91.56		
 51.58   	   5.09		  6.73   	 122.07		
 51.60   	 -20.35		  7.22   	 137.33		
 51.52   	  15.26		  7.77   	 167.85		
 51.58   	  40.69		  8.44   	 223.80		
 51.74   	 -40.69		  9.34   	 269.58		
 51.58   	-147.51		 10.42   	 254.32		
 50.99   	 -86.47		 11.43   	 218.72		
 50.64   	  61.04		 12.31   	 396.74		
 50.88   	 -20.35		 13.90   	 467.95		
 50.80   	-106.82		 15.77   	 473.04		
 50.38   	 -66.12		 17.66   	 452.69		
 50.11   	  35.61		 19.47   	 447.61		
 50.25   	 -15.26		 21.26   	 473.04		
 50.19   	 -45.78		 23.15   	 493.39		
 50.01   	  30.52		 25.13   	 508.65		
 50.13   	  35.61		 27.16   	 467.95		
 50.27   	 -30.52		 29.03   	 401.83		
 50.15   	 -45.78		 30.64   	 376.40		
 49.97   	 -61.04		 32.15   	 381.48		
 49.73   	 -91.56		 33.67   	 366.22		
 49.36   	-147.51		 35.14   	 335.71		
 48.77   	 -86.47		 36.48   	 269.58		
 48.42   	  50.86		 37.56   	 203.46		
 48.63   	  45.78		 38.37   	 167.85		
 48.81   	 -45.78		 39.04   	 142.42		
 48.63   	 -81.38		 39.61   	 106.82		
 48.30(D)	  25.43		 40.04   	  61.04		
 48.40   	 142.42		 40.28   	  30.52		
 48.97   	 162.77		 40.41   	  30.52		
 49.62   	 167.85		 40.53   	  20.35		
 50.29   	 269.58		 40.61   	  15.26		
 51.37   	 432.35		 40.67   	   0.00		
 53.10   	1047.81		 40.67   	  15.26		
 57.29   	 605.29		 40.73   	  30.52		
 59.71   	 412.00		 40.85   	  30.52		
 61.36   	 300.10		 40.98   	  40.69		
 62.56   	 381.48		 41.14   	  61.04		
 64.09   	 310.27		 41.38   	  81.38		
 65.33   	  86.47		 41.71   	  91.56		
 65.68   	 -50.86		 42.08   	  91.56		
 65.47   	 152.59		 42.44   	 116.99		
 66.08   	 412.00		 42.91   	 111.90		
 67.73   	 289.93		 43.36   	  96.64		
 68.89   	 -30.52		 43.74   	 101.73		
 68.77   	 -81.38		 44.15   	  76.30		
 68.44   	 244.15		 44.46   	  61.04		
 69.42   	 376.40		 44.70   	  66.12		
 70.93   	 127.16		 44.96   	  76.30		
 71.43   	  20.35		 45.27   	  76.30		
 71.52   	 208.54		 45.57   	  76.30		
 72.35   	 366.22		 45.88   	 106.82		
 73.81   	 361.14		 46.31   	  96.64		
 75.26   	 244.15		 46.69   	  50.86		
 76.24   	  91.56		 46.90   	  35.61		
 76.60   	  35.61		 47.04   	  45.78		
 76.74   	 203.46		 47.22   	  30.52		
 77.56   	 335.71		 47.34   	  40.69		
 78.90   	 183.11		 47.51   	  50.86		
 79.63   	  25.43		 47.71   	  45.78		
 79.74   	  61.04		 47.89   	  30.52		
 79.98   	 127.16		 48.02   	  15.26		
 80.49   	  71.21		 48.08   	   5.09		
 80.77(S)	 -91.56		 48.10   	   5.09		
 80.41   	-183.11		 48.12(S)	 -20.35		
 79.67   	 -45.78		 48.04   	 -55.95		
 79.49   	 -45.78		 47.81   	 -91.56		
 79.31   	-233.98		 47.45   	-137.33		
 78.37   	-157.68		 46.90   	-183.11		
 77.74   	 -61.04		 46.16   	-223.80		
 77.50   	-101.73		 45.27   	-269.58		
 77.09   	-106.82		 44.19   	-376.40		
 76.66   	 -86.47		 42.69   	-493.39		
 76.32   	-172.94		 40.71   	-559.51		
 75.63   	-162.77		 38.47   	-590.03		
 74.97   	 -10.17		 36.11   	-600.20		
 74.93   	 -76.30		 33.71   	-615.46		
 74.63   	-269.58		 31.25   	-630.72		
 73.55   	-162.77		 28.73   	-640.89		
 72.90   	 -76.30		 26.16   	-610.37		
 72.59   	-172.94		 23.72   	-574.77		
 71.90   	-274.67		 21.42   	-528.99		
 70.80   	-244.15		 19.31   	-483.21		
 69.83   	-228.89		 17.38   	-437.43		
 68.91   	-218.72		 15.63   	-391.66		
 68.04   	-233.98		 14.06   	-289.93		
 67.10   	-162.77		 12.90   	-223.80		
 66.45   	-152.59		 12.00   	-239.06		
 65.84   	-279.75		 11.05   	-239.06		
 64.72   	-371.31		 10.09   	-203.46		
 63.23   	-289.93		  9.28   	-178.03		
 62.08   	 -40.69		  8.57   	-162.77		
 61.91   	 122.07		  7.91   	-152.59		
 62.40   	  76.30		  7.30   	-137.33		
 62.71   	 -35.61		  6.75   	-127.16		
 62.56   	 -20.35		  6.25   	-116.99		
 62.48   	 -20.35		  5.78   	-122.07		
 62.40   	-142.42		  5.29   	-122.07		
 61.83   	-218.72		  4.80   	-106.82		
 60.96   	-203.46		  4.37   	 -91.56		
 60.14   	-162.77		  4.01   	 -76.30		
 59.49   	-122.07		  3.70   	 -61.04		
 59.00   	-106.82		  3.46   	 -40.69		
 58.58   	 -76.30		  3.30   	 -15.26		
 58.27   	 -30.52		  3.23   	  -5.09		
 58.15   	 -55.95		  3.21(D)	  15.26		
 57.92   	-106.82		  3.28   	  30.52		
 57.50   	  15.26		  3.40   	  40.69		
 57.56   	  96.64		  3.56   	  45.78		
 57.94   	 -25.43		  3.74   	  30.52		
 57.84   	 -61.04		  3.87   	  25.43		
 57.60   	 -35.61		  3.97   	  15.26		
 57.46   	 -50.86		  4.03   	  10.17		
 57.25   	 -35.61		  4.07   	 -10.17		
 57.11   	 -40.69		  4.03   	 -15.26		
 56.95   	 -50.86		  3.97   	 -20.35		
 56.74   	 -40.69		  3.89   	 -10.17		
 56.58   	 -55.95		  3.85   	 -15.26		
 56.36   	 -15.26		  3.78   	 -25.43		
 56.30   	  -5.09		  3.68   	 -30.52		
 56.28   	 -55.95		  3.56   	 -20.35		
 56.05   	 -40.69		  3.48   	  -5.09		
 55.89   	   0.00		  3.46   	  10.17		
 55.89   	  10.17		  3.50   	  25.43		
 55.93   	 -30.52		  3.60   	  30.52		
 55.81   	-122.07		  3.72   	  30.52		
 55.32   	-132.25		  3.85   	  30.52		
 54.79   	 -50.86		  3.97   	  40.69		
 54.59   	  -5.09		  4.13   	  50.86		
 54.57   	   0.00		  4.33   	  40.69		
 54.57   	   0.00		  4.50   	  35.61		
 54.57   	 -91.56		  4.64   	  45.78		
 54.20   	   5.09		  4.82(E)	  40.69		
 54.22   	 -10.17		  4.98   	  30.52		
 54.18   	 -45.78		  5.11   	  10.17		
 54.00   	 -71.21		  5.15   	   0.00		
 53.71   	-101.73		  5.15   	  -5.09		
 53.31   	-152.59		  5.13   	 -20.35		
 52.70   	 -20.35		  5.05   	 -25.43		
 52.61   	 183.11		  4.94   	 -35.61		
 53.35   	  35.61		  4.80   	 -40.69		
 53.49   	-254.32		  4.64   	 -45.78		
 52.47   	 -45.78		  4.46   	 -50.86		
 52.29   	 274.67		  4.25   	 -30.52		
 53.39   	 -40.69		  4.13   	 -15.26		
 53.22   	-422.18		  4.07   	   0.00		
 51.54   	 -71.21		  4.07   	  15.26		
 51.25   	 401.83		  4.13   	  61.04		
 52.86   	 157.68		  4.37   	  96.64		
 53.49   	-284.84		  4.76   	 147.51		
 52.35   	-300.10		  5.35   	 172.94		
 51.15   	-137.33		  6.04   	 178.03		
 50.60   	 -35.61		  6.75   	 193.29		
 50.46   	  35.61		  7.53   	 213.63		
 50.60   	 178.03		  8.38   	 223.80		
 51.31   	 172.94		  9.28   	 213.63		
 52.00   	-244.15		 10.13   	 386.57		
 51.03   	 -45.78		 11.68   	 442.52		
 50.84   	 -35.61		 13.45   	 462.87		
 50.70   	 -81.38		 15.30   	 467.95		
 50.38   	 -61.04		 17.17   	 473.04		
 50.13   	 -15.26		 19.06   	 488.30		
 50.07   	 -20.35		 21.02   	 508.65		
 49.99   	 -30.52		 23.05   	 513.73		
 49.87   	 -25.43		 25.11   	 498.47		
 49.77   	 -45.78		 27.10   	 493.39		
 49.58   	 -40.69		 29.07   	 467.95		
 49.42   	 -20.35		 30.95   	 412.00		
 49.34   	 -25.43		 32.59   	 330.62		
 49.24   	 -15.26		 33.92   	 274.67		
 49.18   	 -10.17		 35.02   	 213.63		
 49.14   	 -15.26		 35.87   	 162.77		
 49.07   	 -40.69		 36.52   	 122.07		
 48.91   	 -25.43		 37.01   	  76.30		
 48.81   	 -10.17		 37.31   	  50.86		
 48.77   	 -55.95		 37.52   	  25.43		
 48.55   	 -25.43		 37.62   	  10.17		
 48.44(D)	  66.12		 37.66   	   5.09		
 48.71   	 122.07		 37.68   	   0.00		
 49.20   	 183.11		 37.68   	  10.17		
 49.93   	 279.75		 37.72   	  15.26		
 51.05   	 935.91		 37.78   	  50.86		
 54.79   	 523.90		 37.99   	  61.04		
 56.89   	 457.78		 38.23   	  76.30		
 58.72   	 366.22		 38.53   	  86.47		
 60.18   	 213.63		 38.88   	  91.56		
 61.04   	 193.29		 39.25   	 101.73		
 61.81   	 371.31		 39.65   	 101.73		
 63.30   	 305.19		 40.06   	 106.82		
 64.52   	  50.86		 40.49   	 111.90		
 64.72   	 -20.35		 40.94   	 106.82		
 64.64   	 127.16		 41.36   	  96.64		
 65.15   	 223.80		 41.75   	  96.64		
